,order,f_category,diff_category,imp_category,RT,WC,B,participant,CB
926,1,0.319620253164557,4.0,8.0,3.3194858000060776,0.1,0.9,22,0.9
927,1,0.16737109044801352,4.0,9.0,3.84505899999931,0.0,1.0,22,1.0
928,1,0.3865602129075183,1.0,9.0,3.7806984999915585,0.07692307692307693,0.9230769230769231,22,0.9230769230769231
929,1,0.49840368925150763,6.0,9.0,12.44962659990415,0.05263157894736842,0.9473684210526315,22,0.9473684210526315
930,1,0.19555935098206662,1.0,10.0,2.769512199847668,0.11764705882352941,0.8823529411764706,22,0.8823529411764706
931,1,0.3410301953818828,2.0,9.0,4.812227599912148,0.029411764705882353,0.9705882352941176,22,0.9705882352941176
932,1,0.4261229314420803,3.0,4.0,7.63984399997571,0.08695652173913043,0.9130434782608695,22,0.9130434782608695
933,1,0.3023569023569024,2.0,8.0,5.632876000003307,0.02631578947368421,0.9736842105263158,22,0.9736842105263158
934,1,0.2969565217391304,5.0,6.0,6.172181299996737,0.029411764705882353,0.9705882352941176,22,0.9705882352941176
935,1,0.3623616236162362,3.0,10.0,5.189376399917819,0.0,1.0,22,1.0
936,1,0.2634457611668186,2.0,10.0,4.1998738999900525,0.03571428571428571,0.9642857142857143,22,0.9642857142857143
937,1,0.5556626506024096,4.0,8.0,6.703940999948827,0.0,1.0,22,1.0
938,1,0.3949004975124378,3.0,10.0,5.1674156000008225,0.0,1.0,22,1.0
939,1,0.37513061650992685,2.0,10.0,7.85094859993842,0.08695652173913043,0.9130434782608695,22,0.9130434782608695
940,1,0.26372360844529746,4.0,8.0,19.75274029999855,0.061224489795918366,0.9387755102040817,22,0.9387755102040817
941,1,0.49272486772486773,7.0,9.0,5.21268709992728,0.05555555555555555,0.9444444444444444,22,0.9444444444444444
942,1,0.589171974522293,3.0,10.0,10.916325099969981,0.015873015873015872,0.9841269841269841,22,0.9841269841269841
943,1,0.43335192414947016,4.0,10.0,6.476295399996161,0.1,0.9,22,0.9
944,1,0.36479999999999996,1.0,9.0,4.507841699887649,0.05263157894736842,0.9473684210526315,22,0.9473684210526315
945,1,0.27383543752720946,9.0,7.0,9.282637109999996,0.10714285714285714,0.8928571428571429,23,0.8928571428571429
946,1,0.30455927051671733,10.0,10.0,10.884688829999845,0.11764705882352941,0.8823529411764706,23,0.8823529411764706
947,1,0.31880341880341884,1.0,8.0,13.05306196999993,0.07017543859649122,0.9298245614035088,23,0.9298245614035088
948,1,0.34173596673596673,6.0,10.0,11.400845209999943,0.017241379310344827,0.9827586206896551,23,0.9827586206896551
949,1,0.39138490041685964,10.0,10.0,10.346265169999924,0.11627906976744186,0.8837209302325582,23,0.8837209302325582
950,1,0.3251121076233184,8.0,10.0,15.063896479999926,0.02127659574468085,0.9787234042553191,23,0.9787234042553191
951,1,0.212,0.0,10.0,7.641113840000003,0.05263157894736842,0.9473684210526315,23,0.9473684210526315
952,1,0.23858742463393626,0.0,9.0,5.576965399999153,0.0,1.0,23,1.0
953,1,0.3110743801652892,3.0,8.0,10.411658489999581,0.02531645569620253,0.9746835443037974,23,0.9746835443037974
954,1,0.23926731539782484,0.0,10.0,4.040662290000228,0.0,1.0,23,1.0
955,1,0.2908508365966536,1.0,9.0,6.538478409999016,0.0,1.0,23,1.0
956,1,0.289423984891407,-0.0,10.0,11.803272930000048,0.0425531914893617,0.9574468085106383,23,0.9574468085106383
957,1,0.24686897880539496,1.0,10.0,15.680226849999826,0.03296703296703297,0.967032967032967,23,0.967032967032967
958,1,0.36844484629294755,8.0,8.0,10.506072069999618,0.03125,0.96875,23,0.96875
959,1,0.23271543086172344,5.0,4.0,7.235628889999816,0.09090909090909091,0.9090909090909091,23,0.9090909090909091
960,1,0.4182404421925379,0.0,10.0,7.606214959999761,0.045454545454545456,0.9545454545454546,23,0.9545454545454546
961,1,0.242735648476258,10.0,10.0,7.539459569999963,0.0,1.0,23,1.0
962,1,0.27340823970037453,8.0,7.0,8.605567179999525,0.11904761904761904,0.8809523809523809,23,0.8809523809523809
963,1,0.36856981345392875,1.0,10.0,7.030746619999945,0.07692307692307693,0.9230769230769231,23,0.9230769230769231
964,1,0.3397003745318352,1.0,7.0,13.504926829999931,0.1568627450980392,0.8431372549019608,23,0.8431372549019608
965,1,0.3052434456928839,8.0,8.0,10.43738932999986,0.07692307692307693,0.9230769230769231,23,0.9230769230769231
966,1,0.3649410558687853,0.0,10.0,9.619387329999881,0.09302325581395349,0.9069767441860465,23,0.9069767441860465
967,1,0.3407118055555556,8.0,10.0,10.157597429999896,0.11764705882352941,0.8823529411764706,23,0.8823529411764706
968,1,0.31404151404151404,0.0,10.0,15.20682180000017,0.08333333333333333,0.9166666666666666,23,0.9166666666666666
969,1,0.3369189396849788,7.0,7.0,12.70040275999986,0.021739130434782608,0.9782608695652174,23,0.9782608695652174
970,1,0.33563059958649216,0.0,10.0,6.113835139999992,0.06521739130434782,0.9347826086956522,23,0.9347826086956522
971,1,0.2713085234093638,-0.0,10.0,11.53211720000013,0.05128205128205128,0.9487179487179487,23,0.9487179487179487
972,1,0.31875766244380876,-0.0,10.0,12.558444309999686,0.06557377049180328,0.9344262295081968,23,0.9344262295081968
973,1,0.2861794500723589,9.0,9.0,13.208542729999863,0.15384615384615385,0.8461538461538461,23,0.8461538461538461
974,1,0.2515463917525773,0.0,10.0,11.047678010000254,0.0,1.0,23,1.0
975,1,0.28194399742516896,10.0,7.0,17.112590419998924,0.08860759493670886,0.9113924050632911,23,0.9113924050632911
976,1,0.2994275649493615,2.0,7.0,11.720079100000476,0.03508771929824561,0.9649122807017544,23,0.9649122807017544
977,1,0.29172714078374457,-0.0,10.0,6.950870610000493,0.0,1.0,23,1.0
978,1,0.3699310344827586,2.0,10.0,15.442724249999173,0.12280701754385964,0.8771929824561403,23,0.8771929824561403
979,1,0.18844386080105055,-0.0,7.0,3.859109179999905,0.0,1.0,23,1.0
980,1,0.2435233160621762,0.0,10.0,7.456481659999554,0.06666666666666667,0.9333333333333333,23,0.9333333333333333
981,1,0.2932153392330383,0.0,10.0,10.727756929999941,0.024390243902439025,0.975609756097561,23,0.975609756097561
982,1,0.32487309644670054,-0.0,10.0,13.422987840000133,0.09782608695652174,0.9021739130434783,23,0.9021739130434783
983,1,0.33712399119589137,10.0,10.0,16.28373582999984,0.06315789473684211,0.9368421052631579,23,0.9368421052631579
984,1,0.29949238578680204,4.0,5.0,9.891889159998755,0.04,0.96,23,0.96
985,1,0.2848392036753446,8.0,5.0,15.157575809999798,0.09876543209876543,0.9012345679012346,23,0.9012345679012346
986,1,0.37550813008130085,10.0,8.0,11.464450569999826,0.06153846153846154,0.9384615384615385,23,0.9384615384615385
987,1,0.1893805309734513,-0.0,10.0,14.081905689999985,0.06172839506172839,0.9382716049382716,23,0.9382716049382716
988,1,0.3662790697674419,2.0,10.0,8.830901150000045,0.08108108108108109,0.918918918918919,23,0.918918918918919
989,1,0.27601156069364163,-0.0,9.0,7.790296479999597,0.06557377049180328,0.9344262295081968,23,0.9344262295081968
990,1,0.2689210950080515,5.0,8.0,5.44601949999651,0.025,0.975,24,0.975
991,1,0.2916666666666667,5.0,6.0,8.674326419999488,0.014705882352941176,0.9852941176470589,24,0.9852941176470589
992,1,0.3689320388349514,3.0,3.0,9.600585599999249,0.02127659574468085,0.9787234042553191,24,0.9787234042553191
993,1,0.26723749436683186,3.0,7.0,6.081003999994209,0.0,1.0,24,1.0
994,1,0.21799516908212563,8.0,7.0,10.38208317999397,0.0,1.0,24,1.0
995,1,0.354981847519161,2.0,9.0,7.543738419994952,0.07142857142857142,0.9285714285714286,24,0.9285714285714286
996,1,0.2091121495327103,1.0,8.0,5.481766979996792,0.0,1.0,24,1.0
997,1,0.22932745314222708,1.0,6.0,4.829489700000522,0.041666666666666664,0.9583333333333334,24,0.9583333333333334
998,1,0.443020594965675,3.0,6.0,7.922443360000216,0.05,0.95,24,0.95
999,1,0.39010797631487293,6.0,7.0,12.333496240001296,0.05,0.95,24,0.95
1000,1,0.2815141492098493,1.0,9.0,6.409239200000229,0.024390243902439025,0.975609756097561,24,0.975609756097561
1001,1,0.3004791238877481,1.0,9.0,7.987066860000596,0.03125,0.96875,24,0.96875
1002,1,0.1834804539722572,1.0,8.0,11.654889319999711,0.09302325581395349,0.9069767441860465,24,0.9069767441860465
1003,1,0.2652680652680653,2.0,7.0,7.6436448999975255,0.03571428571428571,0.9642857142857143,24,0.9642857142857143
1004,1,0.2652377762893503,0.0,9.0,3.8960822999979428,0.25,0.75,24,0.75
1005,1,0.3013833992094862,9.0,5.0,8.692482380000001,0.058823529411764705,0.9411764705882353,24,0.9411764705882353
1006,1,0.19363762102351315,5.0,5.0,5.905795459999354,0.05,0.95,24,0.95
1007,1,0.44579043004239854,9.0,5.0,7.0157862599944565,0.2,0.8,24,0.8
1008,1,0.2571592210767468,2.0,7.0,4.442822499997419,0.08333333333333333,0.9166666666666666,24,0.9166666666666666
1009,1,0.4282186948853616,9.0,9.0,12.078468220000104,0.06976744186046512,0.9302325581395349,24,0.9302325581395349
1010,1,0.33456128600133955,4.0,5.0,10.277982779999547,0.022222222222222223,0.9777777777777777,24,0.9777777777777777
1011,1,0.3172222222222222,1.0,9.0,9.388108619997183,0.047619047619047616,0.9523809523809523,24,0.9523809523809523
1012,1,0.29048490393412624,7.0,8.0,10.106207859999813,0.034482758620689655,0.9655172413793104,24,0.9655172413793104
1013,1,0.2807726864330638,7.0,6.0,6.5890958600002705,0.047619047619047616,0.9523809523809523,24,0.9523809523809523
1014,1,0.42845528455284554,8.0,6.0,9.343624520000049,0.02702702702702703,0.972972972972973,24,0.972972972972973
1015,1,0.17705882352941174,1.0,7.0,2.7131412199996703,0.0,1.0,24,1.0
1016,1,0.23529411764705882,7.0,7.0,11.179950279999503,0.11363636363636363,0.8863636363636364,24,0.8863636363636364
1017,1,0.17969762419006483,5.0,7.0,5.1481974599964815,0.0,1.0,24,1.0
1018,1,0.2484146677695065,2.0,9.0,10.449631440000303,0.0392156862745098,0.9607843137254902,24,0.9607843137254902
1019,1,0.24114507520621062,1.0,5.0,2.9102353400003267,0.037037037037037035,0.9629629629629629,24,0.9629629629629629
1020,1,0.300454250486697,1.0,8.0,4.574245660000088,0.0,1.0,24,1.0
1021,1,0.33558341369334627,2.0,7.0,7.9409383599995635,0.16666666666666666,0.8333333333333334,24,0.8333333333333334
1022,1,0.2172433352240499,2.0,6.0,4.481743800000913,0.0,1.0,24,1.0
1023,1,0.37167235494880546,8.0,7.0,7.449454419998801,0.0,1.0,24,1.0
1024,1,0.4567656765676567,2.0,8.0,9.88265797999884,0.027777777777777776,0.9722222222222222,24,0.9722222222222222
1025,1,0.27299957210098413,2.0,6.0,3.7601205799992385,0.05,0.95,24,0.95
1026,1,0.24714573539288112,2.0,8.0,2.5302339999998367,0.047619047619047616,0.9523809523809523,24,0.9523809523809523
1027,1,0.2771770062606716,1.0,9.0,8.175216599998748,0.07894736842105263,0.9210526315789473,24,0.9210526315789473
1028,1,0.42953821656050956,9.0,7.0,15.99325829999816,0.013888888888888888,0.9861111111111112,24,0.9861111111111112
1029,1,0.26863354037267084,4.0,5.0,7.464482380000845,0.04878048780487805,0.9512195121951219,24,0.9512195121951219
1030,1,0.2541743970315398,3.0,5.0,7.356187059999684,0.0,1.0,24,1.0
1031,1,0.22717622080679406,2.0,4.0,5.3354746400000295,0.0,1.0,24,1.0
1032,1,0.3152094048493755,3.0,5.0,5.551749939993897,0.0,1.0,24,1.0
1033,1,0.4389312977099237,0.0,8.0,7.111768159992607,0.0,1.0,24,1.0
1034,1,0.2953523238380809,1.0,8.0,2.9142692799987344,0.0,1.0,24,1.0
1035,1,0.28513708513708513,3.0,7.0,18.793278619996272,0.0,1.0,25,1.0
1036,1,0.32121513944223107,2.0,7.0,12.358233560000372,0.02,0.98,25,0.98
1037,1,0.3286369593709043,0.0,7.0,12.437596259987913,0.0425531914893617,0.9574468085106383,25,0.9574468085106383
1038,1,0.1695945945945946,4.0,6.0,4.348829480000859,0.0,1.0,25,1.0
1039,1,0.2543432939541348,0.0,10.0,5.230312159997993,0.0,1.0,25,1.0
1040,1,0.2605678233438486,7.0,1.0,7.366749779990641,0.0,1.0,25,1.0
1041,1,0.2657824933687003,1.0,8.0,9.036159379986202,0.025,0.975,25,0.975
1042,1,0.30527210884353734,3.0,8.0,8.775322600002255,0.0,1.0,25,1.0
1043,1,0.3930412371134021,2.0,7.0,3.95860778000133,0.0,1.0,25,1.0
1044,1,0.3295964125560538,2.0,1.0,3.6367186199822754,0.0,1.0,25,1.0
1045,1,0.3599683544303797,1.0,9.0,8.313038699998287,0.0,1.0,25,1.0
1046,1,0.3382072472981564,0.0,8.0,8.811099239992473,0.025,0.975,25,0.975
1047,1,0.3615702479338843,0.0,9.0,10.219149919998017,0.10344827586206896,0.896551724137931,25,0.896551724137931
1048,1,0.16394366197183097,1.0,-0.0,1.4071907199977431,0.0,1.0,25,1.0
1049,1,0.2395886889460154,7.0,2.0,11.281341459998657,0.0,1.0,25,1.0
1050,1,0.4061738424045492,0.0,10.0,3.883213999983127,0.0,1.0,25,1.0
1051,1,0.226313205694649,-0.0,10.0,3.1042035999962536,0.047619047619047616,0.9523809523809523,25,0.9523809523809523
1052,1,0.2822902796271638,-0.0,9.0,6.214090759996907,0.037037037037037035,0.9629629629629629,25,0.9629629629629629
1053,1,0.3029259896729776,6.0,2.0,15.982345320000604,0.0,1.0,25,1.0
1054,1,0.27971014492753626,1.0,8.0,5.252830199999153,0.0,1.0,25,1.0
1055,1,0.2811031024757129,3.0,8.0,11.099679899998591,0.015625,0.984375,25,0.984375
1056,1,0.31227377426785125,7.0,1.0,5.689284419990145,0.0,1.0,25,1.0
1057,1,0.40810621942697417,1.0,9.0,12.632955099998071,0.0,1.0,25,1.0
1058,1,0.20130475302889098,2.0,9.0,2.1463258799958567,0.2,0.8,25,0.8
1059,1,0.3586715867158672,0.0,9.0,5.4364909599971725,0.0,1.0,25,1.0
1060,1,0.3394790752121744,1.0,10.0,10.390396719983983,0.030303030303030304,0.9696969696969697,25,0.9696969696969697
1061,1,0.24583075972822727,4.0,1.0,8.314061579985719,0.0,1.0,25,1.0
1062,1,0.33675937122128174,7.0,2.0,3.916578420001315,0.10526315789473684,0.8947368421052632,25,0.8947368421052632
1063,1,0.31244778613199664,2.0,10.0,13.928178259997367,0.008620689655172414,0.9913793103448276,25,0.9913793103448276
1064,1,0.2510660980810234,2.0,9.0,7.842444019992399,0.0,1.0,25,1.0
1065,1,0.3311061618411284,3.0,9.0,6.0016147999958775,0.02857142857142857,0.9714285714285714,25,0.9714285714285714
1066,1,0.45319905213270145,3.0,8.0,9.393099099997926,0.041666666666666664,0.9583333333333334,25,0.9583333333333334
1067,1,0.521557719054242,3.0,2.0,11.589384920000157,0.027777777777777776,0.9722222222222222,25,0.9722222222222222
1068,1,0.2581967213114754,0.0,10.0,10.191052699996362,0.10714285714285714,0.8928571428571429,25,0.8928571428571429
1069,1,0.5203180212014133,0.0,8.0,12.191503479989478,0.045454545454545456,0.9545454545454546,25,0.9545454545454546
1070,1,0.3501699854298203,2.0,8.0,5.6848555600008694,0.041666666666666664,0.9583333333333334,25,0.9583333333333334
1071,1,0.3132756675441896,6.0,7.0,14.110144020000007,0.0,1.0,25,1.0
1072,1,0.3374860956618465,9.0,1.0,29.76631797999289,0.109375,0.890625,25,0.890625
1073,1,0.3303384246780473,-0.0,10.0,7.578326499991817,0.0,1.0,25,1.0
1074,1,0.38192797067069223,3.0,9.0,36.923417080000945,0.11538461538461539,0.8846153846153846,25,0.8846153846153846
1075,1,0.24865446716899892,-0.0,9.0,2.8245818199902715,0.125,0.875,25,0.875
1076,1,0.38021094927172266,2.0,8.0,5.700449479998497,0.05,0.95,25,0.95
1077,1,0.4378673383711167,7.0,0.0,14.039638140002353,0.0,1.0,25,1.0
1078,1,0.23105590062111803,2.0,9.0,8.156306420001783,0.0,1.0,25,1.0
1079,1,0.18590240123934934,6.0,8.0,5.051910099995439,0.0,1.0,25,1.0
1080,1,0.331925873797795,0.0,10.0,29.6350273000171,0.0,1.0,26,1.0
1081,1,0.392,6.0,10.0,26.084417419999227,0.0547945205479452,0.9452054794520548,26,0.9452054794520548
1082,1,0.3058178850413898,2.0,3.0,37.36484964002011,0.029197080291970802,0.9708029197080292,26,0.9708029197080292
1083,1,0.3053830227743271,0.0,10.0,23.740602460002265,0.0759493670886076,0.9240506329113924,26,0.9240506329113924
1084,1,0.3429433456252095,0.0,4.0,13.68050568000399,0.07142857142857142,0.9285714285714286,26,0.9285714285714286
1085,1,0.2847260653016048,0.0,10.0,12.438815839999734,0.1016949152542373,0.8983050847457628,26,0.8983050847457628
1086,1,0.29402139710509756,0.0,0.0,28.451153120004165,0.05263157894736842,0.9473684210526315,26,0.9473684210526315
1087,1,0.37934508816120915,-0.0,3.0,25.987326380010927,0.1,0.9,26,0.9
1088,1,0.17418728772440562,-0.0,10.0,3.8510462600024766,0.25,0.75,26,0.75
1089,1,0.2970598175059142,0.0,10.0,9.275770920012292,0.07692307692307693,0.9230769230769231,26,0.9230769230769231
1090,1,0.3043995243757432,0.0,9.0,16.724473120004404,0.075,0.925,26,0.925
1091,1,0.3420662382600099,4.0,10.0,21.404306900003576,0.060240963855421686,0.9397590361445783,26,0.9397590361445783
1092,1,0.3720757519494987,2.0,10.0,12.612265380008466,0.15384615384615385,0.8461538461538461,26,0.8461538461538461
1093,1,0.3305930710510863,0.0,10.0,21.06907659999706,0.0641025641025641,0.9358974358974359,26,0.9358974358974359
1094,1,0.37610754659333945,0.0,5.0,16.95115627999985,0.03389830508474576,0.9661016949152542,26,0.9661016949152542
1095,1,0.3124406457739792,10.0,10.0,8.131680000016786,0.038461538461538464,0.9615384615384616,26,0.9615384615384616
1096,1,0.12806855025474753,0.0,10.0,12.253663340012281,0.13333333333333333,0.8666666666666667,26,0.8666666666666667
1097,1,0.2900195694716243,-0.0,-0.0,7.703914760000771,0.0,1.0,26,1.0
1098,1,0.33286549707602336,3.0,10.0,28.934883940000873,0.046511627906976744,0.9534883720930233,26,0.9534883720930233
1099,1,0.2826310380267215,-0.0,10.0,7.1689222200002405,0.05555555555555555,0.9444444444444444,26,0.9444444444444444
1100,1,0.27168458781362004,-0.0,8.0,9.726908620003087,0.0425531914893617,0.9574468085106383,26,0.9574468085106383
1101,1,0.43267776096822996,9.0,10.0,20.38077978000001,0.07291666666666667,0.9270833333333334,26,0.9270833333333334
1102,1,0.36298364579178305,0.0,10.0,6.841703840011178,0.0625,0.9375,26,0.9375
1103,1,0.15004286939125466,0.0,10.0,3.938812680004048,0.0,1.0,26,1.0
1104,1,0.30067243035542746,-0.0,10.0,10.476016840009834,0.05555555555555555,0.9444444444444444,26,0.9444444444444444
1105,1,0.28159851301115246,3.0,10.0,9.932194900000468,0.04081632653061224,0.9591836734693877,26,0.9591836734693877
1106,1,0.29888368743248106,5.0,6.0,12.855143979999411,0.11627906976744186,0.8837209302325582,26,0.8837209302325582
1107,1,0.33364661654135336,4.0,7.0,7.8580172800175205,0.0,1.0,26,1.0
1108,1,0.4335081764887381,7.0,5.0,20.860119160010072,0.09523809523809523,0.9047619047619048,26,0.9047619047619048
1109,1,0.2752896962104604,0.0,10.0,6.342154120000487,0.09090909090909091,0.9090909090909091,26,0.9090909090909091
1110,1,0.23786407766990292,5.0,10.0,8.20088969999415,0.05714285714285714,0.9428571428571428,26,0.9428571428571428
1111,1,0.3770491803278688,7.0,10.0,9.729336459997285,0.0,1.0,26,1.0
1112,1,0.4426356589147286,-0.0,10.0,15.800819240004785,0.10526315789473684,0.8947368421052632,26,0.8947368421052632
1113,1,0.4032042723631508,0.0,0.0,9.405835080007819,0.09302325581395349,0.9069767441860465,26,0.9069767441860465
1114,1,0.39829881656804744,1.0,10.0,17.785840820000885,0.12280701754385964,0.8771929824561403,26,0.8771929824561403
1115,1,0.2103766879886283,0.0,10.0,9.939649160005501,0.06896551724137931,0.9310344827586207,26,0.9310344827586207
1116,1,0.3571950328707086,-0.0,0.0,10.888438239999232,0.06666666666666667,0.9333333333333333,26,0.9333333333333333
1117,1,0.32144272691240583,0.0,0.0,5.485531500002253,0.02127659574468085,0.9787234042553191,26,0.9787234042553191
1118,1,0.3128109452736318,0.0,10.0,8.708437220000633,0.11764705882352941,0.8823529411764706,26,0.8823529411764706
1119,1,0.32733333333333337,1.0,-0.0,12.124692820001655,0.047619047619047616,0.9523809523809523,26,0.9523809523809523
1120,1,0.23835354179961712,-0.0,10.0,15.827673400010099,0.041666666666666664,0.9583333333333334,26,0.9583333333333334
1121,1,0.33212996389891697,-0.0,10.0,18.48171247999926,0.06451612903225806,0.9354838709677419,26,0.9354838709677419
1122,1,0.37059591126576774,3.0,5.0,4.781397320002725,0.2631578947368421,0.7368421052631579,26,0.7368421052631579
1123,1,0.26466073073380414,7.0,3.0,10.658030120001058,0.07692307692307693,0.9230769230769231,26,0.9230769230769231
1124,1,0.2972869698127627,-0.0,6.0,6.850064779999229,0.21052631578947367,0.7894736842105263,26,0.7894736842105263
1125,1,0.37455035971223016,-0.0,10.0,8.011601619997236,0.03333333333333333,0.9666666666666667,27,0.9666666666666667
1126,1,0.3488681757656458,3.0,2.0,9.486159759999282,0.046511627906976744,0.9534883720930233,27,0.9534883720930233
1127,1,0.270873786407767,-0.0,9.0,7.481263979996584,0.02631578947368421,0.9736842105263158,27,0.9736842105263158
1128,1,0.32748538011695905,0.0,10.0,2.8242383200013137,0.3076923076923077,0.6923076923076923,27,0.6923076923076923
1129,1,0.350488255476379,8.0,1.0,6.610749700001179,0.08333333333333333,0.9166666666666666,27,0.9166666666666666
1130,1,0.3315589353612168,-0.0,10.0,4.518311599997105,0.058823529411764705,0.9411764705882353,27,0.9411764705882353
1131,1,0.3744158878504673,2.0,3.0,4.165868660002161,0.07142857142857142,0.9285714285714286,27,0.9285714285714286
1132,1,0.33071841453344347,-0.0,10.0,3.338838379982917,0.07692307692307693,0.9230769230769231,27,0.9230769230769231
1133,1,0.17076753580609622,3.0,2.0,5.346801919997233,0.05263157894736842,0.9473684210526315,27,0.9473684210526315
1134,1,0.33214285714285713,10.0,0.0,7.201887899998837,0.0,1.0,27,1.0
1135,1,0.23572664359861595,7.0,9.0,4.7825327399950766,0.0,1.0,27,1.0
1136,1,0.23449216087252894,2.0,8.0,3.221278840002924,0.0,1.0,27,1.0
1137,1,0.1956416464891041,3.0,4.0,3.5216505599928496,0.0,1.0,27,1.0
1138,1,0.18547986076578818,1.0,10.0,4.156344539995189,0.125,0.875,27,0.875
1139,1,0.2206128133704735,0.0,10.0,3.232063580002432,0.2727272727272727,0.7272727272727273,27,0.7272727272727273
1140,1,0.4499800717417298,8.0,1.0,10.464522639984352,0.041666666666666664,0.9583333333333334,27,0.9583333333333334
1141,1,0.22960151802656545,1.0,8.0,5.48851313999694,0.15,0.85,27,0.85
1142,1,0.40224299065420566,-0.0,8.0,6.284011039999314,0.1,0.9,27,0.9
1143,1,0.4561213434452871,10.0,-0.0,7.277255539996986,0.08333333333333333,0.9166666666666666,27,0.9166666666666666
1144,1,0.30142366224840456,1.0,8.0,3.9704345999962243,0.0,1.0,27,1.0
1145,1,0.3739956172388605,3.0,7.0,8.892080939989683,0.10526315789473684,0.8947368421052632,27,0.8947368421052632
1146,1,0.30880792359391585,7.0,6.0,6.5714093199858326,0.0,1.0,27,1.0
1147,1,0.327710843373494,-0.0,10.0,3.039280239998334,0.1111111111111111,0.8888888888888888,27,0.8888888888888888
1148,1,0.3765294771968854,2.0,5.0,3.02613011998983,0.3333333333333333,0.6666666666666666,27,0.6666666666666666
1149,1,0.37037037037037035,6.0,1.0,5.6805247999909625,0.1875,0.8125,27,0.8125
1150,1,0.4025188916876574,6.0,2.0,7.365646879999986,0.2,0.8,27,0.8
1151,1,0.2941782586295724,3.0,5.0,2.75522207999893,0.4,0.6,27,0.6
1152,1,0.4507512520868113,4.0,1.0,3.635670260002371,0.25,0.75,27,0.75
1153,1,0.20873624541513838,6.0,9.0,4.338125719990785,0.05263157894736842,0.9473684210526315,27,0.9473684210526315
1154,1,0.4732262382864792,3.0,2.0,5.245612399998208,0.09523809523809523,0.9047619047619048,27,0.9047619047619048
1155,1,0.20089858793324775,0.0,10.0,3.4479461399860156,0.16666666666666666,0.8333333333333334,27,0.8333333333333334
1156,1,0.3086705202312139,0.0,10.0,2.0761478599961265,0.07142857142857142,0.9285714285714286,27,0.9285714285714286
1157,1,0.35020876826722336,6.0,1.0,3.527831759995024,0.2857142857142857,0.7142857142857143,27,0.7142857142857143
1158,1,0.25100401606425704,0.0,9.0,2.822989480002434,0.0,1.0,27,1.0
1159,1,0.3218604651162791,2.0,1.0,3.3522933600033866,0.25,0.75,27,0.75
1160,1,0.4125071715433161,9.0,0.0,5.157367780000641,0.36363636363636365,0.6363636363636364,27,0.6363636363636364
1161,1,0.284,-0.0,8.0,2.6559259399909934,0.14285714285714285,0.8571428571428571,27,0.8571428571428571
1162,1,0.33470015376729884,0.0,9.0,3.4287690600031056,0.2,0.8,27,0.8
1163,1,0.284351145038168,2.0,2.0,2.514759760000743,0.125,0.875,27,0.875
1164,1,0.39013778100072516,3.0,4.0,3.3550610799939022,0.1,0.9,27,0.9
1165,1,0.38452237001209183,1.0,7.0,4.257899979998911,0.25,0.75,27,0.75
1166,1,0.2906201947719118,0.0,10.0,2.960902200000419,0.045454545454545456,0.9545454545454546,27,0.9545454545454546
1167,1,0.522837706511176,10.0,5.0,4.6751091799960705,0.19047619047619047,0.8095238095238095,27,0.8095238095238095
1168,1,0.27995701235894677,7.0,1.0,3.8040389199995843,0.09090909090909091,0.9090909090909091,27,0.9090909090909091
1169,1,0.3872679045092837,3.0,2.0,2.451994819992251,0.16666666666666666,0.8333333333333334,27,0.8333333333333334
1170,1,0.3016207114291728,3.0,3.0,11.475987890007673,0.018518518518518517,0.9814814814814815,28,0.9814814814814815
1171,1,0.3225505443234837,0.0,9.0,7.376942459981365,0.04,0.96,28,0.96
1172,1,0.3636953699697101,8.0,4.0,23.565078019993962,0.010101010101010102,0.98989898989899,28,0.98989898989899
1173,1,0.17233009708737865,-0.0,6.0,12.118094459976419,0.05405405405405406,0.9459459459459459,28,0.9459459459459459
1174,1,0.3152954168967422,10.0,9.0,23.232894539978588,0.02912621359223301,0.970873786407767,28,0.970873786407767
1175,1,0.2635345935033951,5.0,6.0,17.50075249999645,0.033707865168539325,0.9662921348314607,28,0.9662921348314607
1176,1,0.35826296743063935,-0.0,5.0,7.426470890000928,0.05128205128205128,0.9487179487179487,28,0.9487179487179487
1177,1,0.4198376458650432,7.0,5.0,15.877624029999424,0.07547169811320754,0.9245283018867925,28,0.9245283018867925
1178,1,0.23650674662668664,-0.0,8.0,18.78181556999334,0.015384615384615385,0.9846153846153847,28,0.9846153846153847
1179,1,0.3771020502188436,6.0,10.0,23.86677665998286,0.030303030303030304,0.9696969696969697,28,0.9696969696969697
1180,1,0.27427961579509075,-0.0,10.0,5.097770809996291,0.06666666666666667,0.9333333333333333,28,0.9333333333333333
1181,1,0.37527072258318567,2.0,7.0,18.547872829985863,0.08064516129032258,0.9193548387096774,28,0.9193548387096774
1182,1,0.2779031853523953,2.0,9.0,20.40426750999177,0.06451612903225806,0.9354838709677419,28,0.9354838709677419
1183,1,0.23521944142183535,3.0,8.0,28.83080253998196,0.05813953488372093,0.9418604651162791,28,0.9418604651162791
1184,1,0.26496316758747696,3.0,10.0,13.128285579987278,0.061224489795918366,0.9387755102040817,28,0.9387755102040817
1185,1,0.28096048402344487,0.0,5.0,10.183898009992845,0.04878048780487805,0.9512195121951219,28,0.9512195121951219
1186,1,0.3107021618724316,8.0,8.0,25.34108096997079,0.02197802197802198,0.978021978021978,28,0.978021978021978
