Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffA_response,slider_diffA_rt,slider_diffB_response,slider_diffB_rt,slider_diffC_response,slider_diffC_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffB_started,question_diffB_stopped,question_diffC_started,question_diffC_stopped,question_diffA_started,question_diffA_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,15,Plan your own Pasta for lunch,Stimuli/15A1.jpg,Stimuli/15A2.jpg,Stimuli/15A3.jpg,Stimuli/15B1.jpg,Stimuli/15B2.jpg,Stimuli/15B3.jpg,Stimuli/15C1.jpg,Stimuli/15C2.jpg,Stimuli/15C3.jpg,,,,,0,23,23,15,,,,,,,,2314.3459171000004,None,2315.3463309,None,2321.3463032,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,37.05484501999763,22.40540611999768,32.272527719997925,"[0.34074074074074073, -0.1537037037037037, 0.31296296296296294]","[-0.19537037037037036, 0.41203703703703703, 0.21481481481481482]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[22.39669429999958, 32.26347629999964, 37.04648980000002]",0.007933319997391663,37.05420751999736,['A1'],['B2'],['C3'],['yellow'],['salmon'],['blue'],2360.8449221,None,6.0,2.4302346000004036,2360.8449221,None,2363.3284856,None,4.0,4.197639600000002,2371.6448979999996,None,4.0,4.064945899999657,2367.6617699,None,1.0,3.364948600000389,<function functionImportanceB at 0x0000028082C94158>,<function functionImportanceA at 0x000002808213BAE8>,<function functionImportanceC at 0x0000028082C94950>,,,4.0,3.447936800000207,2.0,3.997600099999545,3.0,3.364948600000389,<function functiondiffB at 0x000002808213BB70>,<function functiondiffA at 0x000002808213B1E0>,<function functiondiffC at 0x0000028082C948C8>,,,,,2323.3294076,2374.9947246,None,2382.6278065999995,None,2379.0110787000003,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
3,24,Plan your Monday morning on a workday ,Stimuli/24A1.jpg,Stimuli/24A2.jpg,Stimuli/24A3.jpg,Stimuli/24B1.jpg,Stimuli/24B2.jpg,Stimuli/24B3.jpg,Stimuli/24C1.jpg,Stimuli/24C2.jpg,Stimuli/24C3.jpg,,,,,0,24,24,24,,,,,,,,2384.7107604000003,None,2385.7111456000002,None,2391.711126,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]",,28.880976759999612,18.614836359999572,36.898102659999495,"[-0.14814814814814814, -0.387037037037037, -0.4324074074074074]","[0.3527777777777778, 0.15185185185185185, -0.15185185185185185]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[18.605802199999744, 28.872214400000303, 36.88886670000011]",0.008223259999795118,36.89686345999962,['A2'],['B2'],['C2'],['yellow'],['salmon'],['blue'],2430.2263685,None,8.0,2.096836199999416,2430.2263685,None,2432.3933054999998,None,6.0,4.930989499999669,2437.3597698000003,None,7.0,2.96531159999995,2440.3263385,None,4.0,4.198602500000561,<function functionImportanceB at 0x0000028082C94488>,<function functionImportanceC at 0x0000028082C942F0>,<function functionImportanceA at 0x0000028082C94400>,,,4.0,3.0312972000001537,2.0,1.898027600000205,6.0,4.198602500000561,<function functiondiffA at 0x000002808213BD90>,<function functiondiffC at 0x000002808213B730>,<function functiondiffB at 0x000002808213B048>,,,,,2392.8521957000003,2451.1261799000004,None,2447.5595354999996,None,2444.5096525999998,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
3,11,Plan a hike in nature on a free day,Stimuli/11A1.jpg,Stimuli/11A2.jpg,Stimuli/11A3.jpg,Stimuli/11B1.jpg,Stimuli/11B2.jpg,Stimuli/11B3.jpg,Stimuli/11C1.jpg,Stimuli/11C2.jpg,Stimuli/11C3.jpg,,,,,0,25,25,11,,,,,,,,2452.5422691000003,None,2453.5424978,None,2459.5426909,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,29.8501669999996,31.00058059999992,18.2174457000001,"[-0.1527777777777778, 0.06574074074074074, 0.35462962962962963]","[0.28703703703703703, -0.35462962962962963, -0.275]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[18.215174099999786, 29.848317599999973, 30.998483000000306]",0.0012340000002950546,30.999501999999666,['A3'],['B3'],['C2'],['blue'],['yellow'],['salmon'],2492.1914992,None,10.0,4.530405200000132,2492.1914992,None,2503.3246863000004,None,8.0,3.398654599999645,2496.7916112000003,None,3.0,3.1315544999997655,2499.9414225,None,8.0,3.36509389999992,<function functionImportanceC at 0x0000028082C94BF8>,<function functionImportanceA at 0x0000028082C94D90>,<function functionImportanceB at 0x0000028082C94840>,,,2.0,5.131110799999988,3.0,3.647757300000194,1.0,3.36509389999992,<function functiondiffB at 0x0000028082C94F28>,<function functiondiffC at 0x0000028082C946A8>,<function functiondiffA at 0x000002808213BC80>,,,,,2460.7079940000003,2506.7079751,None,2510.3744785999997,None,2513.6410422999998,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
3,25,Plan how you want to read a book in your free time ,Stimuli/25A1.jpg,Stimuli/25A2.jpg,Stimuli/25A3.jpg,Stimuli/25B1.jpg,Stimuli/25B2.jpg,Stimuli/25B3.jpg,Stimuli/25C1.jpg,Stimuli/25C2.jpg,Stimuli/25C3.jpg,,,,,0,26,26,25,,,,,,,,2518.2907428999997,None,2519.2910266,None,2525.290946,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,26.58860185999947,8.472657959999196,17.43930925999939,"[-0.1675925925925926, 0.08796296296296297, -0.38055555555555554]","[-0.32407407407407407, 0.44907407407407407, 0.09444444444444444]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.466566400000374, 17.432880600000317, 26.582873300000756]",0.005319059999237652,26.587955459999648,['A1'],['B2'],['C3'],['yellow'],['blue'],['salmon'],2553.8399157000003,None,7.0,3.3468917999998666,2553.8399157000003,None,2560.2730973,None,6.0,4.83168569999998,2557.5566343,None,7.0,2.9649040999993304,2565.0895118999997,None,7.0,2.431772799999635,<function functionImportanceC at 0x000002808213B8C8>,<function functionImportanceB at 0x0000028082C94E18>,<function functionImportanceA at 0x0000028082C94598>,,,6.0,5.531275399999686,-0.0,2.2816414999997505,2.0,2.431772799999635,<function functiondiffC at 0x0000028082C94B70>,<function functiondiffB at 0x0000028082C94620>,<function functiondiffA at 0x0000028081AA6840>,,,,,2526.7908397,2578.7062235000003,None,2567.5897391999997,None,2580.9893079000003,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
3,34,Plan what car you want to buy,Stimuli/34A1.jpg,Stimuli/34A2.jpg,Stimuli/34A3.jpg,Stimuli/34B1.jpg,Stimuli/34B2.jpg,Stimuli/34B3.jpg,Stimuli/34C1.jpg,Stimuli/34C2.jpg,Stimuli/34C3.jpg,,,,,0,27,27,34,,,,,,,,2586.0389482,None,2587.0391664,None,2593.0391583,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,26.395793739994588,38.429442739994556,32.763455839994094,"[-0.3194444444444444, 0.05462962962962963, -0.1527777777777778]","[0.11851851851851852, 0.3638888888888889, 0.275]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[26.394235599999774, 32.761254900000495, 38.4276332999998]",0.0011210399943593075,38.42861033999452,['A1'],['B1'],['C3'],['salmon'],['yellow'],['blue'],2635.0711742000003,None,6.0,2.7470462000001135,2635.0711742000003,None,2643.5876969,None,6.0,4.081734100000176,2646.7209547,None,3.0,3.0986188999995647,2638.9045626999996,None,8.0,4.71406240000033,<function functionImportanceA at 0x0000028082C947B8>,<function functionImportanceB at 0x0000028082C94C80>,<function functionImportanceC at 0x0000028083256048>,,,2.0,3.1149482999999236,6.0,4.364735400000427,3.0,4.71406240000033,<function functiondiffC at 0x00000280832561E0>,<function functiondiffB at 0x0000028082C94A60>,<function functiondiffA at 0x0000028082C940D0>,,,,,2596.1750599999996,2654.8873643999996,None,2649.8041677,None,2659.3536764,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
3,35,Plan how you want to do your grocery shopping ,Stimuli/35A1.jpg,Stimuli/35A2.jpg,Stimuli/35A3.jpg,Stimuli/35B1.jpg,Stimuli/35B2.jpg,Stimuli/35B3.jpg,Stimuli/35C1.jpg,Stimuli/35C2.jpg,Stimuli/35C3.jpg,,,,,0,28,28,35,,,,,,,,2661.6533965,None,2662.6537569,None,2668.6536875,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,11.962820779999674,29.229143879999356,18.379736779999803,"[0.2962962962962963, 0.10740740740740741, -0.12407407407407407]","[-0.28703703703703703, -0.35, 0.275]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[11.945994900000187, 18.362334700000247, 29.212149699999827]",0.016232779998972546,29.228123079999023,['A3'],['B2'],['C3'],['salmon'],['yellow'],['blue'],2699.6193461000003,None,7.0,4.447095900000022,2699.6193461000003,None,2709.4524253,None,7.0,3.1818238000005294,2704.1361417,None,6.0,5.214083699999719,2712.6190643,None,4.0,3.6987669000000096,<function functionImportanceC at 0x00000280832567B8>,<function functionImportanceB at 0x00000280832566A8>,<function functionImportanceA at 0x0000028083256C80>,,,2.0,2.831021099999816,6.0,2.2810663999998724,3.0,3.6987669000000096,<function functiondiffA at 0x0000028082C94510>,<function functiondiffC at 0x0000028083256840>,<function functiondiffB at 0x0000028082C94268>,,,,,2669.9232746999996,2723.2022632,None,2719.1023297,None,2716.2524061000004,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
3,36,Plan your shopping for new clothing,Stimuli/36A1.jpg,Stimuli/36A2.jpg,Stimuli/36A3.jpg,Stimuli/36B1.jpg,Stimuli/36B2.jpg,Stimuli/36B3.jpg,Stimuli/36C1.jpg,Stimuli/36C2.jpg,Stimuli/36C3.jpg,,,,,0,29,29,36,,,,,,,,2724.9850555000003,None,2725.9854370000003,None,2731.9853552000004,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,40.09519985999941,35.92901325999992,25.562835859999723,"[0.28888888888888886, -0.17222222222222222, -0.3101851851851852]","[-0.29259259259259257, 0.3925925925925926, 0.1638888888888889]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[25.554645100000016, 35.921151100000316, 40.08759670000018]",0.007171659999585245,40.094697559999986,['A1'],['B1'],['C2'],['salmon'],['blue'],['yellow'],2773.7008124000004,None,6.0,2.763397600000644,2773.7008124000004,None,2779.7008102,None,4.0,3.631610599999476,2776.5341311,None,7.0,3.164360200000374,2783.36715,None,6.0,6.2481915999997,<function functionImportanceC at 0x0000028083256B70>,<function functionImportanceB at 0x0000028083256AE8>,<function functionImportanceA at 0x0000028083256488>,,,4.0,2.8312775000003967,3.0,3.3639767999993637,2.0,6.2481915999997,<function functiondiffB at 0x0000028083256158>,<function functiondiffA at 0x0000028083256730>,<function functiondiffC at 0x000002808213B950>,,,,,2733.1278009,2789.6004024000003,None,2795.8170091,None,2792.9837889,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
3,30,Plan your sport work out for tomorrow,Stimuli/30A1.jpg,Stimuli/30A2.jpg,Stimuli/30A3.jpg,Stimuli/30B1.jpg,Stimuli/30B2.jpg,Stimuli/30B3.jpg,Stimuli/30C1.jpg,Stimuli/30C2.jpg,Stimuli/30C3.jpg,,,,,0,30,30,30,,,,,,,,2831.1994021,None,2832.1993417000003,None,2838.1991791,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]",,33.47266384000068,48.955502640000304,41.43954954000037,"[-0.1361111111111111, 0.26666666666666666, 0.05277777777777778]","[0.29444444444444445, 0.275, 0.362962962962963]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[33.46798849999959, 41.434245000000374, 48.950499700000364]",0.004168340000433091,48.95470274000036,['A2'],['B3'],['C3'],['blue'],['salmon'],['yellow'],2888.8142119000004,None,4.0,5.963877899999716,2888.8142119000004,None,2894.8974514,None,6.0,2.7645434999994905,2897.6308467,None,1.0,2.8988488999993933,2900.5141968999997,None,8.0,1.8152085000001534,<function functionImportanceB at 0x00000280832569D8>,<function functionImportanceC at 0x0000028083256A60>,<function functionImportanceA at 0x0000028083256BF8>,,,6.0,3.4812762000001385,3.0,2.1311554000003525,4.0,1.8152085000001534,<function functiondiffA at 0x0000028082C949D8>,<function functiondiffB at 0x0000028083256D08>,<function functiondiffC at 0x0000028083256598>,,,,,2839.3779925999997,2905.8639562999997,None,2907.9974414,None,2902.3473333,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
3,8,Plan the interior of your living-room ,Stimuli/8A1.jpg,Stimuli/8A2.jpg,Stimuli/8A3.jpg,Stimuli/8B1.jpg,Stimuli/8B2.jpg,Stimuli/8B3.jpg,Stimuli/8C1.jpg,Stimuli/8C2.jpg,Stimuli/8C3.jpg,,,,,0,31,31,8,,,,,,,,2912.0968000000003,None,2913.0971516,None,2919.0971529999997,None,"[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,17.137541179990876,37.60382277999088,42.670886879990576,"[-0.38333333333333336, -0.337037037037037, -0.19814814814814816]","[-0.14444444444444443, 0.0787037037037037, 0.30833333333333335]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[17.131115899999713, 37.5971526000003, 42.66393119999975]",0.005932379990554182,42.66964097999062,['A1'],['B1'],['C1'],['blue'],['yellow'],['salmon'],2967.0622875999998,None,6.0,1.9797558000000208,2967.0622875999998,None,2976.4295052999996,None,2.0,4.248188499999742,2971.0287332,None,7.0,5.5809339999996155,2978.9620004,None,8.0,2.3150298999998995,<function functionImportanceC at 0x0000028081AA6B70>,<function functionImportanceB at 0x0000028081AA66A8>,<function functionImportanceA at 0x0000028083256EA0>,,,3.0,3.198190500000237,4.0,4.548047700000097,6.0,2.3150298999998995,<function functiondiffA at 0x0000028083256378>,<function functiondiffB at 0x0000028083256510>,<function functiondiffC at 0x0000028083256400>,,,,,2923.9320682999996,2985.0453412999996,None,2989.6619546,None,2981.2788447000003,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
3,28,Plan a one-week camping trip in Spain,Stimuli/28A1.jpg,Stimuli/28A2.jpg,Stimuli/28A3.jpg,Stimuli/28B1.jpg,Stimuli/28B2.jpg,Stimuli/28B3.jpg,Stimuli/28C1.jpg,Stimuli/28C2.jpg,Stimuli/28C3.jpg,,,,,0,32,32,28,,,,,,,,2997.494519,None,2998.4949737999996,None,3004.4950479,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,28.42164367999885,27.522112979999292,19.922390079998877,"[0.3175925925925926, 0.1037037037037037, -0.16574074074074074]","[-0.24814814814814815, -0.3675925925925926, -0.3037037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[19.90913929999988, 27.509088099999644, 28.40891819999979]",0.012221079999108042,28.42096897999909,['A2'],['B2'],['C2'],['blue'],['yellow'],['salmon'],3034.5772348,None,9.0,1.897168899999997,3034.5772348,None,3041.2270981,None,8.0,2.0818311000002723,3036.5939307,None,6.0,4.631010699999933,3043.2938814,None,7.0,4.5316209000002345,<function functionImportanceC at 0x000002808213B268>,<function functionImportanceB at 0x0000028082C94048>,<function functionImportanceA at 0x0000028082C94D08>,,,3.0,3.0643653999995877,3.0,2.5649015999997573,2.0,4.5316209000002345,<function functiondiffA at 0x00000280832568C8>,<function functiondiffC at 0x00000280839B9510>,<function functiondiffB at 0x0000028083256E18>,,,,,3005.6825367,3054.6769608000004,None,3050.8934870000003,None,3047.8104228,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
3,0,Plan a barbecue,Stimuli/0A1.jpg,Stimuli/0A2.jpg,Stimuli/0A3.jpg,Stimuli/0B1.jpg,Stimuli/0B2.jpg,Stimuli/0B3.jpg,Stimuli/0C1.jpg,Stimuli/0C2.jpg,Stimuli/0C3.jpg,,,,,0,33,33,0,,,,,,,,3056.7596003999997,None,3057.7601936,None,3063.7600212999996,None,"[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]",,34.00872841999626,24.80957491999561,44.359172319996105,"[0.30277777777777776, 0.4111111111111111, 0.03981481481481482]","[0.2490740740740741, 0.03333333333333333, 0.31666666666666665]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[24.796199699999306, 33.99564299999929, 44.34548679999989]",0.012696219995632418,44.358143719995496,['A1'],['B1'],['C1'],['salmon'],['yellow'],['blue'],3111.0585474,None,4.0,4.513890799999899,3111.0585474,None,3115.6418114,None,1.0,4.714501999999811,3120.3751406,None,-0.0,2.6315655999997034,3124.3442201,None,4.0,4.198523799999748,<function functionImportanceB at 0x0000028082C94730>,<function functionImportanceC at 0x0000028083256F28>,<function functionImportanceA at 0x0000028082C94378>,,,6.0,3.864269400000012,2.0,2.131172499999593,4.0,4.198523799999748,<function functiondiffC at 0x00000280839B92F0>,<function functiondiffB at 0x0000028083256268>,<function functiondiffA at 0x0000028083256950>,,,,,3066.2430937,3131.5912962,None,3127.2082794,None,3134.1246529,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
3,1,Plan how to study for an exam,Stimuli/1A1.jpg,Stimuli/1A2.jpg,Stimuli/1A3.jpg,Stimuli/1B1.jpg,Stimuli/1B2.jpg,Stimuli/1B3.jpg,Stimuli/1C1.jpg,Stimuli/1C2.jpg,Stimuli/1C3.jpg,,,,,0,34,34,1,,,,,,,,3137.1241782999996,None,3138.1248365,None,3144.1246205999996,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,28.109057019999454,19.45957401999931,13.409997119999389,"[-0.1638888888888889, -0.3287037037037037, 0.36018518518518516]","[0.29074074074074074, -0.18425925925925926, 0.23981481481481481]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[13.403317299999799, 19.45314640000015, 28.10307130000001]",0.005569619999732822,28.10848591999911,['A1'],['B3'],['C3'],['salmon'],['yellow'],['blue'],3173.8401299999996,None,9.0,2.2295220999994854,3173.8401299999996,None,3181.5901702,None,6.0,2.2648968999992576,3176.1069909,None,7.0,3.281220600000779,3179.4734105999996,None,8.0,2.1321318000000247,<function functionImportanceC at 0x00000280839B9268>,<function functionImportanceA at 0x0000028083256620>,<function functionImportanceB at 0x00000280839B9048>,,,4.0,3.530928099999983,1.0,3.014751400000023,3.0,2.1321318000000247,<function functiondiffC at 0x00000280839B9B70>,<function functiondiffA at 0x00000280839B91E0>,<function functiondiffB at 0x00000280839B9A60>,,,,,3145.25306,3190.4733085999997,None,3183.8234402999997,None,3186.9401156000004,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
3,3,Plan a movie night with a friend,Stimuli/3A1.jpg,Stimuli/3A2.jpg,Stimuli/3A3.jpg,Stimuli/3B1.jpg,Stimuli/3B2.jpg,Stimuli/3B3.jpg,Stimuli/3C1.jpg,Stimuli/3C2.jpg,Stimuli/3C3.jpg,,,,,0,35,35,3,,,,,,,,3193.0226875999997,None,3194.0230769,None,3200.0230365999996,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,37.020861919994786,24.721204319994285,7.288968919994659,"[0.3509259259259259, -0.21296296296296297, -0.3685185185185185]","[-0.3037037037037037, -0.33425925925925926, 0.16018518518518518]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.280273499999566, 24.71274639999956, 37.01260490000004]",0.0076502199945025495,37.019984819994534,['A3'],['B2'],['C2'],['salmon'],['yellow'],['blue'],3241.088345,None,8.0,3.147345800000039,3241.088345,None,3245.0050706,None,6.0,4.665062199999738,3250.6880643000004,None,3.0,4.781211299999995,3253.7881722,None,6.0,2.2651496000007683,<function functionImportanceB at 0x00000280839B9488>,<function functionImportanceC at 0x00000280839B9158>,<function functionImportanceA at 0x00000280839B96A8>,,,6.0,3.347700700000132,4.0,4.514444500000536,-0.0,2.2651496000007683,<function functiondiffC at 0x00000280839B9400>,<function functiondiffA at 0x00000280832560D0>,<function functiondiffB at 0x0000028081AA6AE8>,,,,,3203.6080996,3263.4545371000004,None,3256.4216032000004,None,3259.6881289000003,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
3,37,Plan your cleaning routine ,Stimuli/37A1.jpg,Stimuli/37A2.jpg,Stimuli/37A3.jpg,Stimuli/37B1.jpg,Stimuli/37B2.jpg,Stimuli/37B3.jpg,Stimuli/37C1.jpg,Stimuli/37C2.jpg,Stimuli/37C3.jpg,,,,,0,36,36,37,,,,,,,,3267.0873579,None,3268.0879784999997,None,3274.0878444,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,27.27635583999927,41.87642393999977,17.393893439999374,"[-0.387037037037037, -0.30462962962962964, -0.1962962962962963]","[-0.15462962962962962, 0.18333333333333332, 0.30092592592592593]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[17.3785127000001, 27.261455199999546, 41.86129669999991]",0.014359639999383944,41.8753135399993,['A2'],['B2'],['C2'],['blue'],['salmon'],['yellow'],3317.6030189000003,None,9.0,2.446904800000084,3317.6030189000003,None,3327.0360982,None,7.0,2.5151722999999038,3323.8195752,None,3.0,3.2152310999999827,3320.1197885,None,6.0,3.647712599999977,<function functionImportanceA at 0x0000028082C94EA0>,<function functionImportanceC at 0x00000280839B9AE8>,<function functionImportanceB at 0x00000280839B9D08>,,,6.0,7.531143500000326,4.0,4.413933000000725,1.0,3.647712599999977,<function functiondiffB at 0x00000280839B98C8>,<function functiondiffC at 0x00000280839B9BF8>,<function functiondiffA at 0x00000280839B9C80>,,,,,3275.2567337,3329.5196278000003,None,3333.9526347,None,3336.9527065,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
3,19,Plan how you want your garden to look like,Stimuli/19A1.jpg,Stimuli/19A2.jpg,Stimuli/19A3.jpg,Stimuli/19B1.jpg,Stimuli/19B2.jpg,Stimuli/19B3.jpg,Stimuli/19C1.jpg,Stimuli/19C2.jpg,Stimuli/19C3.jpg,,,,,0,37,37,19,,,,,,,,3344.0020354,None,3345.0025364000003,None,3351.0024540000004,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]",,30.85368727999412,19.25420187999407,42.95376597999439,"[-0.32222222222222224, 0.05462962962962963, -0.2212962962962963]","[-0.12314814814814815, -0.3435185185185185, -0.31203703703703706]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[19.245536399999764, 30.845436300000074, 42.94497479999973]",0.007845679994716193,42.95273597999403,['A1'],['B2'],['C1'],['salmon'],['yellow'],['blue'],3398.0675138999995,None,6.0,2.146534299999985,3398.0675138999995,None,3412.2863762999996,None,2.0,3.1150150000003123,3401.6510338999997,None,4.0,8.680727000000843,3409.0008071,None,2.0,2.1986777000001894,<function functionImportanceC at 0x0000028084013598>,<function functionImportanceA at 0x00000280839B9730>,<function functionImportanceB at 0x00000280840136A8>,,,3.0,3.331311600000845,0.0,3.097688500000004,6.0,2.1986777000001894,<function functiondiffA at 0x00000280839B9EA0>,<function functiondiffB at 0x00000280839B9598>,<function functiondiffC at 0x00000280839B9620>,,,,,3354.6563859,3417.9005977999996,None,3421.1565019,None,3414.3007432000004,None,10,001,2022_Jul_12_1045,2leo,2021.2.3,60.00790904232768,
