Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffC_response,slider_diffC_rt,slider_diffA_response,slider_diffA_rt,slider_diffB_response,slider_diffB_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffB_started,question_diffB_stopped,question_diffC_started,question_diffC_stopped,question_diffA_started,question_diffA_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,23,Plan a city trip,Stimuli/23A1.jpg,Stimuli/23A2.jpg,Stimuli/23A3.jpg,Stimuli/23B1.jpg,Stimuli/23B2.jpg,Stimuli/23B3.jpg,Stimuli/23C1.jpg,Stimuli/23C2.jpg,Stimuli/23C3.jpg,,,,,0,13,13,23,,,,,,,,1200.734762400003,None,1201.7352462000017,None,1207.7349949000018,None,"[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]",,23.11864819999755,21.06907659999706,25.035827099996823,"[0.37777777777777777, -0.3296296296296296, -0.28888888888888886]","[-0.05, -0.1398148148148148, 0.08425925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[21.057929200000217, 23.10781069999939, 25.024517699999706]",0.010303299997758586,25.034558899995318,['A2'],['B3'],['C2'],['blue'],['yellow'],['salmon'],1234.4007950000014,None,10.0,1.713769300000422,1234.4007950000014,None,1236.2009357000024,None,5.0,4.031024500000058,1242.3507836000026,None,10.0,2.1984531999987666,1240.2673962000008,None,4.0,2.0817196000025433,<function functionImportanceA at 0x000002C59EB86BF8>,<function functionImportanceC at 0x000002C5A0097840>,<function functionImportanceB at 0x000002C59EB86A60>,,,-0.0,4.031024500000058,-0.0,2.5810669000020425,0.0,1.8309984000006807,<function functiondiffA at 0x000002C5A0097E18>,<function functiondiffB at 0x000002C5A0097D08>,<function functiondiffC at 0x000002C5A0097268>,,,,,1208.8912993000013,1247.117387000002,None,1248.9670373000008,None,1244.5174392000008,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
3,22,Plan a beach day with your friends,Stimuli/22A1.jpg,Stimuli/22A2.jpg,Stimuli/22A3.jpg,Stimuli/22B1.jpg,Stimuli/22B2.jpg,Stimuli/22B3.jpg,Stimuli/22C1.jpg,Stimuli/22C2.jpg,Stimuli/22C3.jpg,,,,,0,14,14,22,,,,,,,,1250.5835005000008,None,1251.583760100002,None,1257.5838354000007,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]",,24.250846179998916,16.95115627999985,20.984761280000384,"[-0.32314814814814813, 0.07222222222222222, 0.3990740740740741]","[-0.12685185185185185, -0.337037037037037, -0.03425925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[16.940910900000745, 20.974405200002366, 24.240792299999157]",0.00944037999943248,24.249962779998896,['A3'],['B2'],['C1'],['blue'],['yellow'],['salmon'],1283.4328596000014,None,10.0,1.8969835999996576,1283.4328596000014,None,1288.649488500003,None,-0.0,2.2316510999989987,1290.882789000003,None,5.0,2.648354400000244,1285.4164522000028,None,-0.0,3.2310027000021364,<function functionImportanceC at 0x000002C5A0495158>,<function functionImportanceA at 0x000002C5A00979D8>,<function functionImportanceB at 0x000002C5A0495A60>,,,0.0,2.2316510999989987,0.0,2.330948399998306,0.0,2.1982858999981545,<function functiondiffA at 0x000002C5A0097400>,<function functiondiffC at 0x000002C5A04958C8>,<function functiondiffB at 0x000002C5A00972F0>,,,,,1258.708279800001,1297.8327616000024,None,1295.8827017000003,None,1293.5328692000003,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
3,2,Plan which ingredients you want to use for cooking dinner today,Stimuli/2A1.jpg,Stimuli/2A2.jpg,Stimuli/2A3.jpg,Stimuli/2B1.jpg,Stimuli/2B2.jpg,Stimuli/2B3.jpg,Stimuli/2C1.jpg,Stimuli/2C2.jpg,Stimuli/2C3.jpg,,,,,0,15,15,2,,,,,,,,1303.4992456,None,1304.4992010000024,None,1310.4990049000007,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",,17.164718600015476,8.131680000016786,15.832346500013955,"[-0.21296296296296297, 0.3037037037037037, 0.27685185185185185]","[-0.37962962962962965, 0.2712962962962963, -0.2722222222222222]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.122846900001605, 15.823208600002545, 17.156186300002446]",0.008103900014248211,17.164107900014642,['A1'],['B1'],['C2'],['yellow'],['blue'],['salmon'],1334.181463300003,None,10.0,2.146956399999908,1334.181463300003,None,1347.0311305000032,None,4.0,3.481479699999909,1343.8001532000017,None,10.0,5.38164340000003,1336.9817124,None,2.0,4.1309715999996115,<function functionImportanceC at 0x000002C5A0495E18>,<function functionImportanceB at 0x000002C5A0495EA0>,<function functionImportanceA at 0x000002C5A0495730>,,,-0.0,3.481479699999909,4.0,2.4310877000025357,10.0,2.697856099999626,<function functiondiffC at 0x000002C5A0495B70>,<function functiondiffB at 0x000002C5A04951E0>,<function functiondiffA at 0x000002C5A0495620>,,,,,1316.562230200001,1352.9312312000002,None,1349.5812883000035,None,1355.1144766000034,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
3,8,Plan the interior of your living-room ,Stimuli/8A1.jpg,Stimuli/8A2.jpg,Stimuli/8A3.jpg,Stimuli/8B1.jpg,Stimuli/8B2.jpg,Stimuli/8B3.jpg,Stimuli/8C1.jpg,Stimuli/8C2.jpg,Stimuli/8C3.jpg,,,,,0,16,16,8,,,,,,,,1356.764009800001,None,1357.7644198000016,None,1363.7646232000006,None,"[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,12.253663340012281,17.303715840011137,32.4038184400124,"[0.025, 0.08611111111111111, -0.21388888888888888]","[0.4166666666666667, -0.40185185185185185, 0.31666666666666665]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[12.248608099998819, 17.298311799997464, 32.39804149999691]",0.0046060400127316825,32.402379940012906,['A1'],['B2'],['C3'],['salmon'],['yellow'],['blue'],1401.4965140000022,None,6.0,1.8802552999986801,1401.4965140000022,None,1403.4633114000026,None,10.0,3.5974234999994223,1408.946564400001,None,10.0,4.281552299999021,1413.2990718,None,10.0,3.915351700001338,<function functionImportanceA at 0x000002C5A0097048>,<function functionImportanceB at 0x000002C5A0097B70>,<function functionImportanceC at 0x000002C5A00970D0>,,,10.0,3.5974234999994223,0.0,2.231316199999128,2.0,3.5470803000025626,<function functiondiffB at 0x000002C5A0495F28>,<function functiondiffC at 0x000002C5A04959D8>,<function functiondiffA at 0x000002C5A04956A8>,,,,,1368.6311948000002,1415.7796671000033,None,1419.3958622000027,None,1421.0627949000009,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
3,39,Plan what kind of watch you want to buy,Stimuli/39A1.jpg,Stimuli/39A2.jpg,Stimuli/39A3.jpg,Stimuli/39B1.jpg,Stimuli/39B2.jpg,Stimuli/39B3.jpg,Stimuli/39C1.jpg,Stimuli/39C2.jpg,Stimuli/39C3.jpg,,,,,0,17,17,39,,,,,,,,1422.8123113000001,None,1423.8127232000006,None,1429.812565600001,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,19.43635636000181,11.2370922600021,7.703914760000771,"[-0.15833333333333333, 0.2518518518518518, 0.25092592592592594]","[-0.3768518518518518, -0.19722222222222222, 0.18796296296296297]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.692069099997752, 11.22549589999835, 19.425102899997]",0.010836560002644546,19.435682160001306,['A1'],['B2'],['C2'],['blue'],['yellow'],['salmon'],1450.8952143000024,None,4.0,1.846980700000131,1450.8952143000024,None,1456.4953000000023,None,0.0,1.631989599998633,1452.8285789000001,None,10.0,3.6642943999977433,1458.245217300002,None,-0.0,1.8984631999992416,<function functionImportanceB at 0x000002C5A0495268>,<function functionImportanceA at 0x000002C5A00971E0>,<function functionImportanceC at 0x000002C5A0495510>,,,-0.0,1.631989599998633,3.0,2.431451399999787,1.0,3.0967443000008643,<function functiondiffB at 0x000002C5A04952F0>,<function functiondiffA at 0x000002C59EB86B70>,<function functiondiffC at 0x000002C5A0097BF8>,,,,,1430.9838673000013,1460.0284474,None,1465.5948162000022,None,1463.1450695000021,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
3,33,Plan the items to decorate your Christmas tree,Stimuli/33A1.jpg,Stimuli/33A2.jpg,Stimuli/33A3.jpg,Stimuli/33B1.jpg,Stimuli/33B2.jpg,Stimuli/33B3.jpg,Stimuli/33C1.jpg,Stimuli/33C2.jpg,Stimuli/33C3.jpg,,,,,0,18,18,33,,,,,,,,1466.9111691000035,None,1467.9113856000004,None,1473.911518500001,None,"[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,33.317722740001045,36.06806954000058,28.934883940000873,"[0.36203703703703705, 0.032407407407407406, 0.2953703703703704]","[0.010185185185185186, 0.3148148148148148, 0.24351851851851852]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[28.929883900000277, 33.3132211000011, 36.06333649999942]",0.003973940001742449,36.066748040000675,['A2'],['B2'],['C2'],['yellow'],['blue'],['salmon'],1512.1100491000034,None,10.0,2.113192099997832,1512.1100491000034,None,1514.7937106000027,None,10.0,2.8811400000013236,1518.8601982,None,0.0,1.7315472999980557,1517.2103060000009,None,10.0,1.6652114999997139,<function functionImportanceA at 0x000002C5A0097158>,<function functionImportanceC at 0x000002C5A20F9048>,<function functionImportanceB at 0x000002C5A0495598>,,,3.0,2.8811400000013236,-0.0,1.5812049000014667,1.0,2.564214699999866,<function functiondiffB at 0x000002C5A0495378>,<function functiondiffC at 0x000002C5A20F9620>,<function functiondiffA at 0x000002C5A0097EA0>,,,,,1475.577564500003,1520.593536700002,None,1523.1767873000026,None,1525.1599485000006,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
3,24,Plan your Monday morning on a workday ,Stimuli/24A1.jpg,Stimuli/24A2.jpg,Stimuli/24A3.jpg,Stimuli/24B1.jpg,Stimuli/24B2.jpg,Stimuli/24B3.jpg,Stimuli/24C1.jpg,Stimuli/24C2.jpg,Stimuli/24C3.jpg,,,,,0,19,19,24,,,,,,,,1526.126516100001,None,1527.126639000002,None,1533.126610700001,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,7.1689222200002405,20.28559172000314,24.96866521999982,"[0.46574074074074073, 0.08333333333333333, -0.3148148148148148]","[0.002777777777777778, -0.3768518518518518, -0.12222222222222222]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.158328500001517, 20.274870699999155, 24.957687199999782]",0.009956220001186011,24.96755702000155,['A3'],['B2'],['C1'],['salmon'],['blue'],['yellow'],1559.6756002000002,None,10.0,2.0139213999973435,1559.6756002000002,None,1568.2756714000025,None,10.0,1.6987470999993093,1565.0758236000001,None,10.0,3.1648948000001837,1561.7591513000007,None,10.0,3.314449900000909,<function functionImportanceC at 0x000002C5A20F9AE8>,<function functionImportanceB at 0x000002C5A20F92F0>,<function functionImportanceA at 0x000002C5A20F9BF8>,,,7.0,1.6987470999993093,-0.0,2.1808486000008998,-0.0,1.964592400003312,<function functiondiffA at 0x000002C5A0097AE8>,<function functiondiffB at 0x000002C5A0495950>,<function functiondiffC at 0x000002C5A20F9950>,,,,,1534.2336411000033,1572.1588999000014,None,1574.1421935000035,None,1569.9588808000008,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
3,36,Plan your shopping for new clothing,Stimuli/36A1.jpg,Stimuli/36A2.jpg,Stimuli/36A3.jpg,Stimuli/36B1.jpg,Stimuli/36B2.jpg,Stimuli/36B3.jpg,Stimuli/36C1.jpg,Stimuli/36C2.jpg,Stimuli/36C3.jpg,,,,,0,20,20,36,,,,,,,,1575.3083296000004,None,1576.308745600003,None,1582.308710600002,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]",,22.97609692000333,21.192899420002504,9.726908620003087,"[0.3101851851851852, 0.30833333333333335, -0.10648148148148148, -0.15462962962962962]","[0.2212962962962963, -0.1925925925925926, -0.3453703703703704, -0.33796296296296297]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[9.71224390000134, 21.178451299998414, 22.578555199997936, 22.961954300000798]",0.013640920002217172,22.975269820002723,['A2'],['B2'],['C1'],['blue'],['yellow'],['salmon'],1606.8578357000006,None,9.0,1.9791255000018282,1606.8578357000006,None,1611.8412572000016,None,-0.0,2.3150814000000537,1614.1577346000013,None,0.0,1.73134840000057,1608.9077877000018,None,8.0,2.914858899999672,<function functionImportanceC at 0x000002C5A20F9E18>,<function functionImportanceA at 0x000002C5A20F9F28>,<function functionImportanceB at 0x000002C5A20F97B8>,,,-0.0,2.3150814000000537,5.0,2.5331779000007373,4.0,2.68125350000264,<function functiondiffA at 0x000002C5A20F98C8>,<function functiondiffC at 0x000002C5A0495488>,<function functiondiffB at 0x000002C5A20F9158>,,,,,1583.4130573000002,1620.240849400001,None,1618.4409709000029,None,1615.874182200001,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
3,12,Plan the ingredients to mix yourself a cocktail,Stimuli/12A1.jpg,Stimuli/12A2.jpg,Stimuli/12A3.jpg,Stimuli/12B1.jpg,Stimuli/12B2.jpg,Stimuli/12B3.jpg,Stimuli/12C1.jpg,Stimuli/12C2.jpg,Stimuli/12C3.jpg,,,,,0,21,21,12,,,,,,,,1622.4404228000021,None,1623.4409431000022,None,1629.4406534000009,None,"[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]",,26.396779380000226,22.09694858000148,20.38077978000001,"[-0.21666666666666667, 0.3111111111111111, 0.08148148148148149]","[0.3287037037037037, -0.3175925925925926, -0.3851851851851852]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[20.372068299999228, 22.088747999998304, 26.38886629999979]",0.0074828800024988595,26.39607748000344,['A1'],['B1'],['C3'],['blue'],['salmon'],['yellow'],1657.4401173000006,None,10.0,1.9135621999994328,1657.4401173000006,None,1663.289834500003,None,10.0,1.9484890999992786,1661.8065263000026,None,10.0,1.4470513000014762,1659.4233005000024,None,10.0,2.3643833000023733,<function functionImportanceC at 0x000002C5A20F9730>,<function functionImportanceB at 0x000002C5A0495BF8>,<function functionImportanceA at 0x000002C5A0495048>,,,9.0,1.9484890999992786,0.0,2.3980185000000347,0.0,2.2813086999994994,<function functiondiffB at 0x000002C5A20F9D08>,<function functiondiffA at 0x000002C5A20F90D0>,<function functiondiffC at 0x000002C5A20F9378>,,,,,1630.5659059000027,1665.2064812000026,None,1669.9230105000024,None,1667.5063504000027,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
3,19,Plan how you want your garden to look like,Stimuli/19A1.jpg,Stimuli/19A2.jpg,Stimuli/19A3.jpg,Stimuli/19B1.jpg,Stimuli/19B2.jpg,Stimuli/19B3.jpg,Stimuli/19C1.jpg,Stimuli/19C2.jpg,Stimuli/19C3.jpg,,,,,0,22,22,19,,,,,,,,1671.555802400002,None,1672.5561412000025,None,1678.5561356000035,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,18.374046940010885,20.624510740013648,6.841703840011178,"[-0.30833333333333335, -0.1398148148148148, 0.0962962962962963]","[-0.12407407407407407, -0.2851851851851852, -0.40925925925925927]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.840434099998674, 18.373234499998944, 20.623438599999645]",0.0003108400123892352,20.623454040010984,['A2'],['B2'],['C1'],['yellow'],['blue'],['salmon'],1703.2552313000015,None,6.0,1.9472481000011612,1703.2552313000015,None,1712.2052724000023,None,10.0,1.4151369999999588,1710.5716677000019,None,10.0,2.698520300000382,1706.6236996000007,None,10.0,4.180687399999442,<function functionImportanceC at 0x000002C5A0495AE8>,<function functionImportanceB at 0x000002C5A0097C80>,<function functionImportanceA at 0x000002C5A20F9A60>,,,0.0,1.4151369999999588,10.0,1.4480057999971905,8.0,2.89767589999974,<function functiondiffB at 0x000002C5A25C3A60>,<function functiondiffC at 0x000002C5A25C3048>,<function functiondiffA at 0x000002C5A20F9840>,,,,,1682.1664175000005,1713.838318500002,None,1716.8883760000026,None,1719.0215745000023,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
3,27,Plan what festival to visit with your friends,Stimuli/27A1.jpg,Stimuli/27A2.jpg,Stimuli/27A3.jpg,Stimuli/27B1.jpg,Stimuli/27B2.jpg,Stimuli/27B3.jpg,Stimuli/27C1.jpg,Stimuli/27C2.jpg,Stimuli/27C3.jpg,,,,,0,23,23,27,,,,,,,,1719.987896300001,None,1720.9882798000035,None,1726.9882283000006,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]",,18.354559880001034,27.53825338000388,3.938812680004048,"[-0.18425925925925926, 0.34814814814814815, 0.32407407407407407]","[0.275, 0.2351851851851852, -0.21296296296296297]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.926521800000046, 18.342670400001225, 27.526289400000678]",0.011274980002781376,27.536802980001085,['A3'],['B1'],['C2'],['salmon'],['yellow'],['blue'],1756.1206183000031,None,8.0,2.163525700001628,1756.1206183000031,None,1761.5206969000028,None,10.0,1.6818161999981385,1758.3707493000002,None,10.0,3.1644282000015664,1763.2869763000017,None,10.0,1.7485304000001634,<function functionImportanceB at 0x000002C5A25C3400>,<function functionImportanceA at 0x000002C5A0097378>,<function functionImportanceC at 0x000002C5A25C3620>,,,0.0,1.6818161999981385,3.0,3.330877300002612,4.0,1.6811612999990757,<function functiondiffA at 0x000002C5A20F9268>,<function functiondiffB at 0x000002C5A25C3B70>,<function functiondiffC at 0x000002C5A25C3488>,,,,,1728.1105580000003,1768.3202820000006,None,1770.020343600001,None,1764.9705123000022,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
3,34,Plan what car you want to buy,Stimuli/34A1.jpg,Stimuli/34A2.jpg,Stimuli/34A3.jpg,Stimuli/34B1.jpg,Stimuli/34B2.jpg,Stimuli/34B3.jpg,Stimuli/34C1.jpg,Stimuli/34C2.jpg,Stimuli/34C3.jpg,,,,,0,24,24,34,,,,,,,,1771.1703156000003,None,1772.170402300002,None,1778.1702821,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]",,10.476016840009834,30.559088140009408,13.69303514000785,"[0.3453703703703704, -0.33425925925925926, -0.15833333333333333]","[0.22777777777777777, -0.1175925925925926, 0.36944444444444446]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[10.468637399997533, 13.685223499996937, 30.551524399998016]",0.006874440008687088,30.558158040010312,['A2'],['B1'],['C1'],['yellow'],['salmon'],['blue'],1812.2856580000007,None,9.0,2.3634143000017502,1812.2856580000007,None,1821.635686200003,None,10.0,2.9149778000028164,1824.5356401000026,None,0.0,2.481754299999011,1814.719393200001,None,10.0,5.914217300000018,<function functionImportanceC at 0x000002C5A25C31E0>,<function functionImportanceA at 0x000002C5A20F9510>,<function functionImportanceB at 0x000002C5A25C37B8>,,,0.0,2.9149778000028164,-0.0,2.0643989000018337,10.0,2.4146709000015107,<function functiondiffB at 0x000002C5A25C3D08>,<function functiondiffC at 0x000002C5A25C3158>,<function functiondiffA at 0x000002C5A25C3C80>,,,,,1781.2659301000022,1826.2857025000012,None,1828.469047900002,None,1830.535409,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
3,14,Plan your own Pizza for dinner,Stimuli/14A1.jpg,Stimuli/14A2.jpg,Stimuli/14A3.jpg,Stimuli/14B1.jpg,Stimuli/14B2.jpg,Stimuli/14B3.jpg,Stimuli/14C1.jpg,Stimuli/14C2.jpg,Stimuli/14C3.jpg,,,,,0,25,25,14,,,,,,,,1831.7854277000006,None,1832.785200000002,None,1838.7853693000034,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,14.315002800001821,9.932194900000468,17.348635000002105,"[0.4601851851851852, 0.34629629629629627, 0.2722222222222222]","[-0.006481481481481481, 0.2657407407407407, -0.2972222222222222]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.922969300001569, 14.30608139999822, 17.339256600000226]",0.008262800001830328,17.347311000001355,['A3'],['B3'],['C1'],['blue'],['yellow'],['salmon'],1857.7679297000032,None,10.0,1.7468886999995448,1857.7679297000032,None,1859.6178999000003,None,10.0,2.93128280000019,1864.4014423000008,None,10.0,1.5649785999994492,1862.5178467000005,None,-0.0,1.781804900001589,<function functionImportanceA at 0x000002C5A25C3840>,<function functionImportanceC at 0x000002C5A25C3AE8>,<function functionImportanceB at 0x000002C5A25C3BF8>,,,0.0,2.93128280000019,10.0,1.8978691999982402,3.0,2.7315068999996583,<function functiondiffC at 0x000002C5A20F96A8>,<function functiondiffA at 0x000002C5A25C3378>,<function functiondiffB at 0x000002C5A20F9400>,,,,,1839.9433968000012,1870.1344628000006,None,1865.884673800003,None,1868.1845944000015,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
3,35,Plan how you want to do your grocery shopping ,Stimuli/35A1.jpg,Stimuli/35A2.jpg,Stimuli/35A3.jpg,Stimuli/35B1.jpg,Stimuli/35B2.jpg,Stimuli/35B3.jpg,Stimuli/35C1.jpg,Stimuli/35C2.jpg,Stimuli/35C3.jpg,,,,,0,26,26,35,,,,,,,,1872.3675300000032,None,1873.3675594000015,None,1879.367522200002,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,20.6878347799975,21.92119167999772,12.855143979999411,"[-0.3398148148148148, -0.16296296296296298, 0.3731481481481482]","[-0.08055555555555556, -0.29444444444444445, 0.30925925925925923]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[12.842282499997964, 20.675614899999346, 21.908765399999538]",0.011717379999026889,21.920388679998723,['A2'],['B1'],['C3'],['yellow'],['blue'],['salmon'],1902.9667611000004,None,10.0,1.7973113999978523,1902.9667611000004,None,1908.0668256000026,None,10.0,1.565069099997345,1909.6999614000015,None,10.0,1.3990684000018518,1904.8335915000025,None,6.0,3.1977191000005405,<function functionImportanceC at 0x000002C5A296A620>,<function functionImportanceA at 0x000002C5A20F9B70>,<function functionImportanceB at 0x000002C5A25C3D90>,,,5.0,1.565069099997345,8.0,1.931048099999316,2.0,4.062465599999996,<function functiondiffB at 0x000002C5A25C3F28>,<function functiondiffC at 0x000002C5A25C30D0>,<function functiondiffA at 0x000002C5A20F91E0>,,,,,1880.574099700003,1911.0333967000006,None,1915.1000042000014,None,1918.2164870000015,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
3,9,Plan a picnic with friends,Stimuli/9A1.jpg,Stimuli/9A2.jpg,Stimuli/9A3.jpg,Stimuli/9B1.jpg,Stimuli/9B2.jpg,Stimuli/9B3.jpg,Stimuli/9C1.jpg,Stimuli/9C2.jpg,Stimuli/9C3.jpg,,,,,0,27,27,9,,,,,,,,1919.6664569000022,None,1920.6663453,None,1926.6664102000032,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,16.774096380017,7.8580172800175205,13.175113880017307,"[0.42314814814814816, -0.32222222222222224, 0.27685185185185185]","[0.008333333333333333, -0.0712962962962963, 0.1814814814814815]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.8563370999982, 13.173040499998024, 16.77269779999915]",0.00099008001780021,16.773473980018025,['A1'],['B1'],['C3'],['yellow'],['salmon'],['blue'],1949.265512500002,None,10.0,1.7137650000004214,1949.265512500002,None,1956.8820242000002,None,10.0,3.8489545000011276,1960.548480700003,None,7.0,3.348121600000013,1952.4988532000025,None,0.0,4.331432999999379,<function functionImportanceC at 0x000002C5A296AAE8>,<function functionImportanceA at 0x000002C5A20F9EA0>,<function functionImportanceB at 0x000002C5A20F9C80>,,,0.0,3.8489545000011276,0.0,2.2482505000007222,4.0,2.847847000000911,<function functiondiffC at 0x000002C5A25C3268>,<function functiondiffB at 0x000002C5A25C3510>,<function functiondiffA at 0x000002C5A20F9488>,,,,,1932.0274089000013,1965.4819923000032,None,1963.0652683000008,None,1968.4152254,None,26,001,2022_Jul_20_1452,2leo,2021.2.3,59.9671739694624,
