Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffC_response,slider_diffC_rt,slider_diffA_response,slider_diffA_rt,slider_diffB_response,slider_diffB_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffB_started,question_diffB_stopped,question_diffC_started,question_diffC_stopped,question_diffA_started,question_diffA_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,33,Plan the items to decorate your Christmas tree,Stimuli/33A1.jpg,Stimuli/33A2.jpg,Stimuli/33A3.jpg,Stimuli/33B1.jpg,Stimuli/33B2.jpg,Stimuli/33B3.jpg,Stimuli/33C1.jpg,Stimuli/33C2.jpg,Stimuli/33C3.jpg,,,,,0,23,23,33,,,,,,,,1863.3389099999913,None,1864.3392996000039,None,1870.3392923999927,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,19.9820127600251,28.632115360014723,11.799468560013338,"[-0.1398148148148148, -0.38055555555555554, -0.3768518518518518]","[-0.2712962962962963, -0.09074074074074075, 0.1388888888888889]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[11.795530500006862, 19.97874380000576, 28.628589500003727]",0.002852860023267567,28.631155460025184,['A1'],['B1'],['C2'],['salmon'],['yellow'],['blue'],1901.1048935,None,3.0,4.3803799000015715,1901.1048935,None,1914.1046748999943,None,9.0,3.648814600004698,1917.2379696999997,None,1.0,4.648345099994913,1905.5715618999966,None,7.0,8.014168800000334,<function functionImportanceC at 0x000001078177D620>,<function functionImportanceA at 0x0000010781222EA0>,<function functionImportanceB at 0x000001078177D840>,,,2.0,3.648814600004698,5.0,4.181414699996822,6.0,6.097705799998948,<function functiondiffB at 0x0000010781222BF8>,<function functiondiffC at 0x0000010781222D08>,<function functiondiffA at 0x00000107812229D8>,,,,,1872.0055030999938,1921.887846800004,None,1928.0043386000034,None,1933.720874599996,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
3,14,Plan your own Pizza for dinner,Stimuli/14A1.jpg,Stimuli/14A2.jpg,Stimuli/14A3.jpg,Stimuli/14B1.jpg,Stimuli/14B2.jpg,Stimuli/14B3.jpg,Stimuli/14C1.jpg,Stimuli/14C2.jpg,Stimuli/14C3.jpg,,,,,0,24,24,14,,,,,,,,1937.3036722999968,None,1938.3042564999923,None,1944.3040583999973,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]",,26.876398399996106,18.82618080000975,25.693182000002707,"[0.4111111111111111, 0.28425925925925927, 0.24814814814814815]","[-0.026851851851851852, -0.2074074074074074, 0.2518518518518518]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[18.811404000007315, 25.678053499999805, 26.861870100008673]",0.014029500001925044,26.87530300000799,['A1'],['B1'],['C3'],['salmon'],['yellow'],['blue'],1972.8029668999952,None,7.0,4.196246699997573,1972.8029668999952,None,1988.0527202999947,None,7.0,5.448137699990184,1977.1031168999907,None,10.0,5.697586600013892,1982.753039000003,None,8.0,5.23146710000583,<function functionImportanceB at 0x000001078177D488>,<function functionImportanceC at 0x000001078177D730>,<function functionImportanceA at 0x000001078177D400>,,,4.0,5.448137699990184,3.0,3.114501800009748,9.0,3.1818000999919605,<function functiondiffC at 0x0000010781222510>,<function functiondiffA at 0x00000107806ABF28>,<function functiondiffB at 0x0000010781222730>,,,,,1945.4575533000025,2001.4355844999955,None,1993.4692947000003,None,1998.2857772999996,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
3,30,Plan your sport work out for tomorrow,Stimuli/30A1.jpg,Stimuli/30A2.jpg,Stimuli/30A3.jpg,Stimuli/30B1.jpg,Stimuli/30B2.jpg,Stimuli/30B3.jpg,Stimuli/30C1.jpg,Stimuli/30C2.jpg,Stimuli/30C3.jpg,,,,,0,25,25,30,,,,,,,,2004.1186199999938,None,2005.1188349000004,None,2011.1189387999912,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]",,22.106840800013742,24.75700870002038,17.807622400010587,"[-0.3435185185185185, -0.15925925925925927, 0.24722222222222223]","[-0.075, -0.2759259259259259, 0.28425925925925927]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[17.801901400001952, 22.101837000009255, 24.75172910001129]",0.00451380001322832,24.75608090001333,['A1'],['B2'],['C3'],['blue'],['yellow'],['salmon'],2037.5180198000016,None,4.0,4.331822899999679,2037.5180198000016,None,2050.2841316999984,None,10.0,3.5816029999987222,2041.968129300003,None,8.0,4.463433099997928,2046.4011460000038,None,2.0,3.8646515000000363,<function functionImportanceB at 0x000001078177D9D8>,<function functionImportanceC at 0x000001078177D048>,<function functionImportanceA at 0x000001078177DB70>,,,0.0,3.5816029999987222,2.0,3.2644328999886056,7.0,4.064527800001088,<function functiondiffA at 0x000001078177D2F0>,<function functiondiffB at 0x000001078177DD08>,<function functiondiffC at 0x000001078177D6A8>,,,,,2012.2808409999998,2057.1510411999916,None,2061.2175141000043,None,2053.8510169999936,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
3,24,Plan your Monday morning on a workday ,Stimuli/24A1.jpg,Stimuli/24A2.jpg,Stimuli/24A3.jpg,Stimuli/24B1.jpg,Stimuli/24B2.jpg,Stimuli/24B3.jpg,Stimuli/24C1.jpg,Stimuli/24C2.jpg,Stimuli/24C3.jpg,,,,,0,26,26,24,,,,,,,,2064.1003186000016,None,2065.100525899994,None,2071.100582999992,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]",,14.101338679989567,13.285007279991987,18.73485687999346,"[-0.3055555555555556, 0.39351851851851855, 0.09444444444444444]","[-0.0712962962962963, -0.05092592592592592, -0.425]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[13.274609200001578, 14.091075999996974, 18.724254100001417]",0.009645479993196204,18.733855479993508,['A3'],['B2'],['C1'],['yellow'],['blue'],['salmon'],2091.416313499998,None,10.0,5.0303391000052216,2091.416313499998,None,2106.9662809,None,9.0,4.914789499991457,2096.5165439999982,None,1.0,6.64761990000261,2103.1830394999997,None,2.0,3.7821279000054346,<function functionImportanceB at 0x000001078177D268>,<function functionImportanceC at 0x000001078177DE18>,<function functionImportanceA at 0x0000010781222F28>,,,2.0,4.914789499991457,0.0,2.081451799997012,3.0,5.648116399999708,<function functiondiffC at 0x000001078177DBF8>,<function functiondiffB at 0x0000010781222C80>,<function functiondiffA at 0x0000010781222400>,,,,,2072.2070265999937,2117.349455000003,None,2111.8830369999923,None,2123.015707899991,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
3,34,Plan what car you want to buy,Stimuli/34A1.jpg,Stimuli/34A2.jpg,Stimuli/34A3.jpg,Stimuli/34B1.jpg,Stimuli/34B2.jpg,Stimuli/34B3.jpg,Stimuli/34C1.jpg,Stimuli/34C2.jpg,Stimuli/34C3.jpg,,,,,0,27,27,34,,,,,,,,2124.615609100001,None,2125.6158056999993,None,2131.6158164999943,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,16.29342158003419,14.160654580031405,25.694030980026582,"[0.3768518518518518, 0.13333333333333333, 0.08518518518518518]","[-0.025925925925925925, 0.3194444444444444, -0.41574074074074074]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[14.152454700000817, 16.28550690000702, 25.68543700000737]",0.007510380033636466,25.692604080031742,['A1'],['B1'],['C3'],['blue'],['yellow'],['salmon'],2160.8313139999955,None,8.0,4.080263800002285,2160.8313139999955,None,2172.880927099992,None,10.0,3.764762200007681,2165.931318200004,None,7.0,6.898097400000552,2175.6809070000018,None,5.0,8.298450600006618,<function functionImportanceB at 0x000001078177D598>,<function functionImportanceA at 0x000001078177D7B8>,<function functionImportanceC at 0x000001078177D0D0>,,,8.0,3.764762200007681,1.0,6.697976299998118,-0.0,1.9310621000040555,<function functiondiffC at 0x000001078177DF28>,<function functiondiffA at 0x000001078177D1E0>,<function functiondiffB at 0x000001078177DC80>,,,,,2134.677290499996,2196.2972138999903,None,2183.964278700005,None,2189.664126100004,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
3,25,Plan how you want to read a book in your free time ,Stimuli/25A1.jpg,Stimuli/25A2.jpg,Stimuli/25A3.jpg,Stimuli/25B1.jpg,Stimuli/25B2.jpg,Stimuli/25B3.jpg,Stimuli/25C1.jpg,Stimuli/25C2.jpg,Stimuli/25C3.jpg,,,,,0,28,28,25,,,,,,,,2197.4801382000005,None,2198.4807212000014,None,2204.480394500002,None,"[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]",,11.596753760022693,13.263533160017687,24.413573060024646,"[0.3037037037037037, -0.44907407407407407, -0.22407407407407406]","[-0.24537037037037038, 0.09537037037037037, -0.38055555555555554]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[11.587015800003428, 13.253452000004472, 24.403362500001094]",0.009291760012274608,24.412396860017907,['A1'],['B2'],['C1'],['blue'],['yellow'],['salmon'],2230.8461053999927,None,7.0,4.164047900005244,2230.8461053999927,None,2241.996398999996,None,7.0,3.8320447000005515,2245.879307700001,None,10.0,2.7486407999967923,2235.3999317999987,None,2.0,6.881191199994646,<function functionImportanceC at 0x0000010781C96950>,<function functionImportanceA at 0x0000010781C96510>,<function functionImportanceB at 0x0000010781C961E0>,,,4.0,3.8320447000005515,1.0,3.1979321999970125,-0.0,2.114497400005348,<function functiondiffC at 0x0000010781C966A8>,<function functiondiffA at 0x0000010781222B70>,<function functiondiffB at 0x000001078177D510>,,,,,2205.972982499996,2261.129032900004,None,2248.645888500003,None,2257.895655100001,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
3,36,Plan your shopping for new clothing,Stimuli/36A1.jpg,Stimuli/36A2.jpg,Stimuli/36A3.jpg,Stimuli/36B1.jpg,Stimuli/36B2.jpg,Stimuli/36B3.jpg,Stimuli/36C1.jpg,Stimuli/36C2.jpg,Stimuli/36C3.jpg,,,,,0,29,29,36,,,,,,,,2262.745380399996,None,2263.745368899996,None,2269.7454179999913,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,15.071856979993754,22.53828977998637,15.90588487999048,"[0.006481481481481481, -0.12777777777777777, -0.34074074074074073]","[-0.33611111111111114, -0.31851851851851853, -0.1425925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[15.068204699986381, 15.901797299986356, 22.534381399993435]",0.003091179984039627,22.537165479996474,['A2'],['B3'],['C2'],['yellow'],['blue'],['salmon'],2293.8779750999965,None,9.0,5.147131799996714,2293.8779750999965,None,2306.3278266999987,None,4.0,5.198551299996325,2311.527415699995,None,9.0,2.4819987999944715,2299.1113965999975,None,7.0,7.214723800003412,<function functionImportanceC at 0x0000010781C960D0>,<function functionImportanceA at 0x0000010781C969D8>,<function functionImportanceB at 0x0000010781C96378>,,,-0.0,5.198551299996325,7.0,5.697623400003067,5.0,7.231068799999775,<function functiondiffA at 0x000001078177DEA0>,<function functiondiffC at 0x0000010781C96AE8>,<function functiondiffB at 0x000001078177D950>,,,,,2270.8586918999936,2324.0437586999906,None,2319.7107206999935,None,2314.0109441999957,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
3,16,Plan a delicious cake for the birthday of a friend,Stimuli/16A1.jpg,Stimuli/16A2.jpg,Stimuli/16A3.jpg,Stimuli/16B1.jpg,Stimuli/16B2.jpg,Stimuli/16B3.jpg,Stimuli/16C1.jpg,Stimuli/16C2.jpg,Stimuli/16C3.jpg,,,,,0,30,30,16,,,,,,,,2378.1592047000013,None,2379.1591368999943,None,2385.159124500002,None,"[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,14.935366899997462,15.886649699998088,16.70284719999472,"[0.32407407407407407, -0.3277777777777778, -0.24259259259259258]","[-0.22592592592592592, 0.14351851851851852, 0.2740740740740741]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[14.923013000006904, 15.873973400011891, 16.68991570000071]",0.011587600005441345,16.701420400000643,['A2'],['B3'],['C3'],['blue'],['yellow'],['salmon'],2403.741738500001,None,9.0,3.5131079999991925,2403.741738500001,None,2407.3083879999904,None,10.0,4.697778800007654,2412.2581805999944,None,9.0,7.615123600000516,2419.7412743000023,None,7.0,3.481463200005237,<function functionImportanceA at 0x0000010781C96620>,<function functionImportanceB at 0x0000010781C96048>,<function functionImportanceC at 0x0000010781C96BF8>,,,2.0,4.697778800007654,0.0,4.464406600003713,2.0,2.681547000000137,<function functiondiffA at 0x000001078177DAE8>,<function functiondiffC at 0x0000010781C96E18>,<function functiondiffB at 0x0000010781222840>,,,,,2386.583881899991,2430.424421299991,None,2427.6411659000005,None,2423.1413090999995,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
3,15,Plan your own Pasta for lunch,Stimuli/15A1.jpg,Stimuli/15A2.jpg,Stimuli/15A3.jpg,Stimuli/15B1.jpg,Stimuli/15B2.jpg,Stimuli/15B3.jpg,Stimuli/15C1.jpg,Stimuli/15C2.jpg,Stimuli/15C3.jpg,,,,,0,31,31,15,,,,,,,,2432.590802299994,None,2433.591105600004,None,2439.5909864999994,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]",,17.046398260019487,16.413570160017116,18.63034656002128,"[0.07777777777777778, 0.23981481481481481, -0.22037037037037038]","[-0.3685185185185185, -0.3148148148148148, 0.4046296296296296]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[16.401501900007133, 17.03451949999726, 18.61788360000355]",0.01139766002597753,18.629158160023508,['A1'],['B1'],['C3'],['blue'],['yellow'],['salmon'],2460.5901337999967,None,8.0,4.730466199995135,2460.5901337999967,None,2472.9231124999933,None,7.0,3.514906999989762,2476.3731769000005,None,10.0,2.315254000001005,2466.0768700000044,None,4.0,7.447538899999927,<function functionImportanceC at 0x00000107822FA6A8>,<function functionImportanceA at 0x0000010780BDBAE8>,<function functionImportanceB at 0x0000010781C96D08>,,,0.0,3.514906999989762,1.0,5.264368599993759,3.0,2.8479618999990635,<function functiondiffA at 0x000001078177D158>,<function functiondiffC at 0x0000010781C962F0>,<function functiondiffB at 0x0000010781C96A60>,,,,,2441.5028175999905,2486.6561470000015,None,2484.1065318000037,None,2478.6898628999916,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
3,27,Plan what festival to visit with your friends,Stimuli/27A1.jpg,Stimuli/27A2.jpg,Stimuli/27A3.jpg,Stimuli/27B1.jpg,Stimuli/27B2.jpg,Stimuli/27B3.jpg,Stimuli/27C1.jpg,Stimuli/27C2.jpg,Stimuli/27C3.jpg,,,,,0,32,32,27,,,,,,,,2489.0225087,None,2490.022845600004,None,2496.022797999991,None,"[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]",,21.174501179993968,39.24092087999452,20.508389480004553,"[0.05740740740740741, -0.1388888888888889, -0.33055555555555555]","[-0.38981481481481484, -0.3574074074074074, -0.1537037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[20.502723800003878, 21.16931330000807, 39.23571490000177]",0.004542180002317764,39.23993778000295,['A3'],['B1'],['C3'],['yellow'],['salmon'],['blue'],2536.8548212000023,None,4.0,4.130257900003926,2536.8548212000023,None,2548.2714429000043,None,10.0,3.0150099999882514,2551.304440299995,None,8.0,2.0655420999974012,2541.0714950999973,None,4.0,7.214005200003157,<function functionImportanceC at 0x00000107822FA620>,<function functionImportanceA at 0x0000010780BDBB70>,<function functionImportanceB at 0x0000010781C96730>,,,1.0,3.0150099999882514,7.0,6.09754659999453,9.0,5.481083100006799,<function functiondiffA at 0x0000010781C96488>,<function functiondiffC at 0x000001078177DD90>,<function functiondiffB at 0x0000010781C96598>,,,,,2497.134764599992,2562.9543525000045,None,2559.4877759999945,None,2553.371233999991,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
3,19,Plan how you want your garden to look like,Stimuli/19A1.jpg,Stimuli/19A2.jpg,Stimuli/19A3.jpg,Stimuli/19B1.jpg,Stimuli/19B2.jpg,Stimuli/19B3.jpg,Stimuli/19C1.jpg,Stimuli/19C2.jpg,Stimuli/19C3.jpg,,,,,0,33,33,19,,,,,,,,2567.953732599999,None,2568.9541601999954,None,2574.9539982999995,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]",,28.976338960055728,25.626942860049894,32.31006026006071,"[-0.35185185185185186, 0.06759259259259259, -0.13425925925925927]","[-0.13055555555555556, -0.36018518518518516, -0.3425925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[25.624310200000764, 28.97406680000131, 32.307280699998955]",0.0018584600620670244,32.30886806004855,['A1'],['B2'],['C1'],['yellow'],['blue'],['salmon'],2611.3361138000037,None,3.0,3.7638136000023223,2611.3361138000037,None,2623.6692445999943,None,10.0,3.081763599999249,2616.2696141999913,None,7.0,8.464469899990945,2628.1192254999914,None,9.0,3.615380200004438,<function functionImportanceB at 0x00000107822FA0D0>,<function functionImportanceA at 0x00000107822FAE18>,<function functionImportanceC at 0x00000107822FAD08>,,,7.0,3.081763599999249,8.0,7.164438899999368,2.0,7.431192899995949,<function functiondiffA at 0x0000010781C96158>,<function functiondiffB at 0x00000107822FAAE8>,<function functiondiffC at 0x00000107822FABF8>,,,,,2578.5644257999957,2637.7857933999912,None,2645.368654399994,None,2630.352418800001,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
3,32,Plan how you want to relax after a workday,Stimuli/32A1.jpg,Stimuli/32A2.jpg,Stimuli/32A3.jpg,Stimuli/32B1.jpg,Stimuli/32B2.jpg,Stimuli/32B3.jpg,Stimuli/32C1.jpg,Stimuli/32C2.jpg,Stimuli/32C3.jpg,,,,,0,34,34,32,,,,,,,,2649.1182598000014,None,2650.1185071999935,None,2656.1186717999954,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,15.360772400032147,8.564469800025108,19.961305000033462,"[-0.21851851851851853, -0.3509259259259259, 0.05740740740740741]","[0.35648148148148145, -0.18333333333333332, -0.3388888888888889]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.55562519999512, 15.352667800005293, 19.952590900007635]",0.007693600025959313,19.960215600032825,['A1'],['B1'],['C2'],['salmon'],['yellow'],['blue'],2679.567763500003,None,10.0,3.114176299990504,2679.567763500003,None,2692.2509225999966,None,8.0,6.464940799996839,2683.5678353999974,None,10.0,4.4642894999997225,2687.2842455999926,None,3.0,3.914999500004342,<function functionImportanceB at 0x00000107822FAB70>,<function functionImportanceC at 0x00000107822FA7B8>,<function functionImportanceA at 0x00000107822FAC80>,,,1.0,6.464940799996839,7.0,8.247785100000328,0.0,2.681440799991833,<function functiondiffA at 0x0000010781222E18>,<function functiondiffC at 0x00000107822FAA60>,<function functiondiffB at 0x00000107822FA8C8>,,,,,2659.1452026000043,2710.5503981999937,None,2705.8839974,None,2697.9505529000016,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
3,11,Plan a hike in nature on a free day,Stimuli/11A1.jpg,Stimuli/11A2.jpg,Stimuli/11A3.jpg,Stimuli/11B1.jpg,Stimuli/11B2.jpg,Stimuli/11B3.jpg,Stimuli/11C1.jpg,Stimuli/11C2.jpg,Stimuli/11C3.jpg,,,,,0,35,35,11,,,,,,,,2712.583273299999,None,2713.5834417000005,None,2719.583602300001,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,10.81020140000328,5.8277940999978455,11.577687400000286,"[-0.37962962962962965, 0.32592592592592595, 0.3824074074074074]","[-0.11666666666666667, 0.31203703703703706, 0.06851851851851852]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.812536500001443, 10.795372900000075, 11.562316299998201]",0.014399799998500384,11.576434300004621,['A1'],['B3'],['C1'],['blue'],['yellow'],['salmon'],2732.7830395999918,None,8.0,3.48027159999765,2732.7830395999918,None,2740.5662835999974,None,10.0,2.8486017000104766,2743.432992599992,None,10.0,2.4494189000106417,2736.3330675000034,None,3.0,4.181071500002872,<function functionImportanceC at 0x00000107822FA840>,<function functionImportanceA at 0x00000107822FA488>,<function functionImportanceB at 0x00000107822FA2F0>,,,0.0,2.8486017000104766,4.0,8.830598200001987,1.0,4.181640100010554,<function functiondiffA at 0x00000107822FA378>,<function functiondiffC at 0x00000107822FAF28>,<function functiondiffB at 0x00000107822FAEA0>,,,,,2720.7366312999948,2758.5676452999905,None,2754.682391299997,None,2745.833042500002,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
3,39,Plan what kind of watch you want to buy,Stimuli/39A1.jpg,Stimuli/39A2.jpg,Stimuli/39A3.jpg,Stimuli/39B1.jpg,Stimuli/39B2.jpg,Stimuli/39B3.jpg,Stimuli/39C1.jpg,Stimuli/39C2.jpg,Stimuli/39C3.jpg,,,,,0,36,36,39,,,,,,,,2762.2652895999927,None,2763.265680299999,None,2769.265722099997,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",,18.003852060006466,28.554071659993497,12.354371759996866,"[0.06944444444444445, 0.3712962962962963, 0.11574074074074074]","[-0.3333333333333333, -0.06481481481481481, 0.337037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[12.350548300004448, 18.000512500002515, 28.550455200005672]",0.0028527599934022874,28.553010760006146,['A2'],['B2'],['C1'],['blue'],['yellow'],['salmon'],2799.4478616999986,None,6.0,5.830072400000063,2799.4478616999986,None,2809.764441499996,None,9.0,4.0820263999921735,2813.8476063999988,None,10.0,1.8819382999936352,2805.397849300003,None,2.0,4.397490799994557,<function functionImportanceC at 0x00000107827B8840>,<function functionImportanceA at 0x0000010781C968C8>,<function functionImportanceB at 0x00000107822FAD90>,,,-0.0,4.0820263999921735,0.0,5.664408500000718,9.0,5.830753199988976,<function functiondiffB at 0x00000107822FA268>,<function functiondiffA at 0x00000107822FA048>,<function functiondiffC at 0x0000010781C96EA0>,,,,,2770.4131093000033,2815.730831199995,None,2827.2639131000033,None,2821.5809509999963,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
3,12,Plan the ingredients to mix yourself a cocktail,Stimuli/12A1.jpg,Stimuli/12A2.jpg,Stimuli/12A3.jpg,Stimuli/12B1.jpg,Stimuli/12B2.jpg,Stimuli/12B3.jpg,Stimuli/12C1.jpg,Stimuli/12C2.jpg,Stimuli/12C3.jpg,,,,,0,37,37,12,,,,,,,,2830.480165599991,None,2831.480479299993,None,2837.4806230999966,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,23.85981952000293,17.760315820007236,10.82738282000355,"[0.1287037037037037, 0.26481481481481484, -0.2101851851851852, -0.2]","[0.4185185185185185, 0.23333333333333334, -0.25462962962962965, -0.27037037037037037]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[10.82039850000001, 17.753624900011346, 22.82032810000237, 23.853509800013853]",0.00577292000525631,23.85917111999879,['A2'],['B3'],['C3'],['blue'],['yellow'],['salmon'],2862.9463262999925,None,7.0,9.61347250000108,2862.9463262999925,None,2875.7959515999974,None,8.0,4.215477799996734,2879.995933500002,None,3.0,4.131406300002709,2872.6294086999987,None,10.0,3.1309673999930965,<function functionImportanceC at 0x00000107827B8B70>,<function functionImportanceA at 0x000001078177DA60>,<function functionImportanceB at 0x00000107827B8BF8>,,,4.0,4.215477799996734,7.0,6.447237599990331,6.0,11.029789100008202,<function functiondiffC at 0x0000010781C96D90>,<function functiondiffB at 0x00000107822FA510>,<function functiondiffA at 0x00000107822FA9D8>,,,,,2838.608055199991,2889.5124053000036,None,2884.129250999991,None,2900.5621361999947,None,007,001,2022_Jun_14_1248,2leo,2021.2.3,60.00826913608638,
