Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffB_response,slider_diffB_rt,slider_diffC_response,slider_diffC_rt,slider_diffA_response,slider_diffA_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffB_started,question_diffB_stopped,question_diffA_started,question_diffA_stopped,question_diffC_started,question_diffC_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,17,Plan a day in Barcelona with a friend who is new to the city,Stimuli/17A1.jpg,Stimuli/17A2.jpg,Stimuli/17A3.jpg,Stimuli/17B1.jpg,Stimuli/17B2.jpg,Stimuli/17B3.jpg,Stimuli/17C1.jpg,Stimuli/17C2.jpg,Stimuli/17C3.jpg,,,,,0,29,29,17,,,,,,,,2776.009522099994,None,2777.0249853999994,None,2783.025089099996,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,30.601819789997535,6.436057389997586,18.518986390001373,"[-0.15555555555555556, -0.3138888888888889, -0.325]","[0.37407407407407406, 0.11203703703703703, -0.10277777777777777]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.426594999997178, 18.509259499995096, 30.592652699997416]",0.00866379000217421,30.600897889999032,['A2'],['B2'],['C2'],['blue'],['salmon'],['yellow'],2815.2407083999933,None,7.0,2.7637159999940195,2815.2407083999933,None,2818.0741229999985,None,8.0,2.964897199999541,2821.0574681999933,None,5.0,6.0649866000021575,2827.1739878999942,None,9.0,3.7317961000007926,<function functionImportanceC at 0x000001CB289249D8>,<function functionImportanceB at 0x000001CB28924730>,<function functionImportanceA at 0x000001CB289241E0>,,,1.0,6.881203200005984,3.0,3.7317961000007926,8.0,5.130850800000189,<function functiondiffB at 0x000001CB28924E18>,<function functiondiffC at 0x000001CB28924EA0>,<function functiondiffA at 0x000001CB28924378>,,,,,2784.163120999998,2830.8570918999976,None,2843.4235612999983,None,2837.7569028,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
3,23,Plan a city trip,Stimuli/23A1.jpg,Stimuli/23A2.jpg,Stimuli/23A3.jpg,Stimuli/23B1.jpg,Stimuli/23B2.jpg,Stimuli/23B3.jpg,Stimuli/23C1.jpg,Stimuli/23C2.jpg,Stimuli/23C3.jpg,,,,,0,30,30,23,,,,,,,,2854.7065188999986,None,2855.706620899997,None,2861.706452599996,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,17.46601889000158,4.266859890005435,22.116561190006905,"[0.39444444444444443, -0.32037037037037036, -0.2953703703703704]","[0.04722222222222222, 0.0787037037037037, -0.14537037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.2585469000041485, 17.458074699999997, 22.10813350000535]",0.007433790007780772,22.11530259000574,['A2'],['B3'],['C2'],['yellow'],['blue'],['salmon'],2885.438926899995,None,4.0,3.397272399997746,2885.438926899995,None,2888.9389704999994,None,10.0,5.597393299998657,2897.038632099997,None,10.0,5.798008899997512,2894.505218099999,None,10.0,2.4988846000051126,<function functionImportanceC at 0x000001CB28924C80>,<function functionImportanceA at 0x000001CB28924A60>,<function functionImportanceB at 0x000001CB28924620>,,,7.0,4.96450239999831,1.0,2.4988846000051126,4.0,6.197807299999113,<function functiondiffC at 0x000001CB281CD730>,<function functiondiffB at 0x000001CB28924158>,<function functiondiffA at 0x000001CB28924D90>,,,,,2862.8467945999946,2907.605249299995,None,2912.588457399994,None,2902.821974899998,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
3,12,Plan the ingredients to mix yourself a cocktail,Stimuli/12A1.jpg,Stimuli/12A2.jpg,Stimuli/12A3.jpg,Stimuli/12B1.jpg,Stimuli/12B2.jpg,Stimuli/12B3.jpg,Stimuli/12C1.jpg,Stimuli/12C2.jpg,Stimuli/12C3.jpg,,,,,0,31,31,12,,,,,,,,2918.306063099997,None,2919.3212743999975,None,2925.3214747999955,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",,38.31018327999482,25.91079547999834,28.994288779998897,"[0.27870370370370373, 0.05277777777777778, -0.13518518518518519]","[-0.21574074074074073, -0.3648148148148148, 0.32222222222222224]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[25.905382500000997, 28.988509700000577, 38.30484550000256]",0.004704779996245634,38.30947277999803,['A3'],['B1'],['C1'],['yellow'],['salmon'],['blue'],2965.2368119999956,None,6.0,3.1469954999993206,2965.2368119999956,None,2978.219972699997,None,10.0,3.3483586000002106,2972.9368026999946,None,8.0,5.264835899994068,2968.470328699994,None,8.0,4.464496599997801,<function functionImportanceA at 0x000001CB2339BD90>,<function functionImportanceB at 0x000001CB28924950>,<function functionImportanceC at 0x000001CB28FC5840>,,,4.0,6.247247400002379,3.0,4.464496599997801,6.0,5.8311606999996,<function functiondiffA at 0x000001CB28924BF8>,<function functiondiffC at 0x000001CB28FC5378>,<function functiondiffB at 0x000001CB289240D0>,,,,,2926.446290599997,2994.3862894999984,None,2981.5532947999964,None,2987.403126099998,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
3,32,Plan how you want to relax after a workday,Stimuli/32A1.jpg,Stimuli/32A2.jpg,Stimuli/32A3.jpg,Stimuli/32B1.jpg,Stimuli/32B2.jpg,Stimuli/32B3.jpg,Stimuli/32C1.jpg,Stimuli/32C2.jpg,Stimuli/32C3.jpg,,,,,0,32,32,32,,,,,,,,3000.1540753999943,None,3001.1692298999988,None,3007.169192399997,None,"[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]",,23.339788399993267,29.47315149998758,37.989936899990425,"[0.325, 0.12407407407407407]","[-0.2351851851851852, -0.37962962962962965]","[1, 1]","[0, 0]","[0, 0]","[23.32919939999556, 29.462277099999483]",0.010167199987336062,37.98868059999222,['A1'],['B1'],['C3'],['blue'],['salmon'],['yellow'],3048.601458199999,None,10.0,3.0972051999997348,3048.601458199999,None,3058.251146399998,None,7.0,4.931589699997858,3063.9845172999994,None,8.0,7.364845500000229,3052.8680232999977,None,8.0,6.464280899999721,<function functionImportanceA at 0x000001CB2386AEA0>,<function functionImportanceC at 0x000001CB281CDB70>,<function functionImportanceB at 0x000001CB2386A8C8>,,,3.0,5.998148599996057,4.0,6.464280899999721,2.0,7.230980400003318,<function functiondiffA at 0x000001CB2339BD08>,<function functiondiffB at 0x000001CB289242F0>,<function functiondiffC at 0x000001CB28924840>,,,,,3010.1551425999933,3077.984018999996,None,3070.900881399997,None,3083.8005459999986,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
3,6,Plan your wedding,Stimuli/6A1.jpg,Stimuli/6A2.jpg,Stimuli/6A3.jpg,Stimuli/6B1.jpg,Stimuli/6B2.jpg,Stimuli/6B3.jpg,Stimuli/6C1.jpg,Stimuli/6C2.jpg,Stimuli/6C3.jpg,,,,,0,33,33,6,,,,,,,,3088.9349363999936,None,3089.9502349999966,None,3095.950224,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,35.487853729981,42.35320992997731,50.80351282997435,"[0.35, 0.325, 0.3925925925925926]","[0.2972222222222222, -0.32685185185185184, 0.020370370370370372]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[35.48120740000013, 42.346347500002594, 50.796372700002394]",0.006047129980288446,50.80211072997918,['A3'],['B2'],['C3'],['salmon'],['yellow'],['blue'],3152.398514499997,None,2.0,4.129706699997769,3152.398514499997,None,3161.9983353999996,None,7.0,7.631597800005693,3170.118034299994,None,6.0,4.847741999998107,3157.7668221999993,None,10.0,4.197831999998016,<function functionImportanceA at 0x000001CB28FC57B8>,<function functionImportanceC at 0x000001CB28FC5488>,<function functionImportanceB at 0x000001CB28FC59D8>,,,7.0,7.931360999995377,9.0,4.197831999998016,9.0,3.8815121999941766,<function functiondiffB at 0x000001CB289246A8>,<function functiondiffA at 0x000001CB281CD048>,<function functiondiffC at 0x000001CB28FC5BF8>,,,,,3101.136702699994,3173.6692893,None,3181.5313530999993,None,3185.5145688999983,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
3,13,Plan a romantic date this weekend,Stimuli/13A1.jpg,Stimuli/13A2.jpg,Stimuli/13A3.jpg,Stimuli/13B1.jpg,Stimuli/13B2.jpg,Stimuli/13B3.jpg,Stimuli/13C1.jpg,Stimuli/13C2.jpg,Stimuli/13C3.jpg,,,,,0,34,34,13,,,,,,,,3188.033190899994,None,3189.047625899999,None,3195.0479000999985,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,42.71413254000072,35.916784640001424,24.582909739998286,"[-0.3472222222222222, -0.1648148148148148, -0.325]","[-0.10555555555555556, 0.3509259259259259, 0.11388888888888889]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[24.575460899999598, 35.90919069999654, 42.70716009999887]",0.006334439996862784,42.71331404000375,['A3'],['B3'],['C3'],['blue'],['yellow'],['salmon'],3239.4630349999934,None,8.0,3.130099000001792,3239.4630349999934,None,3242.713107399999,None,8.0,4.897862099998747,3247.6630436999985,None,6.0,4.631651100004092,3252.2629080999977,None,5.0,4.7317985000045155,<function functionImportanceC at 0x000001CB28FC5AE8>,<function functionImportanceB at 0x000001CB28FC5598>,<function functionImportanceA at 0x000001CB28FC5D90>,,,7.0,4.614573999999266,2.0,4.7317985000045155,5.0,5.2646633999975165,<function functiondiffC at 0x000001CB28FC5158>,<function functiondiffA at 0x000001CB28FC5620>,<function functiondiffB at 0x000001CB28FC5A60>,,,,,3196.2702853999945,3270.0791018999953,None,3264.7790947999965,None,3256.929322199998,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
3,4,Plan a game night at your place,Stimuli/4A1.jpg,Stimuli/4A2.jpg,Stimuli/4A3.jpg,Stimuli/4B1.jpg,Stimuli/4B2.jpg,Stimuli/4B3.jpg,Stimuli/4C1.jpg,Stimuli/4C2.jpg,Stimuli/4C3.jpg,,,,,0,35,35,4,,,,,,,,3274.1973718999943,None,3275.212195799999,None,3281.2120137999955,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,31.20748162999371,10.191568529990036,40.94230872999469,"[0.36944444444444446, 0.24722222222222223, 0.08425925925925926]","[0.009259259259259259, 0.20277777777777778, 0.4351851851851852]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[10.18203089999588, 31.198231299997133, 40.93254089999391]",0.00883972999145044,40.93997282999044,['A1'],['B1'],['C1'],['salmon'],['blue'],['yellow'],3325.9940642,None,5.0,3.2623413000037544,3325.9940642,None,3330.5941083,None,6.0,6.597807799997099,3335.893994899998,None,7.0,6.815066399998614,3343.743859999995,None,5.0,9.181416899999022,<function functionImportanceC at 0x000001CB28FC51E0>,<function functionImportanceB at 0x000001CB28FC5950>,<function functionImportanceA at 0x000001CB28FC5510>,,,3.0,2.831144600000698,9.0,9.181416899999022,7.0,4.3475421000039205,<function functiondiffA at 0x000001CB281CD7B8>,<function functiondiffB at 0x000001CB2339B6A8>,<function functiondiffC at 0x000001CB2339B378>,,,,,3284.5810024999955,3356.2934936999955,None,3352.2432615999933,None,3359.476774799994,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
3,19,Plan how you want your garden to look like,Stimuli/19A1.jpg,Stimuli/19A2.jpg,Stimuli/19A3.jpg,Stimuli/19B1.jpg,Stimuli/19B2.jpg,Stimuli/19B3.jpg,Stimuli/19C1.jpg,Stimuli/19C2.jpg,Stimuli/19C3.jpg,,,,,0,36,36,19,,,,,,,,3364.4786333999946,None,3365.493099399995,None,3371.4929338999937,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,37.39896019999287,30.03297049998946,8.883627499992144,"[-0.34074074074074073, 0.37222222222222223, -0.38425925925925924]","[-0.07037037037037037, -0.019444444444444445, 0.14537037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.870953899997403, 30.02035590000014, 37.38684690000082]",0.011683699987770524,37.398444999991625,['A1'],['B3'],['C1'],['salmon'],['blue'],['yellow'],3412.9916880999954,None,3.0,2.713609300000826,3412.9916880999954,None,3417.191847299997,None,6.0,6.714711900000111,3423.608638699996,None,8.0,4.531911500002025,3427.1082297999965,None,8.0,3.265227899995807,<function functionImportanceC at 0x000001CB28924AE8>,<function functionImportanceB at 0x000001CB28FC58C8>,<function functionImportanceA at 0x000001CB28FC5730>,,,8.0,2.832083599998441,2.0,3.265227899995807,8.0,4.964336600001843,<function functiondiffA at 0x000001CB28924D08>,<function functiondiffB at 0x000001CB28FC52F0>,<function functiondiffC at 0x000001CB28FC5E18>,,,,,3375.1383085999987,3435.524606699997,None,3430.3081762,None,3438.524750699995,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
3,38,Plan how you want to go for a run,Stimuli/38A1.jpg,Stimuli/38A2.jpg,Stimuli/38A3.jpg,Stimuli/38B1.jpg,Stimuli/38B2.jpg,Stimuli/38B3.jpg,Stimuli/38C1.jpg,Stimuli/38C2.jpg,Stimuli/38C3.jpg,,,,,0,37,37,38,,,,,,,,3440.776981899995,None,3441.790943,None,3447.7910530999943,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,16.913771339997766,20.747100239997962,3.6975450399986585,"[-0.1287037037037037, 0.2537037037037037, -0.3314814814814815]","[0.27314814814814814, 0.23333333333333334, -0.08333333333333333]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.690885800002434, 16.90752970000176, 20.740743400005158]",0.0056388400043942966,20.746101040000212,['A3'],['B1'],['C1'],['salmon'],['blue'],['yellow'],3470.240349099993,None,9.0,2.8130146999974386,3470.240349099993,None,3482.206725099997,None,10.0,3.6647527999957674,3477.240396699999,None,8.0,4.84743349999917,3473.148773699999,None,9.0,4.064404400000058,<function functionImportanceA at 0x000001CB2386A048>,<function functionImportanceB at 0x000001CB2939D378>,<function functionImportanceC at 0x000001CB2939D400>,,,3.0,12.997748999994656,0.0,4.064404400000058,1.0,4.631382100000337,<function functiondiffB at 0x000001CB28FC5C80>,<function functiondiffC at 0x000001CB2939D6A8>,<function functiondiffA at 0x000001CB28FC5268>,,,,,3449.0150185999955,3485.7233634000004,None,3501.422895399999,None,3498.7562962999946,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
3,1,Plan how to study for an exam,Stimuli/1A1.jpg,Stimuli/1A2.jpg,Stimuli/1A3.jpg,Stimuli/1B1.jpg,Stimuli/1B2.jpg,Stimuli/1B3.jpg,Stimuli/1C1.jpg,Stimuli/1C2.jpg,Stimuli/1C3.jpg,,,,,0,38,38,1,,,,,,,,3505.575124099996,None,3506.5893429999996,None,3512.589468899998,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,20.138820069994836,37.75542356999358,25.589166369994928,"[0.25833333333333336, -0.3435185185185185, 0.3398148148148148]","[-0.2712962962962963, 0.08796296296296297, -0.003703703703703704]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[20.135983000000124, 25.585951499997464, 37.75228849999985]",0.0022834699921077117,37.754318769992096,['A2'],['B3'],['C1'],['yellow'],['blue'],['salmon'],3551.938225699996,None,1.0,2.846587799998815,3551.938225699996,None,3563.5713978999993,None,8.0,3.198349899997993,3559.3882191999946,None,10.0,4.198195799996029,3554.8549147999947,None,10.0,4.514787300002354,<function functionImportanceA at 0x000001CB2939DF28>,<function functionImportanceB at 0x000001CB2939DEA0>,<function functionImportanceC at 0x000001CB2939D950>,,,8.0,3.331666899997799,3.0,4.514787300002354,2.0,5.331460800000059,<function functiondiffA at 0x000001CB281CD400>,<function functiondiffB at 0x000001CB2939DB70>,<function functiondiffC at 0x000001CB2939D8C8>,,,,,3513.7000936999975,3572.121177599998,None,3566.7880563,None,3575.487619899999,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
3,2,Plan which ingredients you want to use for cooking dinner today,Stimuli/2A1.jpg,Stimuli/2A2.jpg,Stimuli/2A3.jpg,Stimuli/2B1.jpg,Stimuli/2B2.jpg,Stimuli/2B3.jpg,Stimuli/2C1.jpg,Stimuli/2C2.jpg,Stimuli/2C3.jpg,,,,,0,39,39,2,,,,,,,,3579.2076530999984,None,3580.2206582,None,3586.2208967999977,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,45.33904906996759,23.373261969965824,11.390709769970272,"[0.05555555555555555, 0.25277777777777777, -0.23148148148148148]","[0.42685185185185187, 0.28703703703703703, 0.36944444444444446]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[11.378215400000045, 23.360988499996893, 45.32726349999575]",0.011378869967302307,45.338408169969625,['A1'],['B3'],['C3'],['yellow'],['salmon'],['blue'],3638.085804299997,None,3.0,2.780252999997174,3638.085804299997,None,3641.5193310999966,None,9.0,5.630883599995286,3649.8203177999967,None,2.0,10.482125800001086,3658.1689692999935,None,7.0,5.498343399995065,<function functionImportanceC at 0x000001CB2939D268>,<function functionImportanceB at 0x000001CB2939D840>,<function functionImportanceA at 0x000001CB2939D510>,,,-0.0,5.714482100003806,0.0,5.498343399995065,8.0,7.214274599995406,<function functiondiffA at 0x000001CB28924268>,<function functiondiffB at 0x000001CB2939D730>,<function functiondiffC at 0x000001CB2939D2F0>,,,,,3592.2915813,3670.635267699996,None,3662.8687550999966,None,3675.7014847999963,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
3,41,Plan how you want to have dinner tonight ,Stimuli/41A1.jpg,Stimuli/41A2.jpg,Stimuli/41A3.jpg,Stimuli/41B1.jpg,Stimuli/41B2.jpg,Stimuli/41B3.jpg,Stimuli/41C1.jpg,Stimuli/41C2.jpg,Stimuli/41C3.jpg,,,,,0,40,40,41,,,,,,,,3680.1378186,None,3681.153243199995,None,3687.151556099998,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,14.471525049993943,37.20476504999533,27.172050449997187,"[-0.3037037037037037, 0.36666666666666664, -0.3648148148148148]","[-0.075, 0.010185185185185186, 0.15833333333333333]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[14.462236699997447, 27.16217979999783, 37.19531409999763]",0.00872634999541333,37.20375824999792,['A1'],['B1'],['C3'],['yellow'],['salmon'],['blue'],3726.2336470999944,None,2.0,3.0966973999966285,3726.2336470999944,None,3742.749987199997,None,-0.0,2.9983382999998867,3729.4838575999966,None,7.0,7.03128629999992,3736.5000438999996,None,6.0,6.09866619999957,<function functionImportanceB at 0x000001CB28FC5D08>,<function functionImportanceA at 0x000001CB2939DE18>,<function functionImportanceC at 0x000001CB28FC5048>,,,4.0,5.080961199993908,7.0,6.09866619999957,3.0,10.963815999995859,<function functiondiffA at 0x000001CB28FC5400>,<function functiondiffB at 0x000001CB28FC5B70>,<function functiondiffC at 0x000001CB2939DD90>,,,,,3688.5548965999988,3756.533063499999,None,3745.549783399998,None,3761.6661284,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
3,27,Plan what festival to visit with your friends,Stimuli/27A1.jpg,Stimuli/27A2.jpg,Stimuli/27A3.jpg,Stimuli/27B1.jpg,Stimuli/27B2.jpg,Stimuli/27B3.jpg,Stimuli/27C1.jpg,Stimuli/27C2.jpg,Stimuli/27C3.jpg,,,,,0,41,41,27,,,,,,,,3767.5023105,None,3768.515956199997,None,3774.5160536999974,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]",,6.585738790003234,13.952636089998123,22.436019090004265,"[0.4166666666666667, 0.10925925925925926, 0.09351851851851851]","[0.008333333333333333, 0.3888888888888889, -0.4287037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.576567399999476, 13.94318999999814, 22.42624909999722]",0.00872889000311261,22.434777890004625,['A1'],['B1'],['C2'],['blue'],['yellow'],['salmon'],3798.5651306999935,None,8.0,3.413541100002476,3798.5651306999935,None,3802.0486105999953,None,7.0,5.530819799998426,3807.5984006999934,None,8.0,6.115164299997559,3813.7148533,None,10.0,3.6485629999951925,<function functionImportanceC at 0x000001CB29FFE048>,<function functionImportanceB at 0x000001CB28FC5F28>,<function functionImportanceA at 0x000001CB2939D048>,,,2.0,4.247759199999564,2.0,3.6485629999951925,1.0,3.0978305999960867,<function functiondiffB at 0x000001CB2939DA60>,<function functiondiffA at 0x000001CB2939D598>,<function functiondiffC at 0x000001CB2939D9D8>,,,,,3775.653316199998,3817.3648332999946,None,3821.6312494999947,None,3824.7478705999965,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
3,11,Plan a hike in nature on a free day,Stimuli/11A1.jpg,Stimuli/11A2.jpg,Stimuli/11A3.jpg,Stimuli/11B1.jpg,Stimuli/11B2.jpg,Stimuli/11B3.jpg,Stimuli/11C1.jpg,Stimuli/11C2.jpg,Stimuli/11C3.jpg,,,,,0,42,42,11,,,,,,,,3827.9343685999993,None,3828.947539499997,None,3834.947666,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]",,31.349663999993936,14.399886899991543,35.53285269999469,"[-0.3638888888888889, 0.2712962962962963, 0.44722222222222224]","[0.1388888888888889, -0.262037037037037, 0.04722222222222222]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[14.391784199993708, 31.342024499994295, 35.5245855999965]",0.007238199992571026,35.531585399992764,['A1'],['B3'],['C2'],['salmon'],['blue'],['yellow'],3872.1132306,None,7.0,3.413532699996722,3872.1132306,None,3875.596628499996,None,4.0,6.730763300001854,3885.5295486999967,None,9.0,3.781815899994399,3882.346253799995,None,8.0,3.1647899000017787,<function functionImportanceC at 0x000001CB29FFE730>,<function functionImportanceA at 0x000001CB29FFE158>,<function functionImportanceB at 0x000001CB29FFE1E0>,,,4.0,7.147869600004924,3.0,3.1647899000017787,7.0,7.530975500005297,<function functiondiffC at 0x000001CB29FFE9D8>,<function functiondiffA at 0x000001CB28FC56A8>,<function functiondiffB at 0x000001CB2939D1E0>,,,,,3836.1034736999936,3900.4457060999994,None,3892.8960496999935,None,3889.2960405999984,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
3,26,Plan how to wash one round of your laundry ,Stimuli/26A1.jpg,Stimuli/26A2.jpg,Stimuli/26A3.jpg,Stimuli/26B1.jpg,Stimuli/26B2.jpg,Stimuli/26B3.jpg,Stimuli/26C1.jpg,Stimuli/26C2.jpg,Stimuli/26C3.jpg,,,,,0,43,43,26,,,,,,,,3907.1157037999947,None,3908.1288905999972,None,3914.1289865,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]",,30.59026329000335,16.94045639000251,22.773916589998407,"[-0.4324074074074074, 0.27314814814814814, 0.4111111111111111]","[0.06481481481481481, -0.25555555555555554, -0.022222222222222223]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[16.928393499998492, 22.761819999999716, 30.578594400001748]",0.011171589998411946,30.589308989998244,['A2'],['B3'],['C1'],['blue'],['yellow'],['salmon'],3946.327826099994,None,0.0,2.429969999997411,3946.327826099994,None,3948.8291680999973,None,-0.0,5.230938100001367,3964.194291,None,2.0,6.3980481999969925,3954.0610721999983,None,6.0,10.098389999999199,<function functionImportanceC at 0x000001CB29FFE378>,<function functionImportanceA at 0x000001CB29FFEBF8>,<function functionImportanceB at 0x000001CB29FFEAE8>,,,5.0,3.481842900000629,5.0,10.098389999999199,5.0,2.481202299997676,<function functiondiffC at 0x000001CB2939D488>,<function functiondiffB at 0x000001CB2939DC80>,<function functiondiffA at 0x000001CB2939DBF8>,,,,,3915.2641535999937,3976.3772783999957,None,3979.8771265999967,None,3970.577178599997,None,28,001,2022_Jul_20_1810,2leo,2021.2.3,59.98616718839323,
