Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffC_response,slider_diffC_rt,slider_diffA_response,slider_diffA_rt,slider_diffB_response,slider_diffB_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffA_started,question_diffA_stopped,question_diffB_started,question_diffB_stopped,question_diffC_started,question_diffC_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,5,Plan a birthday party for your younger self when you turn eight,Stimuli/5A1.jpg,Stimuli/5A2.jpg,Stimuli/5A3.jpg,Stimuli/5B1.jpg,Stimuli/5B2.jpg,Stimuli/5B3.jpg,Stimuli/5C1.jpg,Stimuli/5C2.jpg,Stimuli/5C3.jpg,,,,,0,30,30,5,,,,,,,,1899.7194379,None,1900.7194668,None,1906.7194158,None,"[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]",,17.112590419998924,22.8125863199989,17.92987291999907,"[0.3472222222222222, -0.17407407407407408, 0.012962962962962963]","[0.27685185185185185, -0.31666666666666665, 0.35]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[17.097263499999826, 17.914159299999938, 22.797013200000038]",0.014771819999168656,22.811771019999014,['A2'],['B2'],['C1'],['blue'],['yellow'],['salmon'],1935.8017512,None,-0.0,1.8973092000001088,1935.8017512,None,1949.1181871000001,None,7.0,4.880116299999827,1939.2350404000001,None,7.0,6.1146047000002,1944.5182822999998,None,10.0,2.649065000000064,<function functionImportanceB at 0x00000163814792F0>,<function functionImportanceC at 0x00000163814791E0>,<function functionImportanceA at 0x0000016381479A60>,,,8.0,4.880116299999827,10.0,2.91457279999986,6.0,2.4144364000003407,<function functiondiffC at 0x0000016381479620>,<function functiondiffB at 0x0000016381479BF8>,<function functiondiffA at 0x00000163810E7598>,,,,,1912.5409473000002,1958.634648,None,1955.7845375999998,None,1951.5514913,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
3,31,Plan your order at a restaurant    ,Stimuli/31A1.jpg,Stimuli/31A2.jpg,Stimuli/31A3.jpg,Stimuli/31B1.jpg,Stimuli/31B2.jpg,Stimuli/31B3.jpg,Stimuli/31C1.jpg,Stimuli/31C2.jpg,Stimuli/31C3.jpg,,,,,0,31,31,31,,,,,,,,1960.3179251999998,None,1961.3179922000002,None,1967.3176652,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,14.15257900000006,11.720079100000476,16.153431700000056,"[0.05092592592592592, 0.23425925925925925, -0.18981481481481483]","[0.3296296296296296, 0.2518518518518518, -0.3611111111111111]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[11.717410799999925, 14.150152100000014, 16.150401700000202]",0.001973800000087067,16.152358000000277,['A1'],['B1'],['C2'],['blue'],['salmon'],['yellow'],1986.6336391000002,None,10.0,1.7140862999999626,1986.6336391000002,None,1998.4168745,None,9.0,3.281552500000089,1988.4669935999998,None,7.0,2.7478831999997055,1991.2336051999998,None,4.0,5.748427200000151,<function functionImportanceB at 0x0000016380884D90>,<function functionImportanceC at 0x0000016380884F28>,<function functionImportanceA at 0x0000016381479F28>,,,3.0,3.281552500000089,0.0,2.8979309000001194,2.0,3.164598500000011,<function functiondiffC at 0x00000163814790D0>,<function functiondiffA at 0x0000016381479B70>,<function functiondiffB at 0x00000163814796A8>,,,,,1970.0176604,2007.1678387999998,None,2009.7664148000001,None,2000.216827,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
3,41,Plan how you want to have dinner tonight ,Stimuli/41A1.jpg,Stimuli/41A2.jpg,Stimuli/41A3.jpg,Stimuli/41B1.jpg,Stimuli/41B2.jpg,Stimuli/41B3.jpg,Stimuli/41C1.jpg,Stimuli/41C2.jpg,Stimuli/41C3.jpg,,,,,0,32,32,41,,,,,,,,2012.4501122,None,2013.4496797999998,None,2019.4496959,None,"[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]",,9.51748661000056,6.950870610000493,10.351492110000436,"[0.2777777777777778, -0.32314814814814813, -0.22592592592592592]","[-0.24259259259259258, 0.075, 0.3037037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.93956930000013, 9.506312099999832, 10.339849399999821]",0.010566310000285739,10.350153310000223,['A3'],['B1'],['C3'],['blue'],['yellow'],['salmon'],2031.6492372999999,None,8.0,1.3803003000002718,2031.6492372999999,None,2037.9658154,None,10.0,2.0482710999999654,2033.0991722,None,10.0,2.3477342999999564,2035.6325482999998,None,7.0,2.4316429000000426,<function functionImportanceB at 0x00000163818100D0>,<function functionImportanceC at 0x00000163818102F0>,<function functionImportanceA at 0x0000016380884EA0>,,,2.0,2.0482710999999654,3.0,5.281168600000001,-0.0,2.6142743000000337,<function functiondiffB at 0x0000016381479EA0>,<function functiondiffC at 0x00000163810E7D90>,<function functiondiffA at 0x00000163814798C8>,,,,,2020.8250389000002,2044.5324297,None,2039.9490918,None,2042.6156991999999,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
3,6,Plan your wedding,Stimuli/6A1.jpg,Stimuli/6A2.jpg,Stimuli/6A3.jpg,Stimuli/6B1.jpg,Stimuli/6B2.jpg,Stimuli/6B3.jpg,Stimuli/6C1.jpg,Stimuli/6C2.jpg,Stimuli/6C3.jpg,,,,,0,33,33,6,,,,,,,,2049.3349970000004,None,2050.3485528,None,2056.3485821000004,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,15.442724249999173,24.09299214999919,21.47697884999934,"[0.30648148148148147, -0.19907407407407407, -0.2898148148148148]","[0.2601851851851852, -0.3287037037037037, -0.15]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[15.441021599999658, 21.47475630000008, 24.091167099999893]",0.001146649999100191,24.091817849999188,['A2'],['B1'],['C3'],['salmon'],['blue'],['yellow'],2086.0477172,None,6.0,3.36340569999993,2086.0477172,None,2094.5810004,None,10.0,3.031656600000133,2091.0978729000003,None,8.0,3.964737000000241,2097.6978246000003,None,6.0,3.131795300000249,<function functionImportanceB at 0x0000016381810A60>,<function functionImportanceA at 0x00000163818109D8>,<function functionImportanceC at 0x0000016381810510>,,,8.0,3.031656600000133,2.0,2.147716599999967,7.0,2.748081799999909,<function functiondiffC at 0x0000016381810598>,<function functiondiffA at 0x0000016381810BF8>,<function functiondiffB at 0x0000016381810D90>,,,,,2061.4913266000003,2104.0473797000004,None,2106.3139640000004,None,2100.0142038000004,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
3,30,Plan your sport work out for tomorrow,Stimuli/30A1.jpg,Stimuli/30A2.jpg,Stimuli/30A3.jpg,Stimuli/30B1.jpg,Stimuli/30B2.jpg,Stimuli/30B3.jpg,Stimuli/30C1.jpg,Stimuli/30C2.jpg,Stimuli/30C3.jpg,,,,,0,34,34,30,,,,,,,,2108.1979763000004,None,2109.1972568,None,2115.1973111,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",,3.859109179999905,6.675889180000013,11.359317280000141,"[0.07777777777777778, -0.18703703703703703, 0.05462962962962963]","[0.39537037037037037, -0.29444444444444445, -0.3453703703703704]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.8445120999999745, 6.661143600000287, 11.344368000000031]",0.014037379999990662,11.358292179999808,['A2'],['B1'],['C1'],['blue'],['yellow'],['salmon'],2128.2466552,None,8.0,2.030087999999978,2128.2466552,None,2130.3801240000003,None,7.0,2.9641962999999123,2135.3133174000004,None,5.0,2.081661699999586,2133.3632441000004,None,5.0,1.881826799999999,<function functionImportanceA at 0x0000016381810048>,<function functionImportanceC at 0x0000016381810950>,<function functionImportanceB at 0x0000016381810620>,,,0.0,2.9641962999999123,-0.0,2.4143543999998656,0.0,2.0311062999999194,<function functiondiffA at 0x00000163818108C8>,<function functiondiffC at 0x00000163818107B8>,<function functiondiffB at 0x0000016381810C80>,,,,,2116.4159866,2137.2963352,None,2141.9296469,None,2139.7297477,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
3,18,Plan your Saturday night ,Stimuli/18A1.jpg,Stimuli/18A2.jpg,Stimuli/18A3.jpg,Stimuli/18B1.jpg,Stimuli/18B2.jpg,Stimuli/18B3.jpg,Stimuli/18C1.jpg,Stimuli/18C2.jpg,Stimuli/18C3.jpg,,,,,0,35,35,18,,,,,,,,2143.4638130000003,None,2144.4629962000004,None,2150.4630081,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,9.207332859999497,7.456481659999554,11.173490259999653,"[0.08981481481481482, -0.32685185185185184, -0.1537037037037037]","[0.3287037037037037, 0.14537037037037037, -0.362962962962963]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.451890000000276, 9.203141899999991, 11.168614000000161]",0.0037837599993508775,11.172096859999328,['A1'],['B2'],['C3'],['salmon'],['blue'],['yellow'],2163.2456674,None,10.0,1.8803766999999425,2163.2456674,None,2165.1957629000003,None,8.0,2.4642667000002803,2167.6455269000003,None,10.0,1.7833003999999164,2169.4792037,None,5.0,1.4985503999996581,<function functionImportanceA at 0x0000016381810400>,<function functionImportanceB at 0x0000016381810488>,<function functionImportanceC at 0x00000163810E7A60>,,,8.0,2.4642667000002803,2.0,2.4979576999999153,0.0,1.5814037999998618,<function functiondiffA at 0x0000016381810268>,<function functiondiffB at 0x0000016381810E18>,<function functiondiffC at 0x00000163818101E0>,,,,,2151.5916420000003,2170.9622422,None,2173.4623738,None,2175.0790299,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
3,24,Plan your Monday morning on a workday ,Stimuli/24A1.jpg,Stimuli/24A2.jpg,Stimuli/24A3.jpg,Stimuli/24B1.jpg,Stimuli/24B2.jpg,Stimuli/24B3.jpg,Stimuli/24C1.jpg,Stimuli/24C2.jpg,Stimuli/24C3.jpg,,,,,0,36,36,24,,,,,,,,2177.1797404000004,None,2178.1787270000004,None,2184.1789563,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,13.059960929999761,12.444050529999913,10.727756929999941,"[-0.14444444444444443, -0.32314814814814813, 0.03796296296296296]","[0.3333333333333333, 0.1935185185185185, 0.3648148148148148]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[10.72061470000017, 12.43734779999977, 13.053603899999871]",0.005925329999627138,13.059464029999617,['A1'],['B2'],['C2'],['yellow'],['salmon'],['blue'],2198.8614300000004,None,10.0,1.3806369999997514,2198.8614300000004,None,2200.2949215000003,None,10.0,1.7978970999997728,2204.2114788000004,None,10.0,1.6482107999995605,2202.1281275,None,10.0,2.081985199999963,<function functionImportanceA at 0x0000016381479D08>,<function functionImportanceC at 0x0000016381479AE8>,<function functionImportanceB at 0x0000016381479378>,,,0.0,1.7978970999997728,0.0,1.914958999999726,-0.0,2.614371399999982,<function functiondiffB at 0x00000163818106A8>,<function functiondiffA at 0x0000016381810158>,<function functiondiffC at 0x00000163814799D8>,,,,,2185.3223078,2208.4947087,None,2205.8615005,None,2210.4280055000004,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
3,14,Plan your own Pizza for dinner,Stimuli/14A1.jpg,Stimuli/14A2.jpg,Stimuli/14A3.jpg,Stimuli/14B1.jpg,Stimuli/14B2.jpg,Stimuli/14B3.jpg,Stimuli/14C1.jpg,Stimuli/14C2.jpg,Stimuli/14C3.jpg,,,,,0,37,37,14,,,,,,,,2212.0647387000004,None,2213.0777035,None,2219.0779031,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,21.58924134000017,13.422987840000133,21.023267640000086,"[-0.13703703703703704, 0.2712962962962963, 0.2916666666666667]","[0.2962962962962963, 0.25925925925925924, -0.33055555555555555]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[13.409792699999798, 21.009665099999893, 21.57624339999984]",0.012497539999912988,21.588444540000182,['A2'],['B1'],['C3'],['salmon'],['blue'],['yellow'],2242.3270892,None,10.0,1.5302746999996089,2242.3270892,None,2243.927103,None,10.0,2.1476761000003535,2246.1270541000004,None,10.0,2.065273000000161,2248.1435728,None,10.0,1.5985356000001048,<function functionImportanceA at 0x0000016381810840>,<function functionImportanceB at 0x0000016381B4C2F0>,<function functionImportanceC at 0x0000016381B4C598>,,,-0.0,2.1476761000003535,0.0,1.5980635000000802,-0.0,1.9641827999998895,<function functiondiffB at 0x0000016381810F28>,<function functiondiffA at 0x0000016381810B70>,<function functiondiffC at 0x00000163810E7268>,,,,,2220.2644437000004,2251.7437076,None,2249.776843,None,2253.3601103,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
3,28,Plan a one-week camping trip in Spain,Stimuli/28A1.jpg,Stimuli/28A2.jpg,Stimuli/28A3.jpg,Stimuli/28B1.jpg,Stimuli/28B2.jpg,Stimuli/28B3.jpg,Stimuli/28C1.jpg,Stimuli/28C2.jpg,Stimuli/28C3.jpg,,,,,0,38,38,28,,,,,,,,2257.0947793,None,2258.1098056,None,2264.1101355,None,"[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]",,16.28373582999984,19.933400529999744,16.93388462999974,"[0.33425925925925926, -0.3074074074074074, -0.1814814814814815]","[-0.2462962962962963, 0.09074074074074075, 0.30833333333333335]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[16.282333800000288, 16.931918300000234, 19.931677900000068]",0.0009782299998732924,19.932711030000064,['A1'],['B2'],['C2'],['salmon'],['blue'],['yellow'],2285.6757607000004,None,0.0,2.0141701000002286,2285.6757607000004,None,2293.0120459000004,None,10.0,1.9645967000001292,2291.0267848000003,None,10.0,1.965092899999945,2287.7424121000004,None,7.0,3.247915099999773,<function functionImportanceC at 0x0000016381B4C9D8>,<function functionImportanceB at 0x0000016381B4C7B8>,<function functionImportanceA at 0x0000016381B4CAE8>,,,3.0,1.9645967000001292,10.0,1.5978440000003502,6.0,3.514273100000082,<function functiondiffB at 0x0000016381810730>,<function functiondiffA at 0x00000163810E70D0>,<function functiondiffC at 0x0000016381B4C730>,,,,,2265.2578787,2298.492393,None,2294.9592383000004,None,2300.1088931000004,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
3,9,Plan a picnic with friends,Stimuli/9A1.jpg,Stimuli/9A2.jpg,Stimuli/9A3.jpg,Stimuli/9B1.jpg,Stimuli/9B2.jpg,Stimuli/9B3.jpg,Stimuli/9C1.jpg,Stimuli/9C2.jpg,Stimuli/9C3.jpg,,,,,0,39,39,9,,,,,,,,2301.9268073000003,None,2302.9255145,None,2308.9254303000002,None,"[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]",,10.724658659999022,20.341617059998953,9.891889159998755,"[-0.3037037037037037, -0.3148148148148148, -0.18425925925925926]","[0.10462962962962963, -0.10925925925925926, -0.34444444444444444]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.889317099999971, 10.72262469999987, 20.339093500000217]",0.0016199599990613933,20.34064105999869,['A1'],['B3'],['C1'],['blue'],['salmon'],['yellow'],2335.0912211000004,None,6.0,1.830553300000247,2335.0912211000004,None,2338.4579553000003,None,8.0,4.1814744000002975,2342.4578326,None,9.0,3.614911199999824,2346.2909729000003,None,5.0,3.415124300000116,<function functionImportanceA at 0x0000016381B4C620>,<function functionImportanceB at 0x0000016381B4C6A8>,<function functionImportanceC at 0x0000016381B4C268>,,,4.0,4.1814744000002975,2.0,2.3811157000000094,7.0,2.4146043999999165,<function functiondiffC at 0x0000016381B4CD90>,<function functiondiffA at 0x0000016381B4C0D0>,<function functiondiffB at 0x0000016381B4C378>,,,,,2314.2858628000004,2353.5576056,None,2355.8740816000004,None,2348.6801546,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
3,43,Plan your dream house,Stimuli/43A1.jpg,Stimuli/43A2.jpg,Stimuli/43A3.jpg,Stimuli/43B1.jpg,Stimuli/43B2.jpg,Stimuli/43B3.jpg,Stimuli/43C1.jpg,Stimuli/43C2.jpg,Stimuli/43C3.jpg,,,,,0,40,40,43,,,,,,,,2357.4423302,None,2358.4573081000003,None,2364.4575265000003,None,"[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,15.157575809999798,15.774375009999403,20.874533909999627,"[0.27685185185185185, 0.287962962962963, -0.15648148148148147]","[-0.20925925925925926, 0.22685185185185186, -0.3425925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[15.151989299999968, 15.768610199999785, 20.868406099999902]",0.004992409999431402,20.87336970999968,['A3'],['B2'],['C3'],['salmon'],['blue'],['yellow'],2387.0231802000003,None,7.0,2.2807298000002447,2387.0231802000003,None,2394.5231078,None,5.0,2.4317667999998775,2391.8731658,None,5.0,2.6152620999996543,2389.4065640000003,None,10.0,2.43119680000018,<function functionImportanceC at 0x0000016381B4CD08>,<function functionImportanceB at 0x0000016381B4C840>,<function functionImportanceA at 0x0000016381B4CC80>,,,10.0,2.4317667999998775,8.0,2.4643256999997902,5.0,2.114629900000182,<function functiondiffA at 0x0000016381B4CA60>,<function functiondiffB at 0x0000016381B4CE18>,<function functiondiffC at 0x0000016381B4CEA0>,,,,,2365.6684156,2396.8731300000004,None,2399.3565448000004,None,2401.4898762000003,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
3,23,Plan a city trip,Stimuli/23A1.jpg,Stimuli/23A2.jpg,Stimuli/23A3.jpg,Stimuli/23B1.jpg,Stimuli/23B2.jpg,Stimuli/23B3.jpg,Stimuli/23C1.jpg,Stimuli/23C2.jpg,Stimuli/23C3.jpg,,,,,0,41,41,23,,,,,,,,2403.6913078000002,None,2404.7063233000003,None,2410.7061970000004,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,13.6972777699998,11.464450569999826,14.464511870000024,"[0.36666666666666664, -0.3972222222222222, -0.4027777777777778]","[0.013888888888888888, 0.11203703703703703, -0.09722222222222222]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[11.455650200000036, 13.688818999999967, 14.455567200000132]",0.007941469999877881,14.46317296999996,['A2'],['B3'],['C2'],['salmon'],['yellow'],['blue'],2426.8222378,None,10.0,1.4965492999999697,2426.8222378,None,2434.6239112000003,None,10.0,2.531814399999803,2430.2055894,None,8.0,4.414741500000218,2428.4246098000003,None,10.0,1.7977559000000838,<function functionImportanceC at 0x0000016381479268>,<function functionImportanceB at 0x0000016381479400>,<function functionImportanceA at 0x0000016381B4C950>,,,0.0,2.531814399999803,3.0,4.064045800000258,10.0,1.7313694999998006,<function functiondiffA at 0x0000016381810AE8>,<function functiondiffC at 0x0000016381B4CF28>,<function functiondiffB at 0x00000163810E7620>,,,,,2411.8810138000003,2437.1553826000004,None,2443.806676,None,2441.2402077,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
3,10,Plan a restaurant visit with your family on the weekend ,Stimuli/10A1.jpg,Stimuli/10A2.jpg,Stimuli/10A3.jpg,Stimuli/10B1.jpg,Stimuli/10B2.jpg,Stimuli/10B3.jpg,Stimuli/10C1.jpg,Stimuli/10C2.jpg,Stimuli/10C3.jpg,,,,,0,42,42,10,,,,,,,,2445.0596897,None,2446.071821,None,2452.0718602,None,"[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,26.014734489999682,16.166325389999656,14.081905689999985,"[-0.24814814814814815, -0.36203703703703705, 0.23148148148148148]","[-0.3175925925925926, 0.10555555555555556, -0.275]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[14.066200199999912, 16.15101569999979, 25.99951370000008]",0.01460858999962511,26.013849489999757,['A3'],['B1'],['C3'],['salmon'],['yellow'],['blue'],2482.5207529000004,None,8.0,2.213362599999982,2482.5207529000004,None,2491.0873888,None,7.0,3.715120200000001,2489.3707531,None,5.0,4.298272200000156,2484.7880299000003,None,10.0,1.8477890999997726,<function functionImportanceC at 0x0000016381F9A048>,<function functionImportanceB at 0x0000016381810D08>,<function functionImportanceA at 0x0000016381479048>,,,-0.0,3.715120200000001,5.0,4.514197500000137,10.0,3.431172399999923,<function functiondiffA at 0x0000016381810EA0>,<function functiondiffB at 0x0000016381B4C048>,<function functiondiffC at 0x00000163810E78C8>,,,,,2456.0528933,2494.7039132,None,2499.9704197,None,2502.6702175,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
3,8,Plan the interior of your living-room ,Stimuli/8A1.jpg,Stimuli/8A2.jpg,Stimuli/8A3.jpg,Stimuli/8B1.jpg,Stimuli/8B2.jpg,Stimuli/8B3.jpg,Stimuli/8C1.jpg,Stimuli/8C2.jpg,Stimuli/8C3.jpg,,,,,0,43,43,8,,,,,,,,2504.4891773000004,None,2505.5033493,None,2511.5036632,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]",,16.34705054999995,14.247198349999962,8.830901150000045,"[-0.3351851851851852, -0.24259259259259258, 0.32037037037037036]","[-0.10648148148148148, 0.2861111111111111, 0.2222222222222222]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.828290500000094, 14.24478369999997, 16.34504990000005]",0.0015803500000401982,16.346308549999776,['A1'],['B2'],['C2'],['blue'],['yellow'],['salmon'],2533.1195407,None,9.0,2.213476399999763,2533.1195407,None,2544.4692762000004,None,10.0,1.9987105999998676,2542.3692889000004,None,10.0,3.8817306000000826,2537.2862777,None,10.0,5.147840300000098,<function functionImportanceC at 0x0000016381F9A840>,<function functionImportanceB at 0x0000016381F9A730>,<function functionImportanceA at 0x0000016381B4C510>,,,2.0,1.9987105999998676,0.0,1.697966699999597,10.0,2.4644837000000734,<function functiondiffB at 0x0000016381B4C488>,<function functiondiffA at 0x0000016381B4CBF8>,<function functiondiffC at 0x0000016381810378>,,,,,2516.3056261,2548.9358603,None,2546.9689711,None,2551.2024577,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
3,29,Plan a day in the mountains ,Stimuli/29A1.jpg,Stimuli/29A2.jpg,Stimuli/29A3.jpg,Stimuli/29B1.jpg,Stimuli/29B2.jpg,Stimuli/29B3.jpg,Stimuli/29C1.jpg,Stimuli/29C2.jpg,Stimuli/29C3.jpg,,,,,0,44,44,29,,,,,,,,2552.8720574000004,None,2553.8855123000003,None,2559.8856676,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,7.790296479999597,11.456955079999261,14.140801979999196,"[0.25092592592592594, -0.3296296296296296, -0.1685185185185185]","[0.25555555555555554, -0.09722222222222222, 0.2611111111111111]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.785263300000224, 11.451742300000205, 14.135353399999985]",0.004513579999184003,14.139233279999189,['A2'],['B1'],['C1'],['yellow'],['salmon'],['blue'],2575.7350406,None,9.0,3.046422199999597,2575.7350406,None,2581.7014398,None,9.0,1.865252000000055,2583.568399,None,5.0,2.315354099999695,2578.9016935000004,None,8.0,2.781145699999797,<function functionImportanceC at 0x0000016381F9AB70>,<function functionImportanceA at 0x0000016381F9A2F0>,<function functionImportanceB at 0x0000016381F9A400>,,,7.0,1.865252000000055,-0.0,2.5129806999998436,-0.0,2.6311893000001874,<function functiondiffA at 0x0000016381B4C8C8>,<function functiondiffB at 0x0000016381B4CB70>,<function functiondiffC at 0x0000016381B4C1E0>,,,,,2561.1148342,2585.8369482000003,None,2588.3681315000003,None,2591.0179505,None,23,001,2022_Jul_20_0902,2leo,2021.2.3,60.00153603932009,
