Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffC_response,slider_diffC_rt,slider_diffA_response,slider_diffA_rt,slider_diffB_response,slider_diffB_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffC_started,question_diffC_stopped,question_diffA_started,question_diffA_stopped,question_diffB_started,question_diffB_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,20,Plan a tea party with your friends,Stimuli/20A1.jpg,Stimuli/20A2.jpg,Stimuli/20A3.jpg,Stimuli/20B1.jpg,Stimuli/20B2.jpg,Stimuli/20B3.jpg,Stimuli/20C1.jpg,Stimuli/20C2.jpg,Stimuli/20C3.jpg,,,,,0,34,34,20,,,,,,,,1998.7785820999998,None,1999.7787624999983,None,2005.7786312999997,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,11.658549220002897,13.6088245200026,6.192344220004088,"[0.07592592592592592, -0.19074074074074074, 0.125]","[-0.36574074074074076, -0.33425925925925926, 0.3398148148148148]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.18257789999916, 11.649344199999177, 13.599240800000189]",0.00870322000264423,13.607746920002683,['A2'],['B3'],['C2'],['yellow'],['salmon'],['blue'],2023.411094699999,None,8.0,2.3630435000013676,2023.411094699999,None,2034.360799,None,10.0,2.5984664000006887,2031.8276984999993,None,9.0,2.4820371999994677,2028.2613015999996,None,8.0,5.981005100000402,<function functionImportanceB at 0x000001B0A7BC8488>,<function functionImportanceC at 0x000001B0AE8A6730>,<function functionImportanceA at 0x000001B0AE5F7F28>,,,7.0,2.5984664000006887,8.0,3.114451800000097,7.0,4.081020300000091,<function functiondiffC at 0x000001B0AE8A60D0>,<function functiondiffB at 0x000001B0AE5F7A60>,<function functiondiffA at 0x000001B0AE5F7D08>,,,,,2009.3436580999987,2036.9274731999994,None,2044.4774098999987,None,2040.9441082999983,None,17,001,2022_Jul_19_1152,2leo,2021.2.3,59.98372041848456,
3,6,Plan your wedding,Stimuli/6A1.jpg,Stimuli/6A2.jpg,Stimuli/6A3.jpg,Stimuli/6B1.jpg,Stimuli/6B2.jpg,Stimuli/6B3.jpg,Stimuli/6C1.jpg,Stimuli/6C2.jpg,Stimuli/6C3.jpg,,,,,0,35,35,6,,,,,,,,2047.1279240999993,None,2048.1271708999993,None,2054.127187799999,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,5.382589980004923,13.782510080005522,9.233367580005506,"[0.06111111111111111, 0.03425925925925926, -0.1685185185185185]","[-0.37037037037037035, 0.33240740740740743, -0.3611111111111111]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.3785131000004185, 9.22875600000043, 13.778209100000822]",0.0035089800039713737,13.781663480003772,['A2'],['B2'],['C3'],['blue'],['salmon'],['yellow'],2073.4764953999984,None,8.0,1.564137400000618,2073.4764953999984,None,2076.242981399999,None,9.0,5.6642508000004455,2081.9941708999995,None,9.0,4.314843900001506,2086.8427963999984,None,9.0,3.9814199000011286,<function functionImportanceA at 0x000001B0A37FF840>,<function functionImportanceC at 0x000001B0A7BC8158>,<function functionImportanceB at 0x000001B0A7BC8D08>,,,8.0,5.6642508000004455,1.0,2.9813900999997713,7.0,4.914617599999474,<function functiondiffC at 0x000001B0AE5F78C8>,<function functiondiffA at 0x000001B0AE5F7AE8>,<function functiondiffB at 0x000001B0AE5F79D8>,,,,,2059.2321300999993,2089.4927223999985,None,2093.0094746999985,None,2096.1094172999983,None,17,001,2022_Jul_19_1152,2leo,2021.2.3,59.98372041848456,
3,15,Plan your own Pasta for lunch,Stimuli/15A1.jpg,Stimuli/15A2.jpg,Stimuli/15A3.jpg,Stimuli/15B1.jpg,Stimuli/15B2.jpg,Stimuli/15B3.jpg,Stimuli/15C1.jpg,Stimuli/15C2.jpg,Stimuli/15C3.jpg,,,,,0,36,36,15,,,,,,,,2100.1431613999994,None,2101.1424720999985,None,2107.1423910999983,None,"[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]",,6.482443200002308,4.116191400002208,11.449623300000894,"[0.39351851851851855, 0.1287037037037037, -0.3351851851851852]","[-0.002777777777777778, 0.4287037037037037, 0.13148148148148148]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.111317700000654, 6.477831600001082, 11.444287400001485]",0.0041999000022769906,11.448472400001265,['A1'],['B1'],['C3'],['salmon'],['yellow'],['blue'],2120.991682,None,10.0,1.4636831999996502,2120.991682,None,2129.1747160999985,None,6.0,2.6153027999989718,2123.2582663999983,None,10.0,3.8315700000002835,2126.3916457999985,None,10.0,2.6819163000000117,<function functionImportanceC at 0x000001B0AE5F7C80>,<function functionImportanceB at 0x000001B0AE5F7620>,<function functionImportanceA at 0x000001B0AE5F7048>,,,-0.0,2.6153027999989718,3.0,2.131051499998648,-0.0,2.114385900000343,<function functiondiffC at 0x000001B0AE23A378>,<function functiondiffA at 0x000001B0AE23AEA0>,<function functiondiffB at 0x000001B0AE23AE18>,,,,,2109.0752865999984,2131.8250009999992,None,2135.059977499999,None,2137.2082045999996,None,17,001,2022_Jul_19_1152,2leo,2021.2.3,59.98372041848456,
3,14,Plan your own Pizza for dinner,Stimuli/14A1.jpg,Stimuli/14A2.jpg,Stimuli/14A3.jpg,Stimuli/14B1.jpg,Stimuli/14B2.jpg,Stimuli/14B3.jpg,Stimuli/14C1.jpg,Stimuli/14C2.jpg,Stimuli/14C3.jpg,,,,,0,37,37,14,,,,,,,,2138.8422561999996,None,2139.8414391999995,None,2145.8413535,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]",,9.306490599999961,5.590138199999274,14.406856499999776,"[0.3055555555555556, -0.19537037037037036, 0.2611111111111111]","[0.2037037037037037, -0.35185185185185186, -0.2916666666666667]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.576964300000327, 9.293677600000592, 14.393517900000006]",0.012411100000463193,14.405726699998922,['A1'],['B2'],['C1'],['blue'],['salmon'],['yellow'],2161.8737684999996,None,8.0,1.5804807000004075,2161.8737684999996,None,2163.5241296999993,None,5.0,3.2156548999992083,2166.7573273999988,None,7.0,2.514478600000075,2169.340572199999,None,9.0,2.4984603999982937,<function functionImportanceA at 0x000001B0AE5F70D0>,<function functionImportanceC at 0x000001B0AE5F7730>,<function functionImportanceB at 0x000001B0AE5F71E0>,,,3.0,3.2156548999992083,1.0,2.4648794000004273,0.0,3.7808954000011,<function functiondiffB at 0x000001B0A9518400>,<function functiondiffC at 0x000001B0AE5F76A8>,<function functiondiffA at 0x000001B0A9518A60>,,,,,2146.9964895999983,2175.5735742999987,None,2177.890215899999,None,2171.790439799999,None,17,001,2022_Jul_19_1152,2leo,2021.2.3,59.98372041848456,
3,24,Plan your Monday morning on a workday ,Stimuli/24A1.jpg,Stimuli/24A2.jpg,Stimuli/24A3.jpg,Stimuli/24B1.jpg,Stimuli/24B2.jpg,Stimuli/24B3.jpg,Stimuli/24C1.jpg,Stimuli/24C2.jpg,Stimuli/24C3.jpg,,,,,0,38,38,24,,,,,,,,2179.8910530999983,None,2180.8901866999986,None,2186.8901782999983,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,8.898744920001263,12.48234782000145,17.050203820001116,"[-0.31851851851851853, 0.06944444444444445, -0.15833333333333333]","[-0.14814814814814814, -0.35555555555555557, 0.2916666666666667]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.881690900001558, 12.464911700000812, 17.032658800000718]",0.016628119999950286,17.04808802000116,['A1'],['B2'],['C1'],['yellow'],['blue'],['salmon'],2205.5061266999983,None,9.0,1.7293306000010489,2205.5061266999983,None,2207.2894487999984,None,7.0,4.898242699999173,2214.7889424999994,None,2.0,2.731916299999284,2212.2225243999983,None,8.0,2.548129599999811,<function functionImportanceA at 0x000001B0AE5F72F0>,<function functionImportanceB at 0x000001B0AE8A6400>,<function functionImportanceC at 0x000001B0AE8A6158>,,,5.0,4.898242699999173,2.0,3.4311963000000105,1.0,2.697464699998818,<function functiondiffB at 0x000001B0AE5F7950>,<function functiondiffC at 0x000001B0AE8A66A8>,<function functiondiffA at 0x000001B0A7BC8620>,,,,,2187.9896323999983,2220.222576799999,None,2223.3392706999985,None,2217.5059628,None,17,001,2022_Jul_19_1152,2leo,2021.2.3,59.98372041848456,
3,16,Plan a delicious cake for the birthday of a friend,Stimuli/16A1.jpg,Stimuli/16A2.jpg,Stimuli/16A3.jpg,Stimuli/16B1.jpg,Stimuli/16B2.jpg,Stimuli/16B3.jpg,Stimuli/16C1.jpg,Stimuli/16C2.jpg,Stimuli/16C3.jpg,,,,,0,39,39,16,,,,,,,,2226.2905283,None,2227.305684499999,None,2233.3055306999995,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,18.235434039999745,14.686052240000208,11.836367239999163,"[-0.16111111111111112, 0.03611111111111111, -0.3287037037037037]","[-0.3175925925925926, 0.40370370370370373, 0.15925925925925927]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[11.832131900000604, 14.681971699999849, 18.23183220000101]",0.003195440000126837,18.234762039999623,['A1'],['B3'],['C2'],['salmon'],['blue'],['yellow'],2253.4214911,None,7.0,2.997037900000578,2253.4214911,None,2256.4880163999987,None,5.0,4.297384800000145,2263.904346699999,None,5.0,5.164966599999389,2261.021175,None,8.0,3.0151050000004034,<function functionImportanceA at 0x000001B0AE8A6620>,<function functionImportanceB at 0x000001B0AE8A6A60>,<function functionImportanceC at 0x000001B0AE8A6488>,,,3.0,4.297384800000145,8.0,2.481074900000749,3.0,7.031388700001116,<function functiondiffC at 0x000001B0AE23AF28>,<function functiondiffB at 0x000001B0AE8A6AE8>,<function functiondiffA at 0x000001B0AE8A6950>,,,,,2234.7201803999997,2269.0043700999995,None,2280.2208259,None,2273.2043091999985,None,17,001,2022_Jul_19_1152,2leo,2021.2.3,59.98372041848456,
3,44,Plan a party at your place,Stimuli/44A1.jpg,Stimuli/44A2.jpg,Stimuli/44A3.jpg,Stimuli/44B1.jpg,Stimuli/44B2.jpg,Stimuli/44B3.jpg,Stimuli/44C1.jpg,Stimuli/44C2.jpg,Stimuli/44C3.jpg,,,,,0,40,40,44,,,,,,,,2282.221639899999,None,2283.2206026999993,None,2289.2206180999983,None,"[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]",,18.492373680001037,9.526545079999778,5.860084280000592,"[-0.2064814814814815, 0.31574074074074077, -0.3416666666666667]","[0.32407407407407407, 0.26944444444444443, -0.11574074074074074]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.845346699999936, 9.512020799998936, 18.47816099999909]",0.013662580000527669,18.491760480001176,['A2'],['B3'],['C2'],['blue'],['salmon'],['yellow'],2309.303218699999,None,9.0,2.030316300000777,2309.303218699999,None,2311.3865527999988,None,8.0,2.898038799999995,2316.3864275999986,None,7.0,3.3649131000001944,2314.3365409999988,None,9.0,2.0485939999998664,<function functionImportanceA at 0x000001B0AE8A6510>,<function functionImportanceB at 0x000001B0AE8A6BF8>,<function functionImportanceC at 0x000001B0AE8A6268>,,,2.0,2.898038799999995,3.0,2.7978875000007974,-0.0,2.130935099999988,<function functiondiffB at 0x000001B0AE8A67B8>,<function functiondiffA at 0x000001B0A7BC87B8>,<function functiondiffC at 0x000001B0AE8A61E0>,,,,,2290.3408563999983,2324.7027376999995,None,2321.8862698999983,None,2319.7363717999997,None,17,001,2022_Jul_19_1152,2leo,2021.2.3,59.98372041848456,
3,7,Plan your Sunday breakfast ,Stimuli/7A1.jpg,Stimuli/7A2.jpg,Stimuli/7A3.jpg,Stimuli/7B1.jpg,Stimuli/7B2.jpg,Stimuli/7B3.jpg,Stimuli/7C1.jpg,Stimuli/7C2.jpg,Stimuli/7C3.jpg,,,,,0,41,41,7,,,,,,,,2327.6710014,None,2328.6860960999984,None,2334.6860517999994,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,8.226429560005272,17.14366436000637,12.226682860005894,"[-0.15648148148148147, 0.05, 0.0824074074074074]","[-0.3148148148148148, 0.36944444444444446, -0.36203703703703705]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.212999499999569, 12.212892499999725, 17.12998559999869]",0.012857060006354004,17.142450360006478,['A2'],['B2'],['C1'],['blue'],['yellow'],['salmon'],2358.185099799999,None,9.0,2.5461035999996966,2358.185099799999,None,2370.751441999999,None,10.0,4.3484322000003885,2362.0018375,None,5.0,3.414559900000313,2366.118068599999,None,6.0,4.74825840000085,<function functionImportanceC at 0x000001B0AED76048>,<function functionImportanceB at 0x000001B0A7BC8E18>,<function functionImportanceA at 0x000001B0AE8A68C8>,,,2.0,4.3484322000003885,0.0,3.2810898999996425,3.0,4.164681899999778,<function functiondiffC at 0x000001B0AED76598>,<function functiondiffB at 0x000001B0AE8A6048>,<function functiondiffA at 0x000001B0AE8A6378>,,,,,2340.5912473999997,2373.684863799999,None,2380.8180435999984,None,2376.8180422999994,None,17,001,2022_Jul_19_1152,2leo,2021.2.3,59.98372041848456,
3,31,Plan your order at a restaurant    ,Stimuli/31A1.jpg,Stimuli/31A2.jpg,Stimuli/31A3.jpg,Stimuli/31B1.jpg,Stimuli/31B2.jpg,Stimuli/31B3.jpg,Stimuli/31C1.jpg,Stimuli/31C2.jpg,Stimuli/31C3.jpg,,,,,0,42,42,31,,,,,,,,2383.1195535999996,None,2384.1343688999987,None,2390.1343686,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]",,10.078030640002908,20.594812840003215,5.278879940002298,"[0.03981481481481482, -0.37777777777777777, 0.4027777777777778]","[0.3648148148148148, 0.11296296296296296, 0.012962962962962963]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.263694900000701, 10.063463599999523, 20.579911599999832]",0.014147840003715828,20.593791240002247,['A1'],['B2'],['C2'],['salmon'],['yellow'],['blue'],2413.8502534,None,4.0,2.313882399999784,2413.8502534,None,2417.683653599999,None,7.0,4.098212400000193,2422.350070999999,None,10.0,3.964821999999913,2420.4169243999986,None,10.0,1.9155062000008911,<function functionImportanceA at 0x000001B0AED76378>,<function functionImportanceB at 0x000001B0AED76268>,<function functionImportanceC at 0x000001B0AED76950>,,,0.0,4.098212400000193,5.0,2.9648125000003347,10.0,2.8806894999997894,<function functiondiffB at 0x000001B0AE8A6598>,<function functiondiffC at 0x000001B0AED76730>,<function functiondiffA at 0x000001B0AE8A6F28>,,,,,2392.8044490999982,2429.133211799999,None,2431.4505304999984,None,2426.2334046999986,None,17,001,2022_Jul_19_1152,2leo,2021.2.3,59.98372041848456,
3,0,Plan a barbecue,Stimuli/0A1.jpg,Stimuli/0A2.jpg,Stimuli/0A3.jpg,Stimuli/0B1.jpg,Stimuli/0B2.jpg,Stimuli/0B3.jpg,Stimuli/0C1.jpg,Stimuli/0C2.jpg,Stimuli/0C3.jpg,,,,,0,43,43,0,,,,,,,,2433.601389399999,None,2434.6163404,None,2440.6163225,None,"[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]",,10.632216520003567,7.1989694200037775,13.532937720003247,"[-0.14444444444444443, -0.35648148148148145, -0.3537037037037037]","[0.3527777777777778, 0.15462962962962962, -0.1814814814814815]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.183046500000273, 10.616506700000173, 13.51676740000039]",0.01508072000251559,13.531437020003068,['A3'],['B3'],['C3'],['blue'],['salmon'],['yellow'],2457.0656856999994,None,10.0,1.9301087999992887,2457.0656856999994,None,2467.1989268999987,None,10.0,5.498172599998725,2459.0658004999987,None,10.0,3.5810806000008597,2462.6657566999984,None,10.0,3.1482138999999734,<function functionImportanceC at 0x000001B0AED767B8>,<function functionImportanceB at 0x000001B0AED76400>,<function functionImportanceA at 0x000001B0AED76620>,,,0.0,5.498172599998725,0.0,1.797735799998918,-0.0,1.9810108999990916,<function functiondiffB at 0x000001B0AED76D08>,<function functiondiffC at 0x000001B0AED76D90>,<function functiondiffA at 0x000001B0AED76C80>,,,,,2443.0811552999985,2473.3153593999996,None,2476.2984855999985,None,2471.2985070999985,None,17,001,2022_Jul_19_1152,2leo,2021.2.3,59.98372041848456,
3,25,Plan how you want to read a book in your free time ,Stimuli/25A1.jpg,Stimuli/25A2.jpg,Stimuli/25A3.jpg,Stimuli/25B1.jpg,Stimuli/25B2.jpg,Stimuli/25B3.jpg,Stimuli/25C1.jpg,Stimuli/25C2.jpg,Stimuli/25C3.jpg,,,,,0,44,44,25,,,,,,,,2477.2171265999987,None,2478.2319668,None,2484.2319699,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]",,7.649335879999853,3.4491181800003687,8.382575679999718,"[-0.12777777777777777, 0.08703703703703704, 0.31296296296296294]","[0.2851851851851852, -0.35833333333333334, -0.24814814814814815]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.446580100000574, 7.646985600000335, 8.379701100000602]",0.0017641800004639663,8.381406880000213,['A3'],['B2'],['C3'],['blue'],['salmon'],['yellow'],2494.5645207,None,10.0,1.7641263000004983,2494.5645207,None,2500.531866899999,None,8.0,2.4489149000000907,2496.6980725999983,None,10.0,4.080606600000465,2502.997687199999,None,9.0,2.481510799998432,<function functionImportanceC at 0x000001B0AE8A6D90>,<function functionImportanceA at 0x000001B0AE8A62F0>,<function functionImportanceB at 0x000001B0AE8A6E18>,,,0.0,2.4489149000000907,2.0,2.481282499998997,1.0,2.247828900000968,<function functiondiffB at 0x000001B0AED761E0>,<function functiondiffA at 0x000001B0AED766A8>,<function functiondiffC at 0x000001B0AED76F28>,,,,,2485.715102799999,2510.2645359,None,2507.697722699999,None,2505.4479502999984,None,17,001,2022_Jul_19_1152,2leo,2021.2.3,59.98372041848456,
