Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffB_response,slider_diffB_rt,slider_diffA_response,slider_diffA_rt,slider_diffC_response,slider_diffC_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffA_started,question_diffA_stopped,question_diffC_started,question_diffC_stopped,question_diffB_started,question_diffB_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,0,Plan a barbecue,Stimuli/0A1.jpg,Stimuli/0A2.jpg,Stimuli/0A3.jpg,Stimuli/0B1.jpg,Stimuli/0B2.jpg,Stimuli/0B3.jpg,Stimuli/0C1.jpg,Stimuli/0C2.jpg,Stimuli/0C3.jpg,,,,,0,29,29,0,,,,,,,,1693.603917299999,None,1694.6034647999986,None,1700.6034741999974,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]",,7.842444019992399,13.559123319992068,13.9760982199914,"[0.43703703703703706, 0.36203703703703705, 0.3574074074074074]","[-0.017592592592592594, -0.3101851851851852, 0.20185185185185187]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.828609000000142, 13.544855699998152, 13.96172579999984]",0.013424719993054168,13.974957019992871,['A1'],['B2'],['C1'],['blue'],['salmon'],['yellow'],1717.502665699998,None,9.0,1.8969847000007576,1717.502665699998,None,1725.535964499999,None,9.0,3.165090300000884,1723.2695002,None,9.0,3.5650419000012334,1719.4528116999973,None,9.0,2.464321400002518,<function functionImportanceC at 0x000001FB81495BF8>,<function functionImportanceA at 0x000001FB81495D08>,<function functionImportanceB at 0x000001FB81495378>,,,2.0,1.1144347000008565,2.0,1.8142557999999553,2.0,3.5650419000012334,<function functiondiffA at 0x000001FB810728C8>,<function functiondiffC at 0x000001FB81072EA0>,<function functiondiffB at 0x000001FB810726A8>,,,,,1703.0715831999987,1729.071165999998,None,1730.5193790999983,None,1731.8693073999966,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
3,42,Plan how to draw a painting ,Stimuli/42A1.jpg,Stimuli/42A2.jpg,Stimuli/42A3.jpg,Stimuli/42B1.jpg,Stimuli/42B2.jpg,Stimuli/42B3.jpg,Stimuli/42C1.jpg,Stimuli/42C2.jpg,Stimuli/42C3.jpg,,,,,0,30,30,42,,,,,,,,1833.7998625,None,1834.7998197999987,None,1840.7999450999996,None,"[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]",,6.0016147999958775,8.03535379999812,11.685685299999022,"[-0.18425925925925926, -0.32222222222222224, 0.044444444444444446]","[0.325, 0.1388888888888889, 0.38333333333333336]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.985357300000032, 8.01879579999877, 11.669021199999406]",0.01574589999654563,11.684498599996004,['A2'],['B2'],['C1'],['blue'],['yellow'],['salmon'],1854.2659553999983,None,8.0,1.3797097999995458,1854.2659553999983,None,1855.7158608999998,None,8.0,1.7810062999997172,1859.7156503999977,None,9.0,1.9148255000000063,1857.5159841999994,None,9.0,1.9818651000023237,<function functionImportanceB at 0x000001FB81495268>,<function functionImportanceC at 0x000001FB81495730>,<function functionImportanceA at 0x000001FB81495950>,,,2.0,2.148171500000899,3.0,2.4635076000013214,3.0,1.9148255000000063,<function functiondiffA at 0x000001FB81072950>,<function functiondiffC at 0x000001FB81495B70>,<function functiondiffB at 0x000001FB81072F28>,,,,,1842.1122595999987,1861.4492441999973,None,1863.8990744999974,None,1865.0324985999978,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
3,43,Plan your dream house,Stimuli/43A1.jpg,Stimuli/43A2.jpg,Stimuli/43A3.jpg,Stimuli/43B1.jpg,Stimuli/43B2.jpg,Stimuli/43B3.jpg,Stimuli/43C1.jpg,Stimuli/43C2.jpg,Stimuli/43C3.jpg,,,,,0,31,31,43,,,,,,,,1866.699836099997,None,1867.698921799998,None,1873.6989880999972,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,13.859166399997775,12.726373699999385,9.393099099997926,"[0.07407407407407407, 0.044444444444444446, -0.13703703703703704]","[-0.3314814814814815, 0.34074074074074073, 0.32314814814814813]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.38840479999999, 12.721740000000864, 13.855045200001769]",0.003694700000778539,13.858581799999229,['A1'],['B3'],['C2'],['blue'],['salmon'],['yellow'],1889.1983537999986,None,8.0,1.41357479999715,1889.1983537999986,None,1893.6647625999976,None,8.0,1.1816920000019309,1890.7151827999987,None,8.0,1.4974107000016375,1892.181725399998,None,8.0,1.4481527999996615,<function functionImportanceA at 0x000001FB81495E18>,<function functionImportanceC at 0x000001FB8081F840>,<function functionImportanceB at 0x000001FB814956A8>,,,3.0,1.3977962999997544,3.0,1.1644989999986137,3.0,1.4974107000016375,<function functiondiffC at 0x000001FB81495F28>,<function functiondiffA at 0x000001FB81495598>,<function functiondiffB at 0x000001FB81495488>,,,,,1874.858029199997,1897.4480406999974,None,1894.8317204999985,None,1898.6315482999998,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
3,38,Plan how you want to go for a run,Stimuli/38A1.jpg,Stimuli/38A2.jpg,Stimuli/38A3.jpg,Stimuli/38B1.jpg,Stimuli/38B2.jpg,Stimuli/38B3.jpg,Stimuli/38C1.jpg,Stimuli/38C2.jpg,Stimuli/38C3.jpg,,,,,0,32,32,38,,,,,,,,1899.5491681999993,None,1900.5646949000002,None,1906.5646908999988,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,16.988417420001497,18.788628620000964,11.589384920000157,"[-0.35555555555555557, -0.17962962962962964, 0.09444444444444444]","[-0.09722222222222222, -0.3490740740740741, -0.35462962962962963]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[11.586927500000456, 16.986555799998314, 18.7865309000008]",0.0014287199992395472,18.78780331999951,['A1'],['B1'],['C2'],['blue'],['yellow'],['salmon'],1927.0640759999987,None,8.0,1.5803788999983226,1927.0640759999987,None,1928.7141405999973,None,8.0,1.4809559000023,1930.2159871999975,None,1.0,2.265346000000136,1932.5806123999973,None,2.0,4.131787499998609,<function functionImportanceB at 0x000001FB8081F0D0>,<function functionImportanceA at 0x000001FB81495400>,<function functionImportanceC at 0x000001FB8177F8C8>,,,3.0,2.0481863000022713,2.0,2.8811950999988767,3.0,2.265346000000136,<function functiondiffA at 0x000001FB810722F0>,<function functiondiffC at 0x000001FB81495158>,<function functiondiffB at 0x000001FB81495AE8>,,,,,1907.793347499999,1936.6136301999977,None,1939.5305678999975,None,1941.2638842999986,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
3,35,Plan how you want to do your grocery shopping ,Stimuli/35A1.jpg,Stimuli/35A2.jpg,Stimuli/35A3.jpg,Stimuli/35B1.jpg,Stimuli/35B2.jpg,Stimuli/35B3.jpg,Stimuli/35C1.jpg,Stimuli/35C2.jpg,Stimuli/35C3.jpg,,,,,0,33,33,35,,,,,,,,1942.8313490999972,None,1943.8303156999973,None,1949.8303221999995,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,10.75736479999614,10.191052699996362,14.974755699997331,"[0.3148148148148148, 0.38796296296296295, -0.39814814814814814]","[0.24074074074074073, 0.026851851851851852, -0.16296296296296298]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[10.179642400002194, 10.746223900001496, 14.962926200001675]",0.010734499996033264,14.97333819999767,['A1'],['B1'],['C3'],['yellow'],['salmon'],['blue'],1966.513027699999,None,8.0,2.4136472000027425,1966.513027699999,None,1973.8796496999967,None,10.0,2.8483721999982663,1970.9798332999999,None,1.0,2.831846900000528,1968.9963257999989,None,8.0,1.9482547999978124,<function functionImportanceC at 0x000001FB8177FD90>,<function functionImportanceA at 0x000001FB81495D90>,<function functionImportanceB at 0x000001FB8177FEA0>,,,0.0,2.4144910000031814,5.0,4.614220600000408,8.0,2.831846900000528,<function functiondiffC at 0x000001FB81495C80>,<function functiondiffA at 0x000001FB814957B8>,<function functiondiffB at 0x000001FB814958C8>,,,,,1951.0661643999993,1978.4629141999976,None,1976.629470099997,None,1983.1126332999993,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
3,20,Plan a tea party with your friends,Stimuli/20A1.jpg,Stimuli/20A2.jpg,Stimuli/20A3.jpg,Stimuli/20B1.jpg,Stimuli/20B2.jpg,Stimuli/20B3.jpg,Stimuli/20C1.jpg,Stimuli/20C2.jpg,Stimuli/20C3.jpg,,,,,0,34,34,20,,,,,,,,1985.0305286999974,None,1986.0459503999991,None,1992.0459354999984,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,12.191503479989478,18.47489467999185,18.058354879991384,"[0.10462962962962963, -0.16018518518518518, -0.3574074074074074]","[0.38055555555555554, 0.325, 0.06388888888888888]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[12.175404099998559, 18.041863599999488, 18.45870489999652]",0.015509579989156919,18.473960779989284,['A3'],['B1'],['C1'],['salmon'],['yellow'],['blue'],2014.5451328999989,None,7.0,1.7634628000014345,2014.5451328999989,None,2021.279219,None,7.0,4.1649980999973195,2023.0782166999998,None,8.0,1.7315434999982244,2016.363492499997,None,7.0,2.481176000001142,<function functionImportanceC at 0x000001FB8177FE18>,<function functionImportanceB at 0x000001FB8177FAE8>,<function functionImportanceA at 0x000001FB81072E18>,,,3.0,2.2143190000024333,0.0,2.06443070000023,3.0,1.7315434999982244,<function functiondiffC at 0x000001FB81495840>,<function functiondiffB at 0x000001FB814950D0>,<function functiondiffA at 0x000001FB8177F378>,,,,,1995.6182977999997,2028.628193299999,None,2024.7783089999975,None,2026.9446327999976,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
3,33,Plan the items to decorate your Christmas tree,Stimuli/33A1.jpg,Stimuli/33A2.jpg,Stimuli/33A3.jpg,Stimuli/33B1.jpg,Stimuli/33B2.jpg,Stimuli/33B3.jpg,Stimuli/33C1.jpg,Stimuli/33C2.jpg,Stimuli/33C3.jpg,,,,,0,35,35,33,,,,,,,,2030.2126622999967,None,2031.2279655999992,None,2037.2280827999966,None,"[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]",,5.6848555600008694,13.885216059999948,16.952229959999386,"[-0.18518518518518517, 0.2916666666666667, 0.31666666666666665]","[-0.3138888888888889, -0.2777777777777778, 0.24166666666666667]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.678862400000071, 13.878870199998346, 16.94582719999744]",0.005399559999204939,16.950817659999302,['A3'],['B3'],['C2'],['yellow'],['blue'],['salmon'],2056.3438763999984,None,8.0,1.3801177999994252,2056.3438763999984,None,2059.1273260999988,None,8.0,1.4654048999982479,2061.077557499997,None,8.0,2.414925900000526,2057.810613499998,None,9.0,1.2646567999981926,<function functionImportanceC at 0x000001FB8177FD08>,<function functionImportanceB at 0x000001FB8177FB70>,<function functionImportanceA at 0x000001FB8177F9D8>,,,2.0,3.080933000001096,2.0,1.2983229999990726,2.0,2.414925900000526,<function functiondiffB at 0x000001FB8177F510>,<function functiondiffA at 0x000001FB8081FC80>,<function functiondiffC at 0x000001FB8177F7B8>,,,,,2038.928741599997,2066.1940540999967,None,2067.3769250999976,None,2062.9607092999977,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
3,26,Plan how to wash one round of your laundry ,Stimuli/26A1.jpg,Stimuli/26A2.jpg,Stimuli/26A3.jpg,Stimuli/26B1.jpg,Stimuli/26B2.jpg,Stimuli/26B3.jpg,Stimuli/26C1.jpg,Stimuli/26C2.jpg,Stimuli/26C3.jpg,,,,,0,36,36,26,,,,,,,,2068.2791569,None,2069.2936292999984,None,2075.2937977999973,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,14.110144020000007,21.52707902000111,21.17711541999961,"[0.4777777777777778, 0.11203703703703703, 0.35555555555555557]","[0.013888888888888888, 0.3611111111111111, 0.2351851851851852]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[14.096919499999785, 21.163440000000264, 21.513650900000357]",0.012575019998621428,21.525837919998594,['A3'],['B3'],['C3'],['blue'],['salmon'],['yellow'],2098.426280599997,None,2.0,2.0965562999990652,2098.426280599997,None,2100.593001199999,None,3.0,4.164882700002636,2108.1426412,None,7.0,2.7484749000032025,2104.776320699999,None,8.0,3.3483354000018153,<function functionImportanceB at 0x000001FB819A6B70>,<function functionImportanceC at 0x000001FB819A6158>,<function functionImportanceA at 0x000001FB8177F268>,,,8.0,2.7312602999991213,6.0,1.6810633999994025,2.0,2.7484749000032025,<function functiondiffB at 0x000001FB8177F620>,<function functiondiffC at 0x000001FB8177FF28>,<function functiondiffA at 0x000001FB8177F1E0>,,,,,2076.427784399999,2115.776011099999,None,2113.625874399997,None,2110.876021099997,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
3,32,Plan how you want to relax after a workday,Stimuli/32A1.jpg,Stimuli/32A2.jpg,Stimuli/32A3.jpg,Stimuli/32B1.jpg,Stimuli/32B2.jpg,Stimuli/32B3.jpg,Stimuli/32C1.jpg,Stimuli/32C2.jpg,Stimuli/32C3.jpg,,,,,0,37,37,32,,,,,,,,2116.9774335999973,None,2117.9923070999976,None,2123.9925398999985,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,39.765456679993804,37.16658417999133,29.76631797999289,"[-0.3638888888888889, 0.4287037037037037, 0.05925925925925926]","[0.125, 0.03981481481481482, 0.34814814814814815]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[29.75929819999874, 37.17581069999869, 39.75912170000083]",0.005933079992246348,39.76478657999178,['A1'],['B1'],['C2'],['blue'],['yellow'],['salmon'],2167.2244592999996,None,9.0,1.5801930000016,2167.2244592999996,None,2169.6579121999966,None,9.0,2.914525500000309,2172.891049099999,None,8.0,2.498448299997108,2174.324453099998,None,1.0,4.648357799997029,<function functionImportanceB at 0x000001FB819A6400>,<function functionImportanceA at 0x000001FB819A6378>,<function functionImportanceC at 0x000001FB819A6EA0>,,,1.0,1.8646197999987635,2.0,3.431066400000418,9.0,2.498448299997108,<function functiondiffA at 0x000001FB8177FBF8>,<function functiondiffB at 0x000001FB8177F840>,<function functiondiffC at 0x000001FB819A68C8>,,,,,2126.999196499997,2179.3075210999996,None,2184.290738599997,None,2182.5740428999998,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
3,19,Plan how you want your garden to look like,Stimuli/19A1.jpg,Stimuli/19A2.jpg,Stimuli/19A3.jpg,Stimuli/19B1.jpg,Stimuli/19B2.jpg,Stimuli/19B3.jpg,Stimuli/19C1.jpg,Stimuli/19C2.jpg,Stimuli/19C3.jpg,,,,,0,38,38,19,,,,,,,,2185.959380999997,None,2186.9738626,None,2192.9740389,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]",,21.49432089999391,7.578326499991817,27.327903399993374,"[-0.4064814814814815, 0.275, -0.19537037037037036]","[0.08425925925925926, -0.24537037037037038, -0.32407407407407407]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.577357200003462, 21.493780900000274, 27.326818500001536]",0.00012939999214722775,27.32681629999206,['A1'],['B3'],['C1'],['salmon'],['yellow'],['blue'],2224.422887499997,None,8.0,6.81341859999884,2224.422887499997,None,2244.3392590999974,None,10.0,2.8650280999972892,2236.4725162999966,None,9.0,6.798342300000513,2232.6563216999966,None,7.0,5.098038699998142,<function functionImportanceC at 0x000001FB819A6AE8>,<function functionImportanceA at 0x000001FB819A6D08>,<function functionImportanceB at 0x000001FB819A6488>,,,-0.0,2.0975667999991856,2.0,1.6310134999985166,8.0,6.798342300000513,<function functiondiffB at 0x000001FB819A6F28>,<function functiondiffA at 0x000001FB8177F598>,<function functiondiffC at 0x000001FB819A69D8>,,,,,2196.629964099997,2248.205821299998,None,2250.2223903999984,None,2246.3223599999983,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
3,12,Plan the ingredients to mix yourself a cocktail,Stimuli/12A1.jpg,Stimuli/12A2.jpg,Stimuli/12A3.jpg,Stimuli/12B1.jpg,Stimuli/12B2.jpg,Stimuli/12B3.jpg,Stimuli/12C1.jpg,Stimuli/12C2.jpg,Stimuli/12C3.jpg,,,,,0,39,39,12,,,,,,,,2251.291026499999,None,2252.305638499998,None,2258.3056247999994,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,41.52289258000383,36.923417080000945,40.97347648000141,"[-0.17592592592592593, -0.3990740740740741, 0.3296296296296296]","[0.31666666666666665, -0.14537037037037037, 0.33425925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[36.92027269999744, 40.970069399998465, 41.51976669999931]",0.0024802800035104156,41.52219658000104,['A3'],['B1'],['C1'],['yellow'],['salmon'],['blue'],2301.487662299998,None,10.0,1.1807484999990265,2301.487662299998,None,2307.3041666999998,None,9.0,1.815089600000647,2305.3374508999987,None,9.0,1.94809449999957,2302.770770799998,None,9.0,2.5645683000002464,<function functionImportanceC at 0x000001FB81D92158>,<function functionImportanceA at 0x000001FB819A6950>,<function functionImportanceB at 0x000001FB819A66A8>,,,3.0,1.2141765000014857,2.0,1.3314395000015793,3.0,1.94809449999957,<function functiondiffC at 0x000001FB819A6C80>,<function functiondiffB at 0x000001FB819A67B8>,<function functiondiffA at 0x000001FB8177F488>,,,,,2259.4823621999967,2314.3540532999978,None,2309.0875944,None,2313.1207314999992,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
3,10,Plan a restaurant visit with your family on the weekend ,Stimuli/10A1.jpg,Stimuli/10A2.jpg,Stimuli/10A3.jpg,Stimuli/10B1.jpg,Stimuli/10B2.jpg,Stimuli/10B3.jpg,Stimuli/10C1.jpg,Stimuli/10C2.jpg,Stimuli/10C3.jpg,,,,,0,40,40,10,,,,,,,,2315.206198699998,None,2316.2205981999978,None,2322.220709899997,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]",,13.440388819988584,2.8245818199902715,6.524825219988998,"[0.09166666666666666, 0.3101851851851852, 0.3962962962962963]","[0.40925925925925927, 0.25555555555555554, 0.012962962962962963]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.8190936999999394, 6.519103299997369, 13.435089799997513]",0.0046453199902316555,13.439686919988162,['A3'],['B3'],['C3'],['yellow'],['salmon'],['blue'],2340.0867486999996,None,8.0,1.4474122999999963,2340.0867486999996,None,2347.803348499998,None,9.0,4.514946400002373,2341.719936199999,None,8.0,3.481525999999576,2349.619728999998,None,3.0,6.165365000000747,<function functionImportanceA at 0x000001FB819A6BF8>,<function functionImportanceB at 0x000001FB819A6620>,<function functionImportanceC at 0x000001FB81D92048>,,,-0.0,3.5141105000002426,1.0,2.814639200001693,6.0,3.481525999999576,<function functiondiffA at 0x000001FB819A6268>,<function functiondiffB at 0x000001FB819A6840>,<function functiondiffC at 0x000001FB81D926A8>,,,,,2326.1828236,2355.8031319999973,None,2362.1528698999973,None,2359.3862820999966,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
3,25,Plan how you want to read a book in your free time ,Stimuli/25A1.jpg,Stimuli/25A2.jpg,Stimuli/25A3.jpg,Stimuli/25B1.jpg,Stimuli/25B2.jpg,Stimuli/25B3.jpg,Stimuli/25C1.jpg,Stimuli/25C2.jpg,Stimuli/25C3.jpg,,,,,0,41,41,25,,,,,,,,2363.988394199998,None,2365.0025258999995,None,2371.002727299998,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",,14.750095179999335,5.700449479998497,11.034164779997809,"[0.11574074074074074, -0.3074074074074074, 0.487962962962963]","[0.41944444444444445, 0.15555555555555556, 0.030555555555555555]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.68561100000079, 11.018915800003015, 14.735530500001914]",0.01402307999887853,14.749376979998488,['A2'],['B2'],['C3'],['salmon'],['blue'],['yellow'],2387.718798799997,None,8.0,1.9801337999997486,2387.718798799997,None,2393.5187148999976,None,8.0,1.8983563000001595,2389.7686364999972,None,8.0,1.9812268999994558,2392.068739899998,None,8.0,1.6317845000012312,<function functionImportanceA at 0x000001FB810727B8>,<function functionImportanceC at 0x000001FB814959D8>,<function functionImportanceB at 0x000001FB81495EA0>,,,2.0,2.4811065000030794,2.0,1.5144605000023148,8.0,1.9812268999994558,<function functiondiffB at 0x000001FB819A60D0>,<function functiondiffA at 0x000001FB819A62F0>,<function functiondiffC at 0x000001FB819A6D90>,,,,,2372.512410299998,2397.8019489,None,2399.418576799999,None,2395.318531099998,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
3,18,Plan your Saturday night ,Stimuli/18A1.jpg,Stimuli/18A2.jpg,Stimuli/18A3.jpg,Stimuli/18B1.jpg,Stimuli/18B2.jpg,Stimuli/18B3.jpg,Stimuli/18C1.jpg,Stimuli/18C2.jpg,Stimuli/18C3.jpg,,,,,0,42,42,18,,,,,,,,2402.321431199998,None,2403.334919099998,None,2409.3349777999974,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,17.455896240000584,14.039638140002353,18.522623040000326,"[0.0824074074074074, -0.1425925925925926, -0.35833333333333334]","[-0.38796296296296295, 0.3, -0.10648148148148148]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[14.0282100000004, 17.4448498999991, 18.511026899999706]",0.010638840001774952,18.52162443999987,['A1'],['B2'],['C1'],['yellow'],['blue'],['salmon'],2429.4510429,None,8.0,2.196982699999353,2429.4510429,None,2431.667649699997,None,0.0,2.681353099997068,2436.3841670999973,None,9.0,1.314904300001217,2434.434330699998,None,8.0,1.9480991999989783,<function functionImportanceB at 0x000001FB81D921E0>,<function functionImportanceC at 0x000001FB81D922F0>,<function functionImportanceA at 0x000001FB81D92378>,,,7.0,1.8646875000013097,1.0,1.864711599999282,-0.0,1.314904300001217,<function functiondiffC at 0x000001FB81D928C8>,<function functiondiffB at 0x000001FB819A6048>,<function functiondiffA at 0x000001FB8177F730>,,,,,2410.4558163,2441.634145,None,2437.684197999999,None,2439.734213699998,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
3,13,Plan a romantic date this weekend,Stimuli/13A1.jpg,Stimuli/13A2.jpg,Stimuli/13A3.jpg,Stimuli/13B1.jpg,Stimuli/13B2.jpg,Stimuli/13B3.jpg,Stimuli/13C1.jpg,Stimuli/13C2.jpg,Stimuli/13C3.jpg,,,,,0,43,43,13,,,,,,,,2443.0200192999982,None,2444.0338556999995,None,2450.0338588999984,None,"[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]",,8.156306420001783,16.82311602000118,18.956548419999308,"[-0.18333333333333332, 0.09074074074074075, 0.36944444444444446]","[0.3472222222222222, 0.36203703703703705, 0.2462962962962963]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.145542599999317, 16.812022699999943, 18.945169099999475]",0.010335219998523826,18.955345220001618,['A1'],['B2'],['C2'],['yellow'],['salmon'],['blue'],2470.683221299998,None,8.0,2.6638044999999693,2470.683221299998,None,2476.149777999999,None,8.0,2.8984382999988156,2479.0165166999977,None,9.0,2.4815883000010217,2473.4332909999976,None,8.0,2.664616099998966,<function functionImportanceC at 0x000001FB81D92598>,<function functionImportanceB at 0x000001FB8177F400>,<function functionImportanceA at 0x000001FB8177F950>,,,2.0,2.964435899997625,2.0,1.2144129000007524,2.0,2.4815883000010217,<function functiondiffB at 0x000001FB819A6598>,<function functiondiffC at 0x000001FB819A61E0>,<function functiondiffA at 0x000001FB8177FC80>,,,,,2451.2527311999984,2485.8328169999986,None,2484.4496155999987,None,2481.499625799999,None,25,001,2022_Jul_20_1408,2leo,2021.2.3,60.545588407345754,
