Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffC_response,slider_diffC_rt,slider_diffA_response,slider_diffA_rt,slider_diffB_response,slider_diffB_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffA_started,question_diffA_stopped,question_diffB_started,question_diffB_stopped,question_diffC_started,question_diffC_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,13,Plan a romantic date this weekend,Stimuli/13A1.jpg,Stimuli/13A2.jpg,Stimuli/13A3.jpg,Stimuli/13B1.jpg,Stimuli/13B2.jpg,Stimuli/13B3.jpg,Stimuli/13C1.jpg,Stimuli/13C2.jpg,Stimuli/13C3.jpg,,,,,0,13,13,13,,,,,,,,1293.8734507000008,None,1294.8737284999988,None,1300.8735573999984,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,11.953502589996788,20.570360489997256,6.371038689998386,"[0.35, 0.3, 0.08425925925925926]","[0.006481481481481481, 0.3175925925925926, 0.4203703703703704]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.368288699999539, 11.951277899999695, 20.567874700001994]",0.00181688999873586,20.569468389996473,['A1'],['B1'],['C1'],['blue'],['yellow'],['salmon'],1323.1393021000004,None,10.0,2.580398400001286,1323.1393021000004,None,1334.8558378999987,None,10.0,4.114794100001745,1338.9722803000004,None,7.0,14.847959399998217,1325.9060886000007,None,8.0,9.03109890000269,<function functionImportanceB at 0x000002AE1736FBF8>,<function functionImportanceA at 0x000002AE1736F510>,<function functionImportanceC at 0x000002AE138AED90>,,,2.0,4.114794100001745,-0.0,2.3811973000010767,2.0,2.3146089000001666,<function functiondiffA at 0x000002AE1736F8C8>,<function functiondiffB at 0x000002AE1736F488>,<function functiondiffC at 0x000002AE1736FEA0>,,,,,1302.0865489999996,1353.805393499999,None,1356.2219203999994,None,1358.5217897000002,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
3,39,Plan what kind of watch you want to buy,Stimuli/39A1.jpg,Stimuli/39A2.jpg,Stimuli/39A3.jpg,Stimuli/39B1.jpg,Stimuli/39B2.jpg,Stimuli/39B3.jpg,Stimuli/39C1.jpg,Stimuli/39C2.jpg,Stimuli/39C3.jpg,,,,,0,14,14,39,,,,,,,,1361.838004000001,None,1362.838334,None,1368.8383355000005,None,"[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]",,12.423380369997176,28.190171069996723,19.39073296999777,"[0.3648148148148148, 0.13518518518518519, 0.058333333333333334]","[0.014814814814814815, 0.38425925925925924, -0.4111111111111111]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[12.419359899999108, 19.386194499998965, 28.185815799999546]",0.003525569998600986,28.189100469997356,['A2'],['B3'],['C2'],['yellow'],['blue'],['salmon'],1398.6539550000016,None,8.0,2.5140658999989682,1398.6539550000016,None,1406.8038259999994,None,9.0,4.1817501000004995,1411.0536023999994,None,0.0,2.9656429999995453,1401.2208167999997,None,10.0,5.547937300001649,<function functionImportanceB at 0x000002AE138AE488>,<function functionImportanceA at 0x000002AE138AE1E0>,<function functionImportanceC at 0x000002AE1736F158>,,,0.0,4.1817501000004995,7.0,3.1981020999992325,8.0,2.3309302000016032,<function functiondiffC at 0x000002AE178437B8>,<function functiondiffA at 0x000002AE1736F048>,<function functiondiffB at 0x000002AE1736F268>,,,,,1369.9838501999984,1417.2703462999998,None,1420.486909799998,None,1413.9702536000004,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
3,30,Plan your sport work out for tomorrow,Stimuli/30A1.jpg,Stimuli/30A2.jpg,Stimuli/30A3.jpg,Stimuli/30B1.jpg,Stimuli/30B2.jpg,Stimuli/30B3.jpg,Stimuli/30C1.jpg,Stimuli/30C2.jpg,Stimuli/30C3.jpg,,,,,0,15,15,30,,,,,,,,1427.1865562999992,None,1428.186400300001,None,1434.1865997999994,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,7.478110459996969,12.411309459996119,3.9951030599950172,"[0.018518518518518517, 0.02962962962962963, 0.39814814814814814]","[0.41759259259259257, -0.36203703703703705, 0.011111111111111112]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.980211199999758, 7.463670799999818, 12.39665469999818]",0.013934059996245196,12.410556559996621,['A2'],['B1'],['C1'],['blue'],['salmon'],['yellow'],1448.252451100001,None,10.0,2.997286500001792,1448.252451100001,None,1455.6691785000003,None,10.0,2.7487577000028978,1451.3193778999994,None,10.0,4.331163100003323,1458.4856395999996,None,4.0,4.081657099999575,<function functionImportanceC at 0x000002AE17843D90>,<function functionImportanceA at 0x000002AE17843EA0>,<function functionImportanceB at 0x000002AE17843840>,,,0.0,2.7487577000028978,0.0,2.6808502999992925,1.0,2.764694800000143,<function functiondiffA at 0x000002AE17843A60>,<function functiondiffB at 0x000002AE17843268>,<function functiondiffC at 0x000002AE17843400>,,,,,1435.370036299999,1462.5021813999992,None,1465.2189882999992,None,1467.9854062000013,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
3,3,Plan a movie night with a friend,Stimuli/3A1.jpg,Stimuli/3A2.jpg,Stimuli/3A3.jpg,Stimuli/3B1.jpg,Stimuli/3B2.jpg,Stimuli/3B3.jpg,Stimuli/3C1.jpg,Stimuli/3C2.jpg,Stimuli/3C3.jpg,,,,,0,16,16,3,,,,,,,,1468.835277099999,None,1469.8354316000004,None,1475.8353437000005,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,13.18990565997592,10.189988459973392,4.890405459973408,"[0.2657407407407407, 0.07777777777777778, 0.3212962962962963]","[0.21851851851851853, 0.387037037037037, 0.021296296296296296]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.886172400001669, 10.186018700002023, 13.186176800001704]",0.0031310599733842537,13.189009759975306,['A3'],['B3'],['C3'],['yellow'],['blue'],['salmon'],1493.0345941000014,None,10.0,3.6302601999996114,1493.0345941000014,None,1505.8512703999986,None,6.0,4.048447799999849,1511.6190786000006,None,4.0,7.548545499997999,1497.4540453000009,None,9.0,9.097655399997166,<function functionImportanceB at 0x000002AE1736FD08>,<function functionImportanceA at 0x000002AE1736F7B8>,<function functionImportanceC at 0x000002AE178431E0>,,,3.0,4.048447799999849,2.0,4.2650333999990835,6.0,7.564167200001975,<function functiondiffB at 0x000002AE178432F0>,<function functiondiffC at 0x000002AE17843598>,<function functiondiffA at 0x000002AE17843F28>,,,,,1479.3815948999982,1529.1504461000004,None,1517.8171335000006,None,1525.3838680000008,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
3,29,Plan a day in the mountains ,Stimuli/29A1.jpg,Stimuli/29A2.jpg,Stimuli/29A3.jpg,Stimuli/29B1.jpg,Stimuli/29B2.jpg,Stimuli/29B3.jpg,Stimuli/29C1.jpg,Stimuli/29C2.jpg,Stimuli/29C3.jpg,,,,,0,17,17,29,,,,,,,,1532.933198499999,None,1533.9334347000004,None,1539.9335089000015,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,14.32520076000219,23.708988860002137,32.441784959999495,"[0.225, -0.2101851851851852, 0.30092592592592593]","[0.225, 0.34444444444444444, -0.2759259259259259]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[14.320322600000509, 23.703968399997393, 32.43661499999871]",0.004252959999575978,32.44067546000224,['A3'],['B2'],['C1'],['blue'],['salmon'],['yellow'],1574.0491446999986,None,9.0,3.063916099999915,1574.0491446999986,None,1577.2324886999995,None,10.0,8.464697800001886,1585.715458999999,None,10.0,6.881943800002773,1592.5985527000012,None,7.0,2.931969000001118,<function functionImportanceA at 0x000002AE1736FAE8>,<function functionImportanceC at 0x000002AE17843158>,<function functionImportanceB at 0x000002AE138AED08>,,,5.0,8.464697800001886,3.0,3.4481224000010116,7.0,2.8985364999971353,<function functiondiffA at 0x000002AE17843C80>,<function functiondiffB at 0x000002AE178439D8>,<function functiondiffC at 0x000002AE1DD98840>,,,,,1541.1284066000007,1595.4985443000005,None,1598.9485233999985,None,1601.8651649999993,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
3,12,Plan the ingredients to mix yourself a cocktail,Stimuli/12A1.jpg,Stimuli/12A2.jpg,Stimuli/12A3.jpg,Stimuli/12B1.jpg,Stimuli/12B2.jpg,Stimuli/12B3.jpg,Stimuli/12C1.jpg,Stimuli/12C2.jpg,Stimuli/12C3.jpg,,,,,0,18,18,12,,,,,,,,1603.6147715000006,None,1604.6149176,None,1610.6148562999988,None,"[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]",,27.4050153399985,28.238981739996234,7.523247839999385,"[-0.23148148148148148, 0.027777777777777776, 0.04814814814814815]","[0.3712962962962963, -0.3398148148148148, 0.3388888888888889]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.519316099998832, 27.40179889999854, 28.23538759999792]",0.0028145399992354214,28.237963139996282,['A1'],['B2'],['C3'],['yellow'],['salmon'],['blue'],1640.463897900001,None,10.0,2.680447299997468,1640.463897900001,None,1643.2305954000003,None,9.0,11.947403000001941,1658.163558199998,None,10.0,2.3821299000010185,1655.1802079000008,None,9.0,2.964706800001295,<function functionImportanceA at 0x000002AE1736F950>,<function functionImportanceB at 0x000002AE1DD98B70>,<function functionImportanceC at 0x000002AE1DD98AE8>,,,0.0,11.947403000001941,4.0,2.747683400000824,7.0,19.397244499999942,<function functiondiffB at 0x000002AE17843D08>,<function functiondiffA at 0x000002AE17843950>,<function functiondiffC at 0x000002AE1DD98950>,,,,,1611.7438772999994,1679.9461617000015,None,1660.5301876999984,None,1682.7128378999987,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
3,27,Plan what festival to visit with your friends,Stimuli/27A1.jpg,Stimuli/27A2.jpg,Stimuli/27A3.jpg,Stimuli/27B1.jpg,Stimuli/27B2.jpg,Stimuli/27B3.jpg,Stimuli/27C1.jpg,Stimuli/27C2.jpg,Stimuli/27C3.jpg,,,,,0,19,19,27,,,,,,,,1683.8123698999989,None,1684.8128840999998,None,1690.8124820999983,None,"[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]",,9.424580409995542,29.49113120999391,16.27516050999475,"[-0.22592592592592592, 0.010185185185185186, -0.4185185185185185]","[0.34444444444444444, 0.36018518518518516, 0.08333333333333333]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.411737000002177, 16.261685600002238, 29.477981799998815]",0.012429309994331561,29.490343309993477,['A1'],['B1'],['C2'],['yellow'],['salmon'],['blue'],1721.8782141999982,None,7.0,2.013863300002413,1721.8782141999982,None,1728.461621999999,None,10.0,2.465275400001701,1723.9449717999996,None,3.0,4.498154900000372,1730.9613667999984,None,4.0,4.048287800000253,<function functionImportanceC at 0x000002AE1DD98158>,<function functionImportanceA at 0x000002AE1DD982F0>,<function functionImportanceB at 0x000002AE1DD980D0>,,,2.0,2.465275400001701,2.0,5.314524599998549,4.0,3.6808461000000534,<function functiondiffB at 0x000002AE1DD986A8>,<function functiondiffA at 0x000002AE1DD98BF8>,<function functiondiffC at 0x000002AE1DD98488>,,,,,1691.9156871999985,1738.6945414000002,None,1734.9946971999998,None,1744.027786999999,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
3,8,Plan the interior of your living-room ,Stimuli/8A1.jpg,Stimuli/8A2.jpg,Stimuli/8A3.jpg,Stimuli/8B1.jpg,Stimuli/8B2.jpg,Stimuli/8B3.jpg,Stimuli/8C1.jpg,Stimuli/8C2.jpg,Stimuli/8C3.jpg,,,,,0,20,20,8,,,,,,,,1748.227208299999,None,1749.2276155,None,1755.227410200001,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,9.441431639963412,17.691457839962823,26.67478643996219,"[-0.375, 0.026851851851851852, -0.19907407407407407]","[0.13425925925925927, 0.36574074074074076, -0.3148148148148148]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.428798100001586, 17.678420600001118, 26.661448000002565]",0.012223939960676944,26.67335023996202,['A1'],['B2'],['C3'],['salmon'],['blue'],['yellow'],1787.159713000001,None,8.0,3.4633143000028213,1787.159713000001,None,1808.7926396000003,None,10.0,2.498069099998247,1792.6147194000005,None,10.0,8.14763359999779,1800.575890600001,None,9.0,9.932034699999349,<function functionImportanceC at 0x000002AE1DD98510>,<function functionImportanceB at 0x000002AE17843E18>,<function functionImportanceA at 0x000002AE17843378>,,,7.0,2.498069099998247,3.0,3.014490300000034,3.0,5.497485299998516,<function functiondiffC at 0x000002AE1736FF28>,<function functiondiffA at 0x000002AE1DD981E0>,<function functiondiffB at 0x000002AE1736FB70>,,,,,1760.029986900001,1820.7423509,None,1824.2922658999996,None,1811.8758811000007,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
3,7,Plan your Sunday breakfast ,Stimuli/7A1.jpg,Stimuli/7A2.jpg,Stimuli/7A3.jpg,Stimuli/7B1.jpg,Stimuli/7B2.jpg,Stimuli/7B3.jpg,Stimuli/7C1.jpg,Stimuli/7C2.jpg,Stimuli/7C3.jpg,,,,,0,21,21,7,,,,,,,,1828.7916393999985,None,1829.7921332000005,None,1835.7917884999988,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,10.497112529952574,20.697116329949495,26.263739629950578,"[0.07314814814814814, -0.20462962962962963, 0.30925925925925923]","[-0.34074074074074073, 0.32407407407407407, -0.2814814814814815]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[10.481447999998636, 20.6810985000011, 26.247567999998864]",0.015147929949307581,26.262466329950257,['A2'],['B3'],['C2'],['salmon'],['blue'],['yellow'],1868.5241634000013,None,9.0,3.312996500000736,1868.5241634000013,None,1880.390758999998,None,10.0,3.6985104999985197,1883.6402401000014,None,4.0,3.6815159999969183,1873.874151600001,None,10.0,6.698034799999732,<function functionImportanceB at 0x000002AE1DD989D8>,<function functionImportanceA at 0x000002AE1736FE18>,<function functionImportanceC at 0x000002AE17843BF8>,,,5.0,3.6985104999985197,-0.0,3.0142325999986497,3.0,4.264451700000791,<function functiondiffC at 0x000002AE1E2E6378>,<function functiondiffA at 0x000002AE1DD98268>,<function functiondiffB at 0x000002AE1DD988C8>,,,,,1841.8124669999997,1890.4745464000007,None,1893.6569033999986,None,1886.3736318999981,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
3,15,Plan your own Pasta for lunch,Stimuli/15A1.jpg,Stimuli/15A2.jpg,Stimuli/15A3.jpg,Stimuli/15B1.jpg,Stimuli/15B2.jpg,Stimuli/15B3.jpg,Stimuli/15C1.jpg,Stimuli/15C2.jpg,Stimuli/15C3.jpg,,,,,0,22,22,15,,,,,,,,1896.7739365000016,None,1897.7732604000012,None,1903.7732819000012,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,6.1459418099912,34.362120409990894,33.82897730998957,"[-0.35648148148148145, 0.4203703703703704, 0.07685185185185185]","[-0.09814814814814815, 0.022222222222222223, -0.3490740740740741]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.139232000001357, 33.82156970000142, 34.355066899999656]",0.006296809988270979,34.3611681099901,['A1'],['B2'],['C3'],['salmon'],['yellow'],['blue'],1940.5554617999987,None,10.0,1.43017300000065,1940.5554617999987,None,1955.288592500001,None,5.0,2.7151407999990624,1942.7889034,None,8.0,10.414222700001119,1952.5385314999985,None,9.0,2.6486962999988464,<function functionImportanceC at 0x000002AE1E2E6488>,<function functionImportanceB at 0x000002AE1E2E6268>,<function functionImportanceA at 0x000002AE178436A8>,,,6.0,2.7151407999990624,2.0,1.9979834000005212,7.0,5.530750499998248,<function functiondiffB at 0x000002AE1DD987B8>,<function functiondiffC at 0x000002AE1DD98620>,<function functiondiffA at 0x000002AE1DD98EA0>,,,,,1905.731237600001,1968.2714917000012,None,1957.8552014999987,None,1963.5382600999983,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
3,6,Plan your wedding,Stimuli/6A1.jpg,Stimuli/6A2.jpg,Stimuli/6A3.jpg,Stimuli/6B1.jpg,Stimuli/6B2.jpg,Stimuli/6B3.jpg,Stimuli/6C1.jpg,Stimuli/6C2.jpg,Stimuli/6C3.jpg,,,,,0,23,23,6,,,,,,,,1969.7876733000012,None,1970.7880117999994,None,1976.7879272999999,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,35.80992327995773,21.660732879958232,25.827593479960342,"[0.037037037037037035, 0.04814814814814815, -0.28425925925925927]","[-0.3592592592592593, 0.3388888888888889, -0.35833333333333334]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[21.65473969999948, 25.821216999996977, 35.8042260000002]",0.005305179958668305,35.809330279960705,['A1'],['B1'],['C3'],['blue'],['salmon'],['yellow'],2018.1698542999984,None,10.0,2.5470334999990882,2018.1698542999984,None,2021.9366517000017,None,10.0,7.015111299999262,2029.037062899999,None,8.0,6.3141062000031525,2035.769384799998,None,9.0,7.831682699998055,<function functionImportanceA at 0x000002AE1E2E68C8>,<function functionImportanceC at 0x000002AE1E2E6510>,<function functionImportanceB at 0x000002AE1E2E69D8>,,,0.0,7.015111299999262,9.0,5.79754469999898,-0.0,3.547879199999443,<function functiondiffB at 0x000002AE1DD98730>,<function functiondiffA at 0x000002AE1736F378>,<function functiondiffC at 0x000002AE1DD98C80>,,,,,1981.899523699998,2045.8360171999993,None,2042.3703930999982,None,2051.7358889999996,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
3,32,Plan how you want to relax after a workday,Stimuli/32A1.jpg,Stimuli/32A2.jpg,Stimuli/32A3.jpg,Stimuli/32B1.jpg,Stimuli/32B2.jpg,Stimuli/32B3.jpg,Stimuli/32C1.jpg,Stimuli/32C2.jpg,Stimuli/32C3.jpg,,,,,0,24,24,32,,,,,,,,2052.918634400001,None,2053.919364000001,None,2059.919023800001,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,7.396871919980185,29.7110454199792,11.945567919978203,"[-0.18425925925925926, -0.4212962962962963, 0.062037037037037036]","[0.35, -0.12037037037037036, -0.3675925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.381432599999243, 11.930327599999146, 29.6962695000002]",0.014057319978746818,29.710235519978596,['A2'],['B1'],['C2'],['salmon'],['yellow'],['blue'],2093.151208799998,None,10.0,2.713919200003147,2093.151208799998,None,2097.067794399998,None,7.0,13.430911299998115,2109.4176192000014,None,8.0,4.731731600000785,2114.9673059999986,None,9.0,3.548298600002454,<function functionImportanceA at 0x000002AE1E2E6AE8>,<function functionImportanceC at 0x000002AE1E2E67B8>,<function functionImportanceB at 0x000002AE1E2E6400>,,,-0.0,13.430911299998115,2.0,3.8477630999987014,6.0,3.71458690000145,<function functiondiffA at 0x000002AE1DD98048>,<function functiondiffB at 0x000002AE1DD98D90>,<function functiondiffC at 0x000002AE1E2E6B70>,,,,,2062.987193699999,2118.017085299998,None,2121.7169827,None,2125.267240500001,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
3,0,Plan a barbecue,Stimuli/0A1.jpg,Stimuli/0A2.jpg,Stimuli/0A3.jpg,Stimuli/0B1.jpg,Stimuli/0B2.jpg,Stimuli/0B3.jpg,Stimuli/0C1.jpg,Stimuli/0C2.jpg,Stimuli/0C3.jpg,,,,,0,25,25,0,,,,,,,,2127.1665691000017,None,2128.1670667,None,2134.1669449,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,25.828305369985173,35.96170296998389,7.212575969984755,"[0.08333333333333333, 0.43148148148148147, -0.362962962962963]","[0.3768518518518518, 0.06388888888888888, 0.14537037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.1971577999975125, 25.813357499999256, 35.946631399998296]",0.014315669985080604,35.9607231699847,['A3'],['B2'],['C3'],['yellow'],['salmon'],['blue'],2173.0655712000007,None,9.0,2.9133676000019477,2173.0655712000007,None,2184.9653887999993,None,8.0,6.314832200001547,2176.048898199999,None,3.0,7.530810500000371,2189.9486768999996,None,6.0,2.8650720000005094,<function functionImportanceC at 0x000002AE1E2E6620>,<function functionImportanceA at 0x000002AE1E2E60D0>,<function functionImportanceB at 0x000002AE1E2E66A8>,,,1.0,6.314832200001547,-0.0,4.081150599999091,8.0,4.798011099999712,<function functiondiffA at 0x000002AE1DD98598>,<function functiondiffB at 0x000002AE1DD98E18>,<function functiondiffC at 0x000002AE1E2E6730>,,,,,2136.648892099998,2193.1651139999994,None,2196.8651482999994,None,2201.6983519999994,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
3,26,Plan how to wash one round of your laundry ,Stimuli/26A1.jpg,Stimuli/26A2.jpg,Stimuli/26A3.jpg,Stimuli/26B1.jpg,Stimuli/26B2.jpg,Stimuli/26B3.jpg,Stimuli/26C1.jpg,Stimuli/26C2.jpg,Stimuli/26C3.jpg,,,,,0,26,26,26,,,,,,,,2204.7643953000006,None,2205.7648071000003,None,2211.7647847000007,None,"[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]",,28.50646271000005,14.157264409997879,20.70739900999979,"[0.36944444444444446, -0.33611111111111114, -0.36666666666666664]","[-0.000925925925925926, 0.13148148148148148, -0.09907407407407408]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[14.153040700002748, 20.702994300001592, 28.50258030000259]",0.0034617099991010036,28.50598560999788,['A1'],['B2'],['C1'],['salmon'],['yellow'],['blue'],2241.8637383999994,None,10.0,2.8303840000007767,2241.8637383999994,None,2252.946976200001,None,10.0,4.931502500003262,2244.7470802999997,None,6.0,8.147929799997655,2257.8799771000013,None,2.0,5.681746099999145,<function functionImportanceC at 0x000002AE1E2E6BF8>,<function functionImportanceA at 0x000002AE17843730>,<function functionImportanceB at 0x000002AE178438C8>,,,2.0,4.931502500003262,2.0,3.6812571000009484,-0.0,2.43105800000194,<function functiondiffC at 0x000002AE1E2E62F0>,<function functiondiffB at 0x000002AE1E2E6E18>,<function functiondiffA at 0x000002AE1E2E6F28>,,,,,2212.8756894,2271.546455200001,None,2269.0965799000005,None,2263.5466110999987,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
3,38,Plan how you want to go for a run,Stimuli/38A1.jpg,Stimuli/38A2.jpg,Stimuli/38A3.jpg,Stimuli/38B1.jpg,Stimuli/38B2.jpg,Stimuli/38B3.jpg,Stimuli/38C1.jpg,Stimuli/38C2.jpg,Stimuli/38C3.jpg,,,,,0,27,27,38,,,,,,,,2274.7457743000014,None,2275.7460610999988,None,2281.746185600001,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,13.258079059996817,18.191321859994787,9.208522859997174,"[0.2675925925925926, 0.022222222222222223, -0.2537037037037037]","[-0.225, -0.4, 0.337037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.203505400000722, 13.253606999998738, 18.186666900001]",0.0039697599968349095,18.190465559993754,['A2'],['B1'],['C2'],['salmon'],['blue'],['yellow'],2301.6118210999994,None,10.0,2.8140352000009443,2301.6118210999994,None,2311.279076499999,None,9.0,2.1483373000010033,2313.528590099999,None,8.0,2.6652453999995487,2304.4952583999984,None,5.0,6.763455399999657,<function functionImportanceB at 0x000002AE1E2E6840>,<function functionImportanceA at 0x000002AE17843488>,<function functionImportanceC at 0x000002AE1EB00840>,,,-0.0,2.1483373000010033,0.0,2.0648972999988473,2.0,8.413961099999142,<function functiondiffC at 0x000002AE1EB00620>,<function functiondiffB at 0x000002AE1E2E6048>,<function functiondiffA at 0x000002AE1E2E6950>,,,,,2282.941745699998,2327.2613644999983,None,2318.8285972000012,None,2316.1119026000015,None,19,001,2022_Jul_19_1344,2leo,2021.2.3,60.02400960367167,
