Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffA_response,slider_diffA_rt,slider_diffC_response,slider_diffC_rt,slider_diffB_response,slider_diffB_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffA_started,question_diffA_stopped,question_diffB_started,question_diffB_stopped,question_diffC_started,question_diffC_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,2,Plan which ingredients you want to use for cooking dinner today,Stimuli/2A1.jpg,Stimuli/2A2.jpg,Stimuli/2A3.jpg,Stimuli/2B1.jpg,Stimuli/2B2.jpg,Stimuli/2B3.jpg,Stimuli/2C1.jpg,Stimuli/2C2.jpg,Stimuli/2C3.jpg,,,,,0,33,33,2,,,,,,,,1882.7572452999993,None,1883.7573104000003,None,1889.7574251000005,None,"[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]",,3.3351095800026087,6.102041380003357,11.85195078000288,"[-0.37962962962962965, 0.05277777777777778, -0.19444444444444445]","[-0.1111111111111111, -0.33425925925925926, -0.30092592592592593]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.323324799999682, 6.090083999999479, 11.839710000000196]",0.011274480002612108,11.850897080003051,['A2'],['B1'],['C1'],['blue'],['salmon'],['yellow'],1908.2232743000004,None,8.0,1.713656700001593,1908.2232743000004,None,1921.2230894000004,None,10.0,2.5984016000002157,1913.3398106000004,None,10.0,9.997706000000107,1923.2565247999992,None,10.0,1.9657477000000654,<function functionImportanceB at 0x000001E4AC364B70>,<function functionImportanceA at 0x000001E4ABF9FC80>,<function functionImportanceC at 0x000001E4AC3647B8>,,,0.0,2.7477208000000246,4.0,2.5984016000002157,-0.0,3.5312380000013945,<function functiondiffA at 0x000001E4ABF9F0D0>,<function functiondiffC at 0x000001E4AC364158>,<function functiondiffB at 0x000001E4ABF9F400>,,,,,1895.9172454,1924.8896069999992,None,1930.6729620999995,None,1927.5064741000006,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,40,Plan to see a sports event ,Stimuli/40A1.jpg,Stimuli/40A2.jpg,Stimuli/40A3.jpg,Stimuli/40B1.jpg,Stimuli/40B2.jpg,Stimuli/40B3.jpg,Stimuli/40C1.jpg,Stimuli/40C2.jpg,Stimuli/40C3.jpg,,,,,0,34,34,40,,,,,,,,1932.9224388000002,None,1933.9227625000003,None,1939.9228686000006,None,"[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,3.5319734800013975,7.633432480002739,17.915175280002586,"[0.3037037037037037, 0.24166666666666667, 0.3212962962962963]","[-0.19722222222222222, 0.19166666666666668, 0.02962962962962963]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.530331500000102, 7.631636400001298, 17.913136299999678]",0.0010316800016880734,17.914030680001815,['A3'],['B2'],['C2'],['yellow'],['blue'],['salmon'],1959.6720585999992,None,3.0,2.263776499999949,1959.6720585999992,None,1966.5385014000003,None,10.0,2.214841699998942,1962.2388064999996,None,10.0,2.1479653000005783,1964.1887377000003,None,-0.0,2.2818855000004987,<function functionImportanceB at 0x000001E4AC3648C8>,<function functionImportanceC at 0x000001E4AC364BF8>,<function functionImportanceA at 0x000001E4AC364F28>,,,-0.0,2.114354600000297,10.0,2.214841699998942,0.0,2.531105000000025,<function functiondiffA at 0x000001E4AC3646A8>,<function functiondiffB at 0x000001E4AC3642F0>,<function functiondiffC at 0x000001E4AC364378>,,,,,1941.2755629999992,1968.6719752000008,None,1970.838554,None,1973.3551590000006,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,24,Plan your Monday morning on a workday ,Stimuli/24A1.jpg,Stimuli/24A2.jpg,Stimuli/24A3.jpg,Stimuli/24B1.jpg,Stimuli/24B2.jpg,Stimuli/24B3.jpg,Stimuli/24C1.jpg,Stimuli/24C2.jpg,Stimuli/24C3.jpg,,,,,0,35,35,24,,,,,,,,1974.7548203999995,None,1975.7549399,None,1981.7550102999994,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]",,3.0781140600010986,14.11147376000008,14.661492060000455,"[-0.14722222222222223, -0.3138888888888889, -0.32592592592592595]","[0.3212962962962963, 0.07037037037037037, -0.15]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.0628110999987257, 14.095868999998856, 14.645677799999248]",0.014485960000456544,14.660213560000557,['A3'],['B3'],['C3'],['yellow'],['blue'],['salmon'],1997.9874808000004,None,0.0,1.3300000999988697,1997.9874808000004,None,1999.3877826999997,None,10.0,2.5316022999995766,2001.9376616999998,None,-0.0,1.6651092000010976,2003.6210945000003,None,0.0,1.5485601000000315,<function functionImportanceA at 0x000001E4AC364400>,<function functionImportanceB at 0x000001E4AC3649D8>,<function functionImportanceC at 0x000001E4AC364EA0>,,,0.0,2.031782000000021,10.0,2.5316022999995766,10.0,1.6648100999991584,<function functiondiffC at 0x000001E4A59C4AE8>,<function functiondiffA at 0x000001E4AC364488>,<function functiondiffB at 0x000001E4ABF9F9D8>,,,,,1982.8560851999991,2007.2043558000005,None,2009.2540802000003,None,2005.1543134999993,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,32,Plan how you want to relax after a workday,Stimuli/32A1.jpg,Stimuli/32A2.jpg,Stimuli/32A3.jpg,Stimuli/32B1.jpg,Stimuli/32B2.jpg,Stimuli/32B3.jpg,Stimuli/32C1.jpg,Stimuli/32C2.jpg,Stimuli/32C3.jpg,,,,,0,36,36,32,,,,,,,,2010.4370787000007,None,2011.4373763999993,None,2017.4373094000002,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]",,18.18479836000006,4.5686359600003925,9.40229656000156,"[0.26481481481481484, -0.17777777777777778, -0.49907407407407406, -0.4305555555555556]","[0.23981481481481481, -0.3194444444444444, -0.08796296296296297, -0.10277777777777777]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[4.556647800000064, 9.39016570000058, 17.67310560000078, 18.172994200000176]",0.011190660001375363,18.18405286000052,['A3'],['B2'],['C1'],['blue'],['yellow'],['salmon'],2039.0531353000006,None,10.0,2.4141247999996267,2039.0531353000006,None,2048.3364361000004,None,10.0,3.4817213000005722,2051.5364019999997,None,10.0,2.6815868000012415,2041.5201213,None,10.0,5.698110899998937,<function functionImportanceC at 0x000001E4ABF9FBF8>,<function functionImportanceA at 0x000001E4AC364E18>,<function functionImportanceB at 0x000001E4ABF9FAE8>,,,7.0,2.3479806000013923,2.0,3.4817213000005722,0.0,3.7150500000007014,<function functiondiffC at 0x000001E4AC364268>,<function functiondiffA at 0x000001E4AC364510>,<function functiondiffB at 0x000001E4AC364730>,,,,,2020.4147386000004,2056.3363062000008,None,2058.536404799999,None,2053.4030411999993,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,33,Plan the items to decorate your Christmas tree,Stimuli/33A1.jpg,Stimuli/33A2.jpg,Stimuli/33A3.jpg,Stimuli/33B1.jpg,Stimuli/33B2.jpg,Stimuli/33B3.jpg,Stimuli/33C1.jpg,Stimuli/33C2.jpg,Stimuli/33C3.jpg,,,,,0,37,37,33,,,,,,,,2061.6023356999995,None,2062.6026906999996,None,2068.6027746,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]",,8.424385979998988,4.674879379997947,10.841589279998516,"[-0.3824074074074074, 0.3490740740740741, -0.3509259259259259]","[-0.12962962962962962, 0.028703703703703703, 0.10185185185185185]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.658289200000581, 8.40820420000091, 10.824743700000909]",0.01575797999794304,10.840344779999214,['A1'],['B3'],['C3'],['blue'],['salmon'],['yellow'],2081.5853255,None,4.0,2.6137539000010293,2081.5853255,None,2084.8355059000005,None,10.0,3.4976440999998886,2087.7854436,None,3.0,2.632129800000257,2090.4519211999996,None,7.0,2.982513900000413,<function functionImportanceA at 0x000001E4ABF9F488>,<function functionImportanceB at 0x000001E4AC62EA60>,<function functionImportanceC at 0x000001E4AC62E488>,,,8.0,1.9313524999997753,6.0,3.4976440999998886,6.0,3.613735999999335,<function functiondiffB at 0x000001E4AC364AE8>,<function functiondiffC at 0x000001E4AC62E6A8>,<function functiondiffA at 0x000001E4AC364048>,,,,,2070.2911172000004,2100.251771200001,None,2093.4020616,None,2097.0352072999995,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,30,Plan your sport work out for tomorrow,Stimuli/30A1.jpg,Stimuli/30A2.jpg,Stimuli/30A3.jpg,Stimuli/30B1.jpg,Stimuli/30B2.jpg,Stimuli/30B3.jpg,Stimuli/30C1.jpg,Stimuli/30C2.jpg,Stimuli/30C3.jpg,,,,,0,38,38,30,,,,,,,,2101.5846435000003,None,2102.5849775000006,None,2108.5849510000007,None,"[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]",,12.658720199999152,3.658858799999507,7.792192199998681,"[-0.3824074074074074, -0.3472222222222222, -0.24166666666666667]","[0.19907407407407407, -0.11481481481481481, -0.2833333333333333]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.6447076000004017, 7.77780569999959, 12.644673200000398]",0.013432599998850492,12.657513899999685,['A3'],['B1'],['C1'],['yellow'],['salmon'],['blue'],2122.8677176,None,8.0,2.013316399999894,2122.8677176,None,2124.9512397,None,10.0,2.614820200000395,2130.351126899999,None,10.0,2.4486513000010746,2127.5844779,None,7.0,2.6983715999995184,<function functionImportanceA at 0x000001E4AC62ED90>,<function functionImportanceC at 0x000001E4AC62EC80>,<function functionImportanceB at 0x000001E4AC62EAE8>,,,4.0,2.264998900000137,6.0,2.614820200000395,0.0,1.6136998000001768,<function functiondiffC at 0x000001E4AC364C80>,<function functiondiffB at 0x000001E4AC364620>,<function functiondiffA at 0x000001E4AC364950>,,,,,2109.7388088000007,2137.2508725999996,None,2135.6175745,None,2132.7344639000003,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,22,Plan a beach day with your friends,Stimuli/22A1.jpg,Stimuli/22A2.jpg,Stimuli/22A3.jpg,Stimuli/22B1.jpg,Stimuli/22B2.jpg,Stimuli/22B3.jpg,Stimuli/22C1.jpg,Stimuli/22C2.jpg,Stimuli/22C3.jpg,,,,,0,39,39,22,,,,,,,,2139.0336076000003,None,2140.034049600001,None,2146.0339409000007,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,11.412288440002158,6.99593434000235,15.063965940002163,"[-0.3611111111111111, -0.33055555555555555]","[-0.08055555555555556, 0.07777777777777778]","[1, 1]","[0, 0]","[0, 0]","[6.988310100001399, 11.405005900000106]",0.006875740002215025,15.061578340000779,['A1'],['B1'],['C2'],['blue'],['salmon'],['yellow'],2162.6999293999997,None,7.0,2.0791854999988573,2162.6999293999997,None,2164.8500975999996,None,10.0,2.181122800000594,2168.5500773999993,None,10.0,1.4486856000003172,2167.0667768000003,None,10.0,1.4987659999987955,<function functionImportanceA at 0x000001E4ABF9F158>,<function functionImportanceC at 0x000001E4AC62E950>,<function functionImportanceB at 0x000001E4AC62E048>,,,-0.0,2.1145405999996,3.0,2.181122800000594,6.0,2.8809006999999838,<function functiondiffB at 0x000001E4AC62E1E0>,<function functiondiffC at 0x000001E4AC62ED08>,<function functiondiffA at 0x000001E4AC62E0D0>,,,,,2147.16078,2180.9996229000008,None,2169.9999831000005,None,2172.899896000001,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,31,Plan your order at a restaurant    ,Stimuli/31A1.jpg,Stimuli/31A2.jpg,Stimuli/31A3.jpg,Stimuli/31B1.jpg,Stimuli/31B2.jpg,Stimuli/31B3.jpg,Stimuli/31C1.jpg,Stimuli/31C2.jpg,Stimuli/31C3.jpg,,,,,0,40,40,31,,,,,,,,2182.6324569000008,None,2183.6329078,None,2189.6328505,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,4.176480240003002,9.460035040003277,12.526864840003327,"[-0.24166666666666667, 0.35648148148148145, 0.3055555555555556]","[0.34444444444444444, -0.2537037037037037, 0.21481481481481482]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.162991200000761, 9.446162600001117, 12.512690100000327]",0.013081440003588796,12.525518540003759,['A1'],['B2'],['C3'],['salmon'],['blue'],['yellow'],2205.1822176000005,None,3.0,1.5799200000001292,2205.1822176000005,None,2208.2155943,None,10.0,3.698873100000128,2212.1321905999994,None,10.0,2.2819937000003847,2210.5820731000003,None,10.0,1.5644792999992205,<function functionImportanceA at 0x000001E4AC62E2F0>,<function functionImportanceC at 0x000001E4AC364D90>,<function functionImportanceB at 0x000001E4ABF9F620>,,,2.0,2.3644551999987016,10.0,3.698873100000128,10.0,1.764349900000525,<function functiondiffB at 0x000001E4AC62E9D8>,<function functiondiffC at 0x000001E4AC62EB70>,<function functiondiffA at 0x000001E4AC62E730>,,,,,2192.2020637999995,2218.5154846000005,None,2214.3986387000004,None,2216.1820405,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,9,Plan a picnic with friends,Stimuli/9A1.jpg,Stimuli/9A2.jpg,Stimuli/9A3.jpg,Stimuli/9B1.jpg,Stimuli/9B2.jpg,Stimuli/9B3.jpg,Stimuli/9C1.jpg,Stimuli/9C2.jpg,Stimuli/9C3.jpg,,,,,0,41,41,9,,,,,,,,2220.048168199999,None,2221.0485155999995,None,2227.0485946999997,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,16.65809936000187,7.207403160002286,11.45782096000221,"[0.046296296296296294, -0.17777777777777778, -0.44166666666666665]","[0.37592592592592594, -0.33240740740740743, 0.12222222222222222]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.196445599998697, 11.44655369999964, 16.64753009999913]",0.010164460001760744,16.656344060002084,['A1'],['B2'],['C3'],['blue'],['yellow'],['salmon'],2249.5810335000006,None,7.0,1.8119792999987112,2249.5810335000006,None,2256.3481732,None,10.0,4.398355900000752,2252.714487699999,None,10.0,3.3481240999990405,2260.6981486999994,None,10.0,4.9320260000004055,<function functionImportanceB at 0x000001E4AC62E840>,<function functionImportanceA at 0x000001E4AC62EBF8>,<function functionImportanceC at 0x000001E4AC62EEA0>,,,0.0,2.2647455999995145,0.0,4.398355900000752,6.0,1.8811148000004323,<function functiondiffA at 0x000001E4AC62E7B8>,<function functiondiffB at 0x000001E4AC62E158>,<function functiondiffC at 0x000001E4AC62E378>,,,,,2232.4694648000004,2264.6140643,None,2266.7974297,None,2268.7805097,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,28,Plan a one-week camping trip in Spain,Stimuli/28A1.jpg,Stimuli/28A2.jpg,Stimuli/28A3.jpg,Stimuli/28B1.jpg,Stimuli/28B2.jpg,Stimuli/28B3.jpg,Stimuli/28C1.jpg,Stimuli/28C2.jpg,Stimuli/28C3.jpg,,,,,0,42,42,28,,,,,,,,2270.3634781,None,2271.363740499999,None,2277.3639537,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]",,18.148065400000633,28.014777700000195,39.31479460000082,"[0.05648148148148148, 0.2833333333333333, -0.14537037037037037]","[-0.4064814814814815, -0.22314814814814815, 0.2814814814814815]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[18.130833499999426, 27.997273700000733, 39.29695659999925]",0.01681060000009893,39.31372630000078,['A1'],['B1'],['C2'],['blue'],['yellow'],['salmon'],2318.295692399999,None,3.0,1.6634694000003947,2318.295692399999,None,2320.079436599999,None,10.0,2.448058799998762,2324.0625741000003,None,10.0,1.3652422999984992,2322.5294003,None,10.0,1.515102499999557,<function functionImportanceA at 0x000001E4AC62E620>,<function functionImportanceC at 0x000001E4AC62E400>,<function functionImportanceB at 0x000001E4AC62EE18>,,,10.0,1.3313803000000917,10.0,2.448058799998762,10.0,3.0975228999996034,<function functiondiffB at 0x000001E4AC62E8C8>,<function functiondiffC at 0x000001E4AC9E3378>,<function functiondiffA at 0x000001E4AC62E598>,,,,,2278.5138179000005,2330.2455456000007,None,2325.3792049000003,None,2328.4955071999993,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,36,Plan your shopping for new clothing,Stimuli/36A1.jpg,Stimuli/36A2.jpg,Stimuli/36A3.jpg,Stimuli/36B1.jpg,Stimuli/36B2.jpg,Stimuli/36B3.jpg,Stimuli/36C1.jpg,Stimuli/36C2.jpg,Stimuli/36C3.jpg,,,,,0,43,43,36,,,,,,,,2331.0953119000005,None,2332.095655699999,None,2338.0957068999996,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,12.044585940000616,8.195191740001974,4.812089140001262,"[-0.20185185185185187, 0.05555555555555555, 0.2962962962962963]","[0.2657407407407407, 0.35555555555555557, 0.29814814814814816]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.796354699999938, 8.179834999999002, 12.029508399999031]",0.014687940001749666,12.043965440001557,['A1'],['B1'],['C2'],['yellow'],['salmon'],['blue'],2351.7283009000002,None,7.0,1.996360499999355,2351.7283009000002,None,2353.7950698000004,None,3.0,3.914519300000393,2357.7116530999992,None,5.0,2.1152720999998564,2359.8615396999994,None,9.0,2.5484749999995984,<function functionImportanceA at 0x000001E4AC62EF28>,<function functionImportanceB at 0x000001E4AC9E3620>,<function functionImportanceC at 0x000001E4AC9E3730>,,,4.0,2.2981846000002406,-0.0,3.914519300000393,3.0,1.2478115000012622,<function functiondiffC at 0x000001E4A76A7378>,<function functiondiffA at 0x000001E4AC364598>,<function functiondiffB at 0x000001E4A76A7F28>,,,,,2339.2138116000006,2365.0615299,None,2367.378192,None,2362.3783255,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
3,10,Plan a restaurant visit with your family on the weekend ,Stimuli/10A1.jpg,Stimuli/10A2.jpg,Stimuli/10A3.jpg,Stimuli/10B1.jpg,Stimuli/10B2.jpg,Stimuli/10B3.jpg,Stimuli/10C1.jpg,Stimuli/10C2.jpg,Stimuli/10C3.jpg,,,,,0,44,44,10,,,,,,,,2368.1446166999995,None,2369.1445502999995,None,2375.1447011,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,20.66678580000371,10.301797900003294,2.4012807000035536,"[-0.14814814814814814, 0.2777777777777778, 0.3277777777777778]","[-0.35555555555555557, 0.2361111111111111, -0.25]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.384366600001158, 10.300861300000179, 20.65036350000082]",0.015805100003490224,20.6660045000026,['A3'],['B1'],['C3'],['yellow'],['salmon'],['blue'],2400.210436199999,None,7.0,2.2474060999993526,2400.210436199999,None,2404.6603061999995,None,10.0,1.9152918999989197,2409.1766957,None,10.0,5.464624299998832,2402.5105439,None,10.0,2.0144579999996495,<function functionImportanceC at 0x000001E4AC9E3510>,<function functionImportanceA at 0x000001E4AC9E3488>,<function functionImportanceB at 0x000001E4AC9E32F0>,,,0.0,2.1977153000007092,2.0,1.9152918999989197,7.0,4.714803299999403,<function functiondiffC at 0x000001E4AC9E3400>,<function functiondiffB at 0x000001E4AC9E3840>,<function functiondiffA at 0x000001E4AC9E3B70>,,,,,2379.0908603999997,2419.660208199999,None,2415.6768721000008,None,2411.9436337999996,None,002,001,2022_Jun_13_1033,2leo,2021.2.3,59.99232098282447,
