Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffB_response,slider_diffB_rt,slider_diffC_response,slider_diffC_rt,slider_diffA_response,slider_diffA_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffB_started,question_diffB_stopped,question_diffC_started,question_diffC_stopped,question_diffA_started,question_diffA_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,2,Plan a party to celebrate your birthday,Stimuli/2A1t.jpg,Stimuli/2A2t.jpg,Stimuli/2A3t.jpg,Stimuli/2B1t.jpg,Stimuli/2B2t.jpg,Stimuli/2B3t.jpg,Stimuli/2C1t.jpg,Stimuli/2C2t.jpg,Stimuli/2C3t.jpg,0,0,0,0,,,,,29.502225300000646,None,1,[3.109006799999406],[3.1090198999991117],29.502225300000646,None,84.24118610000005,None,85.25052750000032,None,91.25089760000083,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",95.23626660000082,16.60567336999884,13.422668769997472,19.889663569998447,"[-0.20185185185185187, -0.32222222222222224, 0.008333333333333333]","[0.3814814814814815, -0.0787037037037037, -0.3824074074074074]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[13.411458600001424, 16.59490160000132, 19.87827389999984]",0.01033786999869335,19.88844496999809,['A1'],['B1'],['C2'],['blue'],['salmon'],['yellow'],115.5831601000009,None,8.0,8.129760899999383,115.5831601000009,None,125.06650230000014,None,9.0,16.6303280000011,140.44945480000024,None,2.0,7.381650400000581,149.3697518000008,None,9.0,5.748586699999578,<function functionImportanceAt at 0x0000024660E86268>,<function functionImportanceCt at 0x000002466CE6FD90>,<function functionImportanceBt at 0x000002465D861E18>,168.58367910000015,None,1.0,8.830441899999641,6.0,5.71435510000083,0.0,16.6303280000011,<function functiondiffBt at 0x000002460403AD08>,<function functiondiffCt at 0x000002460403AC80>,<function functiondiffAt at 0x000002460403AA60>,,,,,,,,,,,,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,3,Plan one week of vacation,Stimuli/3A1t.jpg,Stimuli/3A2t.jpg,Stimuli/3A3t.jpg,Stimuli/3B1t.jpg,Stimuli/3B2t.jpg,Stimuli/3B3t.jpg,Stimuli/3C1t.jpg,Stimuli/3C2t.jpg,Stimuli/3C3t.jpg,0,1,1,1,,,,,,,,,,,,172.31500310000047,None,173.31508920000124,None,179.3150157,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]",185.36915370000133,9.32694370000172,14.5768999000029,19.94380640000236,"[-0.14074074074074075, 0.30092592592592593, 0.35]","[0.30185185185185187, -0.27037037037037037, 0.29444444444444445]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.311477100000047, 14.56124809999892, 19.927704300000187]",0.014958300002035685,19.942613100001836,['A2'],['B1'],['C3'],['yellow'],['blue'],['salmon'],205.7643560000015,None,5.0,7.26469569999972,205.7643560000015,None,215.03144580000117,None,9.0,10.330337600000348,224.87997300000097,None,5.0,8.948088499999358,234.11314160000074,None,10.0,7.116444400000546,<function functionImportanceAt at 0x000002465B2211E0>,<function functionImportanceCt at 0x000002466CE6FE18>,<function functionImportanceBt at 0x000002466CE6FBF8>,254.92927240000063,None,3.0,8.181160400001318,8.0,9.06426250000004,1.0,10.330337600000348,<function functiondiffAt at 0x000002460403AEA0>,<function functiondiffCt at 0x000002460403AE18>,<function functiondiffBt at 0x000002460403A840>,,,,,,,,,,,,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,17,Plan a day in Barcelona with a friend who is new to the city,Stimuli/17A1.jpg,Stimuli/17A2.jpg,Stimuli/17A3.jpg,Stimuli/17B1.jpg,Stimuli/17B2.jpg,Stimuli/17B3.jpg,Stimuli/17C1.jpg,Stimuli/17C2.jpg,Stimuli/17C3.jpg,,,,,0,0,0,17,,,,,,,,312.1547928,None,313.1444612000014,None,319.1443052000013,None,"[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,14.819534610000119,8.902972310001132,21.503168709999954,"[0.03611111111111111, -0.31574074074074077, -0.18055555555555555]","[-0.3416666666666667, -0.11851851851851852, -0.3490740740740741]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.916515300001265, 14.816612500000701, 21.49990009999965]",0.0022787100006098626,21.501921110000694,['A3'],['B2'],['C2'],['salmon'],['blue'],['yellow'],342.3100892000002,None,9.0,4.695618800000375,342.3100892000002,None,366.8262955000009,None,4.0,11.49787699999979,347.11031080000066,None,8.0,13.913958699999057,361.0429772000007,None,10.0,5.7149430999998,<function functionImportanceC at 0x0000024604196730>,<function functionImportanceB at 0x000002466CE6F9D8>,<function functionImportanceA at 0x000002460403AF28>,,,0.0,6.197099299999536,6.0,11.49787699999979,10.0,6.314455100000487,<function functiondiffB at 0x000002460403A488>,<function functiondiffC at 0x00000246041969D8>,<function functiondiffA at 0x000002460403A620>,262.2291492000004,None,262.2291492000004,None,320.3253009,378.22599940000146,None,384.44255390000035,None,392.4587941000009,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,30,Plan your sport work out for tomorrow,Stimuli/30A1.jpg,Stimuli/30A2.jpg,Stimuli/30A3.jpg,Stimuli/30B1.jpg,Stimuli/30B2.jpg,Stimuli/30B3.jpg,Stimuli/30C1.jpg,Stimuli/30C2.jpg,Stimuli/30C3.jpg,,,,,0,1,1,30,,,,,,,,398.2920608000004,None,399.2919161000009,None,405.2918342000012,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,8.484632699999565,23.95136409999941,17.451749899999413,"[-0.2361111111111111, 0.06388888888888888, 0.33425925925925926]","[0.34074074074074073, 0.3907407407407407, 0.2796296296296296]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.474388999999064, 17.440828799999508, 23.94068739999966]",0.009821699999520206,23.950301699998818,['A1'],['B3'],['C3'],['yellow'],['blue'],['salmon'],430.87440330000027,None,7.0,4.680078299999877,430.87440330000027,None,457.7905242000015,None,9.0,8.981591600000684,435.6243946000013,None,5.0,22.147487099999125,466.84005849999994,None,7.0,4.948291799999424,<function functionImportanceC at 0x0000024604196840>,<function functionImportanceA at 0x000002466ABE79D8>,<function functionImportanceB at 0x000002466A14EF28>,,,2.0,5.464475000000675,10.0,8.981591600000684,0.0,10.496601300001203,<function functiondiffB at 0x0000024604196BF8>,<function functiondiffC at 0x0000024604196E18>,<function functiondiffA at 0x0000024604196D90>,,,,,406.4495313000007,471.74014050000005,None,477.20654020000075,None,482.78968260000147,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,24,Plan your Monday morning on a workday ,Stimuli/24A1.jpg,Stimuli/24A2.jpg,Stimuli/24A3.jpg,Stimuli/24B1.jpg,Stimuli/24B2.jpg,Stimuli/24B3.jpg,Stimuli/24C1.jpg,Stimuli/24C2.jpg,Stimuli/24C3.jpg,,,,,0,2,2,24,,,,,,,,492.82258189999993,None,493.82271650000075,None,499.82267630000024,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,18.368272159999833,7.635756359999505,13.202133259999755,"[-0.2212962962962963, 0.2962962962962963, 0.10277777777777777]","[0.3527777777777778, 0.22037037037037038, 0.4462962962962963]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.6333924999999, 13.19965620000039, 18.366317899999558]",0.0015622600003553089,18.367802259999735,['A1'],['B2'],['C1'],['blue'],['yellow'],['salmon'],519.7717777000016,None,9.0,4.647834699999294,519.7717777000016,None,548.2212316000005,None,10.0,5.581467199999679,535.5548439000013,None,7.0,12.664692500000456,524.4887034000003,None,9.0,11.047161200000119,<function functionImportanceB at 0x000002460403A1E0>,<function functionImportanceC at 0x000002460403A598>,<function functionImportanceA at 0x000002460403A6A8>,,,0.0,5.91437649999898,6.0,5.581467199999679,-0.0,3.7145065999993676,<function functiondiffB at 0x0000024604196D08>,<function functiondiffA at 0x0000024604196950>,<function functiondiffC at 0x0000024604196AE8>,,,,,500.9202025000013,553.804251900001,None,563.4707157000012,None,559.7377168000003,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,11,Plan a hike in nature on a free day,Stimuli/11A1.jpg,Stimuli/11A2.jpg,Stimuli/11A3.jpg,Stimuli/11B1.jpg,Stimuli/11B2.jpg,Stimuli/11B3.jpg,Stimuli/11C1.jpg,Stimuli/11C2.jpg,Stimuli/11C3.jpg,,,,,0,3,3,11,,,,,,,,566.6040907000006,None,567.6041365000001,None,573.6038849000015,None,"[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]",,17.28360197999973,7.116838780000762,12.716953880000801,"[0.41388888888888886, 0.36944444444444446, 0.34444444444444444]","[-0.012037037037037037, 0.20925925925925926, -0.23703703703703705]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.1069392999997945, 12.706817000000228, 17.273902299999463]",0.009110580000196933,17.28260548000071,['A3'],['B2'],['C2'],['yellow'],['blue'],['salmon'],592.4863089999999,None,6.0,4.529747500000667,592.4863089999999,None,605.1695488000005,None,10.0,6.031897100001515,611.2196123000012,None,3.0,5.965238800001316,597.0864183000012,None,4.0,8.064588100000037,<function functionImportanceB at 0x000002460403A0D0>,<function functionImportanceA at 0x0000024604196F28>,<function functionImportanceC at 0x000002460403A730>,,,6.0,7.497498699998687,4.0,6.031897100001515,-0.0,3.314611200001309,<function functiondiffB at 0x0000024604196598>,<function functiondiffC at 0x0000024604196268>,<function functiondiffA at 0x000002460403AD90>,,,,,574.7290471000015,617.1692711000014,None,624.6858697000007,None,633.085520300001,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,9,Plan a picnic with friends,Stimuli/9A1.jpg,Stimuli/9A2.jpg,Stimuli/9A3.jpg,Stimuli/9B1.jpg,Stimuli/9B2.jpg,Stimuli/9B3.jpg,Stimuli/9C1.jpg,Stimuli/9C2.jpg,Stimuli/9C3.jpg,,,,,0,4,4,9,,,,,,,,635.9185774000016,None,636.9186963000011,None,642.9187685000015,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,13.6438549100003,27.426622009999846,7.577560109999467,"[-0.25277777777777777, -0.42777777777777776, 0.325]","[0.337037037037037, -0.09722222222222222, 0.2777777777777778]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.573160100000678, 13.639984499999628, 27.42257470000004]",0.0033267099988734117,27.425879909998912,['A2'],['B1'],['C2'],['blue'],['salmon'],['yellow'],676.2174025000004,None,5.0,4.646735099999205,676.2174025000004,None,700.8500869,None,9.0,5.565063000000009,694.1671081000004,None,8.0,6.59837349999907,682.2175199000012,None,1.0,11.747666499999468,<function functionImportanceB at 0x00000246003B4510>,<function functionImportanceC at 0x00000246003B4158>,<function functionImportanceA at 0x000002460403A510>,,,10.0,8.047799699999814,2.0,5.565063000000009,3.0,11.63109330000043,<function functiondiffB at 0x0000024604196B70>,<function functiondiffC at 0x00000246003B4840>,<function functiondiffA at 0x0000024604196C80>,,,,,648.3295541000007,705.250222300001,None,713.4166226000016,None,718.8665481000007,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,44,Plan a party at your place,Stimuli/44A1.jpg,Stimuli/44A2.jpg,Stimuli/44A3.jpg,Stimuli/44B1.jpg,Stimuli/44B2.jpg,Stimuli/44B3.jpg,Stimuli/44C1.jpg,Stimuli/44C2.jpg,Stimuli/44C3.jpg,,,,,0,5,5,44,,,,,,,,729.5161828,None,730.516166200001,None,736.5159674000006,None,"[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,13.271177099999477,9.238231900000756,5.888476100000844,"[0.030555555555555555, 0.2462962962962963, -0.2037037037037037]","[-0.36666666666666664, -0.3055555555555556, -0.3731481481481482]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.875916699998925, 9.225968799999464, 13.25917389999995]",0.011389799999960815,13.270292100000006,['A3'],['B3'],['C3'],['salmon'],['blue'],['yellow'],751.4154332000016,None,10.0,3.113352099999247,751.4154332000016,None,761.6820191000006,None,5.0,5.5479544999998325,758.5820628000001,None,8.0,3.08196130000033,754.6488488000014,None,10.0,3.9310180000011314,<function functionImportanceB at 0x00000246041961E0>,<function functionImportanceC at 0x0000024604196378>,<function functionImportanceA at 0x0000024604196158>,,,0.0,4.397895600000993,2.0,5.5479544999998325,8.0,4.031327699998656,<function functiondiffC at 0x000002460403A400>,<function functiondiffB at 0x00000246041968C8>,<function functiondiffA at 0x0000024604196048>,,,,,737.6720646000012,774.6150382000014,None,767.1819238000007,None,779.0314472000009,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,1,Plan how to study for an exam,Stimuli/1A1.jpg,Stimuli/1A2.jpg,Stimuli/1A3.jpg,Stimuli/1B1.jpg,Stimuli/1B2.jpg,Stimuli/1B3.jpg,Stimuli/1C1.jpg,Stimuli/1C2.jpg,Stimuli/1C3.jpg,,,,,0,6,6,1,,,,,,,,782.5811497000013,None,783.58122,None,789.5812400000013,None,"[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]",,15.018584949999422,10.11911014999896,5.502560249999078,"[-0.17592592592592593, 0.25, 0.08148148148148149]","[-0.30277777777777776, -0.2916666666666667, -0.3592592592592593]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.50018160000036, 10.116976799999975, 15.016731699999582]",0.0014414499983104179,15.018105949999153,['A1'],['B1'],['C1'],['salmon'],['yellow'],['blue'],806.1639546000006,None,9.0,3.896988500000589,806.1639546000006,None,810.1305792000003,None,8.0,5.481384900000194,818.0969149000011,None,10.0,5.648514800001067,815.6304087000008,None,10.0,2.4820114000012836,<function functionImportanceA at 0x00000246003B48C8>,<function functionImportanceB at 0x00000246003B4268>,<function functionImportanceC at 0x00000246003B4AE8>,,,-0.0,4.2475878999994165,0.0,5.481384900000194,4.0,5.181220699998448,<function functiondiffB at 0x00000246003B4378>,<function functiondiffC at 0x00000246003B4D08>,<function functiondiffA at 0x00000246003B4950>,,,,,790.663183300001,823.7468609000007,None,828.013357400001,None,831.0466088000012,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,4,Plan a game night at your place,Stimuli/4A1.jpg,Stimuli/4A2.jpg,Stimuli/4A3.jpg,Stimuli/4B1.jpg,Stimuli/4B2.jpg,Stimuli/4B3.jpg,Stimuli/4C1.jpg,Stimuli/4C2.jpg,Stimuli/4C3.jpg,,,,,0,7,7,4,,,,,,,,835.7463439000003,None,836.7463324,None,842.7464076000015,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,18.930710409998937,5.881227809999473,10.764756110000235,"[0.09166666666666666, -0.2537037037037037, 0.3287037037037037]","[-0.37592592592592594, -0.34814814814814815, -0.31574074074074077]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.8773460000011255, 10.760613500000545, 18.927055400001336]",0.003041809999558609,18.930018810000547,['A3'],['B3'],['C3'],['yellow'],['blue'],['salmon'],865.528902600001,None,7.0,3.7311015000013867,865.528902600001,None,870.3122125999998,None,3.0,6.148048600000038,880.1286014000016,None,9.0,4.915166000000681,875.4618745000007,None,9.0,3.315277200001219,<function functionImportanceA at 0x000002460403A378>,<function functionImportanceB at 0x0000024604196EA0>,<function functionImportanceC at 0x00000246003B4C80>,,,0.0,3.48136119999981,1.0,6.148048600000038,8.0,4.96404369999982,<function functiondiffA at 0x00000246003B4598>,<function functiondiffC at 0x00000246003B46A8>,<function functiondiffB at 0x00000246003B41E0>,,,,,846.1335309000006,891.8449572000009,None,889.0616494000005,None,884.0619022999999,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,36,Plan your shopping for new clothing,Stimuli/36A1.jpg,Stimuli/36A2.jpg,Stimuli/36A3.jpg,Stimuli/36B1.jpg,Stimuli/36B2.jpg,Stimuli/36B3.jpg,Stimuli/36C1.jpg,Stimuli/36C2.jpg,Stimuli/36C3.jpg,,,,,0,8,8,36,,,,,,,,894.8446737000013,None,895.8447467000005,None,901.8449286000014,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,13.916520069999024,25.766568669998378,6.500475869999718,"[-0.14166666666666666, 0.337037037037037, 0.3453703703703704]","[-0.34444444444444444, 0.24444444444444444, -0.20925925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.498745600001712, 13.915428600001178, 25.76516950000041]",0.0005538699988392182,25.7656662699992,['A2'],['B3'],['C3'],['salmon'],['yellow'],['blue'],929.2104198000015,None,3.0,4.196868999999424,929.2104198000015,None,940.4603864000001,None,9.0,6.332081399999879,933.5105716000016,None,8.0,6.947652199998629,946.776768400001,None,1.0,6.198038000000452,<function functionImportanceC at 0x0000024604196488>,<function functionImportanceA at 0x00000246003B4A60>,<function functionImportanceB at 0x00000246003B4488>,,,10.0,3.214185400000133,4.0,6.332081399999879,1.0,6.36454380000032,<function functiondiffB at 0x00000246003B4E18>,<function functiondiffC at 0x00000246003B4048>,<function functiondiffA at 0x0000024604196A60>,,,,,902.9603352000013,952.9765726000005,None,956.1931017000006,None,963.6096413000014,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,37,Plan your cleaning routine ,Stimuli/37A1.jpg,Stimuli/37A2.jpg,Stimuli/37A3.jpg,Stimuli/37B1.jpg,Stimuli/37B2.jpg,Stimuli/37B3.jpg,Stimuli/37C1.jpg,Stimuli/37C2.jpg,Stimuli/37C3.jpg,,,,,0,9,9,37,,,,,,,,969.4923847000009,None,970.4926026000012,None,976.4929265999999,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]",,6.241470879998815,17.608143979998204,12.691668779998508,"[0.25462962962962965, 0.0824074074074074, -0.14814814814814814]","[0.26944444444444443, 0.3592592592592593, -0.3537037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.236129200000505, 12.685814700000265, 17.602479400000448]",0.004689979999966454,17.607141579999734,['A2'],['B3'],['C2'],['yellow'],['salmon'],['blue'],995.7086764000014,None,7.0,4.447211100001368,995.7086764000014,None,1009.9247124000012,None,3.0,7.198404500000834,1000.2085021000003,None,10.0,4.564698700000008,1004.7918512000015,None,2.0,5.098132299999634,<function functionImportanceC at 0x00000246003B4BF8>,<function functionImportanceB at 0x00000246003B49D8>,<function functionImportanceA at 0x00000246003B4D90>,,,1.0,3.698066099999778,0.0,7.198404500000834,9.0,3.147909499999514,<function functiondiffC at 0x00000246003B4F28>,<function functiondiffA at 0x00000246041966A8>,<function functiondiffB at 0x00000246003B4620>,,,,,977.6205140000002,1024.6912647000008,None,1017.1080810000003,None,1021.5247666000014,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,16,Plan a delicious cake for the birthday of a friend,Stimuli/16A1.jpg,Stimuli/16A2.jpg,Stimuli/16A3.jpg,Stimuli/16B1.jpg,Stimuli/16B2.jpg,Stimuli/16B3.jpg,Stimuli/16C1.jpg,Stimuli/16C2.jpg,Stimuli/16C3.jpg,,,,,0,10,10,16,,,,,,,,1027.9076570000016,None,1028.9078390000013,None,1034.9077487000013,None,"[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]",,9.695293069999025,16.79566156999863,25.078669169999557,"[0.018518518518518517, -0.1935185185185185, 0.025]","[0.42962962962962964, 0.35185185185185186, -0.4444444444444444]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.678196599999865, 16.77814650000073, 25.06090790000053]",0.016680169997925987,25.077545969998027,['A1'],['B3'],['C2'],['yellow'],['salmon'],['blue'],1061.8899605000006,None,9.0,3.5306178999999247,1061.8899605000006,None,1078.7563889000012,None,10.0,2.7652629999993223,1081.606380000001,None,2.0,5.264962400000513,1065.70694,None,9.0,13.246805699998731,<function functionImportanceB at 0x0000024600A7D268>,<function functionImportanceA at 0x00000246003B4730>,<function functionImportanceC at 0x0000024600A7DAE8>,,,1.0,5.231274100000519,9.0,2.7652629999993223,1.0,4.14776829999937,<function functiondiffA at 0x00000246003B42F0>,<function functiondiffC at 0x0000024600A7D510>,<function functiondiffB at 0x0000024600A7DE18>,,,,,1036.3590956000007,1095.9892685000013,None,1090.9728087000003,None,1086.7896747000013,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,8,Plan the interior of your living-room ,Stimuli/8A1.jpg,Stimuli/8A2.jpg,Stimuli/8A3.jpg,Stimuli/8B1.jpg,Stimuli/8B2.jpg,Stimuli/8B3.jpg,Stimuli/8C1.jpg,Stimuli/8C2.jpg,Stimuli/8C3.jpg,,,,,0,11,11,8,,,,,,,,1100.7055787000008,None,1101.7057585000002,None,1107.705801,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,15.266120860000228,9.033037760000298,21.78321735999998,"[-0.2962962962962963, -0.37407407407407406, 0.4444444444444444]","[-0.06296296296296296, 0.18055555555555555, 0.012962962962962963]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.029237000000649, 15.262575900000229, 21.778992900000958]",0.003128459999061306,21.782036360000347,['A1'],['B1'],['C3'],['blue'],['salmon'],['yellow'],1134.7712536,None,5.0,6.796836299999995,1134.7712536,None,1153.8042624000009,None,10.0,2.7318101999990176,1143.5568576000005,None,4.0,12.16446360000009,1158.3038824000014,None,7.0,6.431833599999663,<function functionImportanceC at 0x0000024600A7D840>,<function functionImportanceA at 0x0000024600A7D6A8>,<function functionImportanceB at 0x0000024600A7D378>,,,1.0,4.697761600000376,7.0,2.7318101999990176,0.0,3.2309403999988717,<function functiondiffB at 0x0000024600A7DD08>,<function functiondiffA at 0x0000024600A7DC80>,<function functiondiffC at 0x0000024600A7DD90>,,,,,1112.5248377000007,1163.5207000999999,None,1171.5372820000011,None,1167.704049,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
3,23,Plan a city trip,Stimuli/23A1.jpg,Stimuli/23A2.jpg,Stimuli/23A3.jpg,Stimuli/23B1.jpg,Stimuli/23B2.jpg,Stimuli/23B3.jpg,Stimuli/23C1.jpg,Stimuli/23C2.jpg,Stimuli/23C3.jpg,,,,,0,12,12,23,,,,,,,,1174.4868181000002,None,1175.487060200001,None,1181.4869475000014,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,18.07580973000222,12.792896830002064,6.760124730000825,"[0.3277777777777778, 0.08148148148148149, 0.3592592592592593]","[0.009259259259259259, 0.32037037037037036, 0.26944444444444443]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.744816299999002, 12.777910799999518, 18.061072200000126]",0.014201430001776316,18.075244530002237,['A2'],['B2'],['C2'],['salmon'],['blue'],['yellow'],1201.2360935000015,None,9.0,2.963855300000432,1201.2360935000015,None,1208.9027303000003,None,4.0,4.315211900000577,1204.3694615000004,None,10.0,4.630940600000031,1213.285985800001,None,7.0,5.131798700000218,<function functionImportanceC at 0x0000024600A7DA60>,<function functionImportanceA at 0x0000024600A7D598>,<function functionImportanceB at 0x0000024600A7D048>,,,9.0,4.881179500000144,0.0,4.315211900000577,7.0,5.497845699999743,<function functiondiffB at 0x00000246041967B8>,<function functiondiffC at 0x00000246003B40D0>,<function functiondiffA at 0x00000246041960D0>,,,,,1182.6901315000014,1218.3691921000009,None,1223.268855800001,None,1226.3023285,None,18,001,2022_Jul_19_1241,2leo,2021.2.3,59.994948425291234,
