Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffA_response,slider_diffA_rt,slider_diffB_response,slider_diffB_rt,slider_diffC_response,slider_diffC_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffA_started,question_diffA_stopped,question_diffB_started,question_diffB_stopped,question_diffC_started,question_diffC_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,2,Plan which ingredients you want to use for cooking dinner today,Stimuli/2A1.jpg,Stimuli/2A2.jpg,Stimuli/2A3.jpg,Stimuli/2B1.jpg,Stimuli/2B2.jpg,Stimuli/2B3.jpg,Stimuli/2C1.jpg,Stimuli/2C2.jpg,Stimuli/2C3.jpg,,,,,0,13,13,2,,,,,,,,1000.9905042000028,None,1001.9905110999971,None,1007.9905368000036,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,21.865336100148852,21.21798520014272,8.666422900147154,"[0.005555555555555556, -0.14814814814814814, 0.049074074074074076]","[0.3611111111111111, -0.2935185185185185, -0.3453703703703704]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.654986800000188, 21.206956500012893, 21.854528600000776]",0.010278600151650608,21.864841000147862,['A1'],['B1'],['C3'],['blue'],['salmon'],['yellow'],1036.4894963999977,None,6.0,1.964183599993703,1036.4894963999977,None,1049.0561450999958,None,7.0,5.198593699999037,1039.1747792999959,None,10.0,3.381533500010846,1045.2259090000007,None,4.0,5.998323400010122,<function functionImportanceC at 0x0000018180BEED90>,<function functionImportanceB at 0x00000181808757B8>,<function functionImportanceA at 0x0000018180875510>,,,8.0,6.131028000003425,7.0,5.764659699998447,0.0,5.198593699999037,<function functiondiffA at 0x0000018180BEE6A8>,<function functiondiffB at 0x0000018180BEE950>,<function functiondiffC at 0x0000018180FFF7B8>,,,,,1014.168757899999,1053.4224418999947,None,1060.1391785000014,None,1065.2222609000019,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
3,32,Plan how you want to relax after a workday,Stimuli/32A1.jpg,Stimuli/32A2.jpg,Stimuli/32A3.jpg,Stimuli/32B1.jpg,Stimuli/32B2.jpg,Stimuli/32B3.jpg,Stimuli/32C1.jpg,Stimuli/32C2.jpg,Stimuli/32C3.jpg,,,,,0,14,14,32,,,,,,,,1067.1220436000003,None,1068.1222087999922,None,1074.1220859000023,None,"[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]",,12.70151220005937,8.751630900063901,17.135118000063812,"[0.23703703703703705, 0.36944444444444446, 0.35]","[0.18796296296296297, 0.03796296296296296, -0.18888888888888888]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.739156999989063, 12.689327499989304, 17.122228399995947]",0.011776800063671544,17.13394510006765,['A1'],['B1'],['C3'],['blue'],['salmon'],['yellow'],1094.804563400001,None,10.0,1.7638359000120545,1094.804563400001,None,1106.0712086999993,None,10.0,3.7317534999892814,1102.804621999996,None,5.0,2.1152432999951998,1097.5552441000036,None,8.0,6.131277099993895,<function functionImportanceB at 0x0000018180FFF0D0>,<function functionImportanceC at 0x0000018180FFF598>,<function functionImportanceA at 0x00000181808751E0>,,,0.0,2.2480773999996018,-0.0,4.447571299999254,2.0,3.7317534999892814,<function functiondiffB at 0x0000018180BEEEA0>,<function functiondiffC at 0x0000018180FFF378>,<function functiondiffA at 0x0000018180BEEB70>,,,,,1077.2147183000052,1116.6043692999956,None,1108.8044609999924,None,1113.1044254000008,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
3,20,Plan a tea party with your friends,Stimuli/20A1.jpg,Stimuli/20A2.jpg,Stimuli/20A3.jpg,Stimuli/20B1.jpg,Stimuli/20B2.jpg,Stimuli/20B3.jpg,Stimuli/20C1.jpg,Stimuli/20C2.jpg,Stimuli/20C3.jpg,,,,,0,15,15,20,,,,,,,,1122.7206883000035,None,1123.7207280000002,None,1129.7206427000056,None,"[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,16.625774400075898,9.14309100007813,20.961304300071788,"[0.03148148148148148, 0.31296296296296294]","[0.33611111111111114, 0.06296296296296296]","[1, 1]","[0, 0]","[0, 0]","[9.140470700003789, 16.623419299998204]",0.0019248000753577799,20.958783900074195,['A1'],['B1'],['C3'],['yellow'],['salmon'],['blue'],1154.7531407999923,None,6.0,2.3292836000036914,1154.7531407999923,None,1157.2199701999925,None,4.0,2.74783639999805,1159.9032224999974,None,7.0,5.948575500005973,1168.3363536999968,None,10.0,5.031528399995295,<function functionImportanceA at 0x0000018180FFF268>,<function functionImportanceC at 0x0000018180FFFE18>,<function functionImportanceB at 0x0000018180FFFEA0>,,,7.0,3.4145882000011625,-0.0,2.9979342000006,3.0,2.74783639999805,<function functiondiffA at 0x0000018180FFFB70>,<function functiondiffB at 0x0000018180FFFBF8>,<function functiondiffC at 0x0000018180BEE488>,,,,,1133.330099400002,1170.903073900001,None,1174.8861478000035,None,1177.3526130999962,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
3,34,Plan what car you want to buy,Stimuli/34A1.jpg,Stimuli/34A2.jpg,Stimuli/34A3.jpg,Stimuli/34B1.jpg,Stimuli/34B2.jpg,Stimuli/34B3.jpg,Stimuli/34C1.jpg,Stimuli/34C2.jpg,Stimuli/34C3.jpg,,,,,0,16,16,34,,,,,,,,1179.2357335999986,None,1180.235741700002,None,1186.2359182999935,None,"[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]",,18.464688000065507,10.931869100066251,16.348782400076743,"[0.4703703703703704, 0.12777777777777777, 0.09814814814814815]","[-0.05462962962962963, -0.32222222222222224, 0.39351851851851855]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[10.928943299993989, 16.34554589999607, 18.46206049999455]",0.002076900069369003,18.46406260007643,['A1'],['B1'],['C2'],['blue'],['salmon'],['yellow'],1208.3017523000017,None,10.0,1.6635668000089936,1208.3017523000017,None,1211.0545501000015,None,10.0,4.68123889999697,1217.2515640000056,None,8.0,2.8305048999900464,1215.7682621999993,None,2.0,2.4987339999934193,<function functionImportanceA at 0x0000018180FFF158>,<function functionImportanceB at 0x0000018180FFFD90>,<function functionImportanceC at 0x0000018180FFF9D8>,,,0.0,3.564764599999762,5.0,4.281093900004635,3.0,4.68123889999697,<function functiondiffA at 0x0000018180BEEF28>,<function functiondiffB at 0x0000018180BEE158>,<function functiondiffC at 0x0000018180FFF1E0>,,,,,1189.3736783000058,1220.401509000003,None,1223.9030575999932,None,1227.9514157999947,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
3,6,Plan your wedding,Stimuli/6A1.jpg,Stimuli/6A2.jpg,Stimuli/6A3.jpg,Stimuli/6B1.jpg,Stimuli/6B2.jpg,Stimuli/6B3.jpg,Stimuli/6C1.jpg,Stimuli/6C2.jpg,Stimuli/6C3.jpg,,,,,0,17,17,6,,,,,,,,1231.8010587000026,None,1232.8012077000021,None,1238.801023699998,None,"[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]",,13.717072700121207,26.18695470012608,31.433261700120056,"[0.30462962962962964, 0.34629629629629627, -0.45925925925925926]","[-0.2490740740740741, -0.06296296296296296, 0.1037037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[13.710793499994907, 26.18050659999426, 31.42660170000454]",0.005626000129268505,31.432151000131853,['A3'],['B1'],['C2'],['blue'],['yellow'],['salmon'],1275.8832744999963,None,6.0,1.56368009999278,1275.8832744999963,None,1287.0025045999937,None,10.0,3.2817852000007406,1282.966340999992,None,3.0,4.0484065000055125,1279.1711836000031,None,10.0,4.214655199990375,<function functionImportanceB at 0x0000018180BEE2F0>,<function functionImportanceC at 0x00000181812A5158>,<function functionImportanceA at 0x0000018180FFF048>,,,0.0,2.8478908000106458,8.0,3.6643404999922495,7.0,3.2817852000007406,<function functiondiffC at 0x00000181812A5400>,<function functiondiffA at 0x0000018180FFF2F0>,<function functiondiffB at 0x0000018180FFFF28>,,,,,1243.9927591000014,1293.966408399996,None,1296.9162815000018,None,1289.4831283999956,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
3,40,Plan to see a sports event ,Stimuli/40A1.jpg,Stimuli/40A2.jpg,Stimuli/40A3.jpg,Stimuli/40B1.jpg,Stimuli/40B2.jpg,Stimuli/40B3.jpg,Stimuli/40C1.jpg,Stimuli/40C2.jpg,Stimuli/40C3.jpg,,,,,0,18,18,40,,,,,,,,1299.7173439000035,None,1300.7326215999929,None,1306.7328500000003,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",,30.1794857000059,11.397467100003269,17.246949200009112,"[0.44907407407407407, 0.33611111111111114, -0.35]","[-0.000925925925925926, 0.19166666666666668, -0.07314814814814814]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[11.388117200011038, 17.23732290000771, 30.17032660001132]",0.008561300011933781,30.1787350000086,['A3'],['B2'],['C2'],['yellow'],['salmon'],['blue'],1338.7316086999926,None,8.0,1.9635987999936333,1338.7316086999926,None,1343.8314811000018,None,8.0,3.0985578000108944,1346.9481588000053,None,4.0,1.9149954000022262,1340.9483539999928,None,10.0,2.9978847000020323,<function functionImportanceB at 0x00000181812A5730>,<function functionImportanceA at 0x00000181812A5D08>,<function functionImportanceC at 0x00000181812A51E0>,,,6.0,3.298040599998785,-0.0,4.714394299997366,3.0,3.0985578000108944,<function functiondiffC at 0x0000018180FFFA60>,<function functiondiffB at 0x0000018180BEE7B8>,<function functiondiffA at 0x0000018180194598>,,,,,1308.0786335000012,1357.9480142999964,None,1353.247921400005,None,1348.7982870999986,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
3,37,Plan your cleaning routine ,Stimuli/37A1.jpg,Stimuli/37A2.jpg,Stimuli/37A3.jpg,Stimuli/37B1.jpg,Stimuli/37B2.jpg,Stimuli/37B3.jpg,Stimuli/37C1.jpg,Stimuli/37C2.jpg,Stimuli/37C3.jpg,,,,,0,19,19,37,,,,,,,,1360.7643083000003,None,1361.7643180000014,None,1367.7643393000035,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",,23.054945900003077,14.838782099992386,22.088851099993917,"[-0.14074074074074075, 0.2222222222222222, 0.25462962962962965]","[-0.2935185185185185, 0.18981481481481483, -0.2222222222222222]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[14.826420700002927, 22.076185500001884, 23.042872699996224]",0.011635400005616248,23.05431619999581,['A1'],['B1'],['C2'],['yellow'],['blue'],['salmon'],1392.3969589000044,None,4.0,2.2639420999912545,1392.3969589000044,None,1394.7303371000016,None,7.0,4.998347100001411,1399.7300587999925,None,3.0,3.648422500002198,1403.413468800005,None,5.0,2.431979799992405,<function functionImportanceA at 0x0000018180FFF510>,<function functionImportanceC at 0x00000181812A5BF8>,<function functionImportanceB at 0x0000018180FFF6A8>,,,8.0,2.464986699997098,8.0,4.214306499998202,6.0,4.998347100001411,<function functiondiffB at 0x0000018180BEE8C8>,<function functiondiffC at 0x00000181812A52F0>,<function functiondiffA at 0x0000018180BEEAE8>,,,,,1368.8698745000002,1412.279787099993,None,1405.8300509999972,None,1410.0632036000025,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
3,43,Plan your dream house,Stimuli/43A1.jpg,Stimuli/43A2.jpg,Stimuli/43A3.jpg,Stimuli/43B1.jpg,Stimuli/43B2.jpg,Stimuli/43B3.jpg,Stimuli/43C1.jpg,Stimuli/43C2.jpg,Stimuli/43C3.jpg,,,,,0,20,20,43,,,,,,,,1414.2629320999986,None,1415.2630835000018,None,1421.263000699997,None,"[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]",,15.478077199994004,19.911322599989944,7.01167059999716,"[0.03888888888888889, 0.05277777777777778, 0.3296296296296296]","[-0.35833333333333334, 0.36203703703703705, 0.062037037037037036]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.9961411000113, 15.462897700010217, 19.89588110000477]",0.014598499998101033,19.91013479999674,['A3'],['B3'],['C1'],['blue'],['yellow'],['salmon'],1442.7621742000047,None,8.0,1.3139923000126146,1442.7621742000047,None,1447.7792205000005,None,10.0,2.0315946000046097,1449.7955138999969,None,10.0,1.731768199999351,1444.129022699999,None,7.0,3.597996399999829,<function functionImportanceB at 0x00000181812A5598>,<function functionImportanceA at 0x00000181812A5620>,<function functionImportanceC at 0x00000181812A5840>,,,3.0,1.7648159000091255,3.0,3.081098299997393,-0.0,2.0315946000046097,<function functiondiffB at 0x0000018180BEE400>,<function functiondiffA at 0x0000018180BEE378>,<function functiondiffC at 0x0000018180875E18>,,,,,1422.3811557000008,1454.628735099992,None,1451.5285850999935,None,1456.412012899993,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
3,9,Plan a picnic with friends,Stimuli/9A1.jpg,Stimuli/9A2.jpg,Stimuli/9A3.jpg,Stimuli/9B1.jpg,Stimuli/9B2.jpg,Stimuli/9B3.jpg,Stimuli/9C1.jpg,Stimuli/9C2.jpg,Stimuli/9C3.jpg,,,,,0,21,21,9,,,,,,,,1458.0781737999932,None,1459.0784182999923,None,1465.0784961000027,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,15.877891500116675,24.44461600012437,11.29509270012204,"[0.3648148148148148, 0.1537037037037037, -0.2759259259259259]","[-0.26666666666666666, -0.3388888888888889, 0.2824074074074074]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[11.290283000009367, 15.873602499996196, 24.43999280000571]",0.003869500127620995,24.443758800116484,['A1'],['B2'],['C1'],['salmon'],['yellow'],['blue'],1495.3607202999992,None,4.0,1.5971431999932975,1495.3607202999992,None,1498.5108634999924,None,10.0,3.9977467999997316,1502.510924000002,None,3.0,4.014913999999408,1506.3441011999967,None,4.0,3.8484671000042,<function functionImportanceA at 0x00000181812A5510>,<function functionImportanceC at 0x00000181812A5488>,<function functionImportanceB at 0x00000181812A5F28>,,,0.0,3.7462825999973575,8.0,3.364292899990687,3.0,3.9977467999997316,<function functiondiffB at 0x00000181812A57B8>,<function functiondiffC at 0x00000181812A5E18>,<function functiondiffA at 0x00000181812A5950>,,,,,1470.4548929000011,1516.0771223000047,None,1509.277262699994,None,1512.7604404000012,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
3,36,Plan your shopping for new clothing,Stimuli/36A1.jpg,Stimuli/36A2.jpg,Stimuli/36A3.jpg,Stimuli/36B1.jpg,Stimuli/36B2.jpg,Stimuli/36B3.jpg,Stimuli/36C1.jpg,Stimuli/36C2.jpg,Stimuli/36C3.jpg,,,,,0,22,22,36,,,,,,,,1518.8767555999948,None,1519.8770476999925,None,1525.8770723000052,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,13.59023210000305,10.374272900007782,15.857668200012995,"[-0.16944444444444445, -0.31851851851851853, 0.03148148148148148]","[-0.28888888888888886, -0.15555555555555556, -0.3574074074074074]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[10.368842299998505, 13.585193299993989, 15.852006200002506]",0.004574200007482432,15.856527700001607,['A1'],['B2'],['C2'],['blue'],['salmon'],['yellow'],1543.376191599993,None,8.0,1.647263600010774,1543.376191599993,None,1547.5929069999984,None,10.0,2.582050099998014,1550.1926916999946,None,8.0,3.3487916000012774,1545.1096732000005,None,10.0,2.4311884000053396,<function functionImportanceB at 0x00000181812A59D8>,<function functionImportanceA at 0x00000181812A5B70>,<function functionImportanceC at 0x0000018180FFF400>,,,0.0,3.664425000009942,0.0,3.4316075000097044,3.0,2.582050099998014,<function functiondiffA at 0x0000018180BEE730>,<function functiondiffB at 0x0000018180FFF620>,<function functiondiffC at 0x00000181812A5268>,,,,,1527.0394581,1553.476238400006,None,1557.1592042999982,None,1560.5925674000027,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
3,38,Plan how you want to go for a run,Stimuli/38A1.jpg,Stimuli/38A2.jpg,Stimuli/38A3.jpg,Stimuli/38B1.jpg,Stimuli/38B2.jpg,Stimuli/38B3.jpg,Stimuli/38C1.jpg,Stimuli/38C2.jpg,Stimuli/38C3.jpg,,,,,0,23,23,38,,,,,,,,1562.4588095999934,None,1563.4592249999987,None,1569.4590879000025,None,"[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]","[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]",,15.1428322000138,18.90969860002224,6.00995370002056,"[0.012962962962962963, -0.16944444444444445, 0.12222222222222222]","[0.39814814814814814, 0.3111111111111111, -0.35185185185185186]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.994839799997862, 15.12811249999504, 18.894651099995826]",0.01416260001133196,18.908618900022702,['A2'],['B3'],['C1'],['blue'],['salmon'],['yellow'],1590.0416982000024,None,7.0,3.313779699994484,1590.0416982000024,None,1593.4250787000055,None,8.0,3.297815300000366,1598.974996399993,None,10.0,2.66500609999639,1596.7250522999966,None,9.0,2.13209340001049,<function functionImportanceA at 0x0000018180FFF950>,<function functionImportanceB at 0x0000018181802AE8>,<function functionImportanceC at 0x0000018181802A60>,,,4.0,3.6980075999890687,8.0,3.181345999997575,-0.0,3.297815300000366,<function functiondiffA at 0x0000018180FFF840>,<function functiondiffC at 0x00000181812A5C80>,<function functiondiffB at 0x00000181812A5EA0>,,,,,1570.6637456000026,1601.5415553000057,None,1607.7914746000024,None,1605.274862899998,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
3,28,Plan a one-week camping trip in Spain,Stimuli/28A1.jpg,Stimuli/28A2.jpg,Stimuli/28A3.jpg,Stimuli/28B1.jpg,Stimuli/28B2.jpg,Stimuli/28B3.jpg,Stimuli/28C1.jpg,Stimuli/28C2.jpg,Stimuli/28C3.jpg,,,,,0,24,24,28,,,,,,,,1610.4910626000055,None,1611.491265699995,None,1617.4913063999993,None,"[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,17.947102700025425,28.71361850001267,25.39844460002496,"[-0.1935185185185185, -0.001851851851851852, -0.30833333333333335]","[0.3101851851851852, 0.3675925925925926, 0.1824074074074074]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[17.930587900002138, 25.38164270001289, 28.696839800002635]",0.01590630001737736,28.712699800016708,['A3'],['B3'],['C1'],['blue'],['salmon'],['yellow'],1647.7901724999974,None,7.0,1.4805288999923505,1647.7901724999974,None,1649.3403705999954,None,7.0,4.414683700000751,1658.6564532000048,None,4.0,3.2319779000099516,1653.757128199999,None,5.0,4.865344799996819,<function functionImportanceA at 0x0000018181802510>,<function functionImportanceB at 0x0000018181802F28>,<function functionImportanceC at 0x0000018181802400>,,,2.0,1.648228799997014,5.0,2.7310543000057805,7.0,4.414683700000751,<function functiondiffC at 0x00000181812A5378>,<function functiondiffB at 0x00000181812A58C8>,<function functiondiffA at 0x00000181812A5AE8>,,,,,1618.608811099999,1667.6565087000054,None,1664.9067337000015,None,1661.873324100001,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
3,7,Plan your Sunday breakfast ,Stimuli/7A1.jpg,Stimuli/7A2.jpg,Stimuli/7A3.jpg,Stimuli/7B1.jpg,Stimuli/7B2.jpg,Stimuli/7B3.jpg,Stimuli/7C1.jpg,Stimuli/7C2.jpg,Stimuli/7C3.jpg,,,,,0,25,25,7,,,,,,,,1668.8228731999989,None,1669.8229677999916,None,1675.8229754000058,None,"[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]",,8.339865800153348,11.639701000152854,14.190080100146588,"[0.01574074074074074, 0.38055555555555554, 0.3574074074074074]","[0.3925925925925926, 0.020370370370370372, 0.23796296296296296]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.326719199991203, 11.626303400000324, 14.176431699990644]",0.01253250015724916,14.188681900152005,['A3'],['B3'],['C3'],['salmon'],['blue'],['yellow'],1696.405494999999,None,9.0,1.5136856000026455,1696.405494999999,None,1708.7888027000008,None,8.0,4.015400899996166,1699.1737098000012,None,2.0,4.831664500001352,1704.6718938999984,None,8.0,4.1985065000044415,<function functionImportanceC at 0x00000181818022F0>,<function functionImportanceB at 0x0000018181802D90>,<function functionImportanceA at 0x00000181818021E0>,,,-0.0,3.130725099996198,-0.0,3.7479055000003427,3.0,4.015400899996166,<function functiondiffA at 0x00000181818020D0>,<function functiondiffB at 0x0000018181802620>,<function functiondiffC at 0x0000018181802378>,,,,,1681.764971800003,1711.5386915999989,None,1714.8720422000042,None,1718.3050974999933,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
3,44,Plan a party at your place,Stimuli/44A1.jpg,Stimuli/44A2.jpg,Stimuli/44A3.jpg,Stimuli/44B1.jpg,Stimuli/44B2.jpg,Stimuli/44B3.jpg,Stimuli/44C1.jpg,Stimuli/44C2.jpg,Stimuli/44C3.jpg,,,,,0,26,26,44,,,,,,,,1720.254638600003,None,1721.255260799997,None,1727.254999900004,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]",,30.604303000014625,9.789098600012949,16.455297600012273,"[-0.4287037037037037, 0.33055555555555555, 0.13055555555555556]","[-0.12777777777777777, -0.004629629629629629, -0.31666666666666665]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.776492399993003, 16.44248179999704, 30.592082499992102]",0.011642300014500506,30.603721900013625,['A2'],['B3'],['C1'],['salmon'],['yellow'],['blue'],1759.4871204999945,None,5.0,1.313690900002257,1759.4871204999945,None,1760.9037134999962,None,9.0,2.2980057999957353,1763.2205386999995,None,4.0,2.4651040000026114,1765.736947700003,None,3.0,2.3817192999995314,<function functionImportanceA at 0x0000018181802840>,<function functionImportanceC at 0x0000018181802598>,<function functionImportanceB at 0x0000018181802B70>,,,8.0,2.630846800006111,2.0,3.281258200004231,2.0,2.2980057999957353,<function functiondiffB at 0x0000018181802BF8>,<function functiondiffA at 0x0000018181802730>,<function functiondiffC at 0x00000181812A5D90>,,,,,1728.4123196,1771.336995699996,None,1768.0372696999984,None,1773.9870823999954,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
3,0,Plan a barbecue,Stimuli/0A1.jpg,Stimuli/0A2.jpg,Stimuli/0A3.jpg,Stimuli/0B1.jpg,Stimuli/0B2.jpg,Stimuli/0B3.jpg,Stimuli/0C1.jpg,Stimuli/0C2.jpg,Stimuli/0C3.jpg,,,,,0,27,27,0,,,,,,,,1776.3033414999954,None,1777.3034469999984,None,1783.303526100004,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,19.241678300037165,16.75892910003313,9.809039400046458,"[-0.15648148148148147, 0.01574074074074074, 0.22962962962962963]","[-0.29074074074074074, 0.3685185185185185, 0.2935185185185185]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.804304099990986, 16.7546497000003, 19.237659899998107]",0.003602800046792254,19.240962800045963,['A1'],['B1'],['C3'],['yellow'],['salmon'],['blue'],1805.469274499992,None,7.0,1.5799510000069859,1805.469274499992,None,1814.0025537000038,None,9.0,3.2482586999976775,1815.9191588999965,None,3.0,1.8150113000010606,1807.1194280000054,None,8.0,5.5329589000029955,<function functionImportanceB at 0x00000181823A4598>,<function functionImportanceA at 0x0000018181802D08>,<function functionImportanceC at 0x00000181823A41E0>,,,8.0,2.131585900002392,3.0,3.680948699999135,2.0,3.2482586999976775,<function functiondiffB at 0x00000181812A50D0>,<function functiondiffC at 0x00000181823A4950>,<function functiondiffA at 0x0000018181802268>,,,,,1785.7621450000006,1824.2691369999957,None,1817.719091699997,None,1821.4358470000006,None,009,001,2022_Jun_14_1636,2leo,2021.2.3,59.97623741882167,
