Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffB_response,slider_diffB_rt,slider_diffC_response,slider_diffC_rt,slider_diffA_response,slider_diffA_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffA_started,question_diffA_stopped,question_diffB_started,question_diffB_stopped,question_diffC_started,question_diffC_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,24,Plan your Monday morning on a workday ,Stimuli/24A1.jpg,Stimuli/24A2.jpg,Stimuli/24A3.jpg,Stimuli/24B1.jpg,Stimuli/24B2.jpg,Stimuli/24B3.jpg,Stimuli/24C1.jpg,Stimuli/24C2.jpg,Stimuli/24C3.jpg,,,,,0,24,24,24,,,,,,,,1873.4608167000006,None,1874.4612221000025,None,1880.4610592999998,None,"[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]",,21.137289400001464,23.48756979999962,22.921195800001442,"[0.3425925925925926, -0.3768518518518518, -0.23148148148148148]","[0.25555555555555554, -0.15, -0.29814814814814816]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[21.13494179999907, 22.91813949999778, 23.484888999999384]",0.001849299998866627,23.48672290000104,['A1'],['B2'],['C3'],['blue'],['salmon'],['yellow'],1905.5935676000008,None,8.0,2.763918399999966,1905.5935676000008,None,1908.4101623999995,None,9.0,2.748173799998767,1914.993500200002,None,8.0,3.7816821000014897,1911.2268015000009,None,1.0,3.7321209000001545,<function functionImportanceA at 0x0000015B01896510>,<function functionImportanceB at 0x0000015B01896400>,<function functionImportanceC at 0x0000015B01896950>,,,8.0,2.0650869000019156,1.0,2.748173799998767,1.0,2.614353900000424,<function functiondiffC at 0x0000015B018962F0>,<function functiondiffA at 0x0000015B01896E18>,<function functiondiffB at 0x0000015B01896620>,,,,,1881.6223451000005,1921.9099179000004,None,1924.5430416000017,None,1918.7099110999989,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
3,7,Plan your Sunday breakfast ,Stimuli/7A1.jpg,Stimuli/7A2.jpg,Stimuli/7A3.jpg,Stimuli/7B1.jpg,Stimuli/7B2.jpg,Stimuli/7B3.jpg,Stimuli/7C1.jpg,Stimuli/7C2.jpg,Stimuli/7C3.jpg,,,,,0,25,25,7,,,,,,,,1926.1267709000022,None,1927.1263999000003,None,1933.1262903000024,None,"[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",,6.993228699990141,16.543049299987615,17.72656429998824,"[0.020370370370370372, -0.1388888888888889, -0.3333333333333333]","[0.337037037037037, 0.30648148148148147, 0.18703703703703703]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.978672000001097, 16.52810429999954, 17.711377200001152]",0.014045499989151722,17.72512989999086,['A2'],['B3'],['C3'],['salmon'],['yellow'],['blue'],1957.2920649000007,None,9.0,2.4467223999999987,1957.2920649000007,None,1961.5280872000003,None,8.0,5.431161299999076,1966.4416931000014,None,1.0,4.1153239000013855,1971.2751554999995,None,8.0,6.848432800001319,<function functionImportanceA at 0x0000015B018966A8>,<function functionImportanceC at 0x0000015B01896840>,<function functionImportanceB at 0x0000015B01896730>,,,1.0,3.9644339000005857,1.0,5.431161299999076,1.0,2.764613699997426,<function functiondiffC at 0x0000015B01896EA0>,<function functiondiffB at 0x0000015B018961E0>,<function functiondiffA at 0x0000015B00D8B2F0>,,,,,1939.1155313000017,1983.9079968000005,None,1980.1083264000008,None,1976.5584206000021,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
3,14,Plan your own Pizza for dinner,Stimuli/14A1.jpg,Stimuli/14A2.jpg,Stimuli/14A3.jpg,Stimuli/14B1.jpg,Stimuli/14B2.jpg,Stimuli/14B3.jpg,Stimuli/14C1.jpg,Stimuli/14C2.jpg,Stimuli/14C3.jpg,,,,,0,26,26,14,,,,,,,,1985.6909798000015,None,1986.6913440999997,None,1992.691410899999,None,"[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]",,15.888810200001899,20.705534900000202,29.305416800001694,"[0.275, 0.26296296296296295, -0.1685185185185185]","[0.19166666666666668, -0.1814814814814815, -0.32407407407407407]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[15.885819199997059, 20.702363099997456, 29.301956799998152]",0.002476000001479406,29.304432900000393,['A2'],['B1'],['C1'],['salmon'],['yellow'],['blue'],2023.7068323000021,None,8.0,2.0466196999987005,2023.7068323000021,None,2025.8735785999997,None,7.0,4.531107200000406,2033.6067633999992,None,6.0,2.4485444000019925,2030.473656099999,None,9.0,3.1986930999992182,<function functionImportanceA at 0x0000015B01266950>,<function functionImportanceB at 0x0000015B01266C80>,<function functionImportanceC at 0x0000015B018969D8>,,,1.0,3.481035199998587,5.0,4.531107200000406,1.0,2.148005600000033,<function functiondiffB at 0x0000015B01896D08>,<function functiondiffC at 0x0000015B01896A60>,<function functiondiffA at 0x0000015B01896F28>,,,,,1993.9187514000005,2041.8397603000012,None,2036.0401041000005,None,2039.523350899999,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
3,16,Plan a delicious cake for the birthday of a friend,Stimuli/16A1.jpg,Stimuli/16A2.jpg,Stimuli/16A3.jpg,Stimuli/16B1.jpg,Stimuli/16B2.jpg,Stimuli/16B3.jpg,Stimuli/16C1.jpg,Stimuli/16C2.jpg,Stimuli/16C3.jpg,,,,,0,27,27,16,,,,,,,,2043.5060085000005,None,2044.5065056999993,None,2050.5064528000003,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,16.13086134999321,16.8646430499939,19.13148944999557,"[-0.3712962962962963, -0.25277777777777777, -0.3824074074074074]","[0.1259259259259259, 0.34444444444444444, -0.1814814814814815]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[16.115458000000217, 16.84899840000071, 19.115587799999048]",0.014876749995892169,19.130285849994834,['A2'],['B2'],['C2'],['blue'],['yellow'],['salmon'],2071.5389307000005,None,5.0,2.247145300003467,2071.5389307000005,None,2080.4054892999993,None,8.0,4.082284799998888,2077.238715899999,None,2.0,3.2314010999980383,2074.0729415999995,None,7.0,3.2979383999991114,<function functionImportanceB at 0x0000015B01CBEA60>,<function functionImportanceC at 0x0000015B01CBE730>,<function functionImportanceA at 0x0000015B01266D90>,,,1.0,6.231196499997168,7.0,4.082284799998888,1.0,2.5646382000013546,<function functiondiffC at 0x0000015B01CBE158>,<function functiondiffA at 0x0000015B01896AE8>,<function functiondiffB at 0x0000015B018968C8>,,,,,2051.939205999999,2090.1719255999997,None,2092.7886394000016,None,2084.5054617000023,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
3,38,Plan how you want to go for a run,Stimuli/38A1.jpg,Stimuli/38A2.jpg,Stimuli/38A3.jpg,Stimuli/38B1.jpg,Stimuli/38B2.jpg,Stimuli/38B3.jpg,Stimuli/38C1.jpg,Stimuli/38C2.jpg,Stimuli/38C3.jpg,,,,,0,28,28,38,,,,,,,,2098.504485600002,None,2099.5050171000003,None,2105.504853800001,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,12.899487649996445,17.18265044999498,7.950012149995018,"[0.05277777777777778, -0.17592592592592593, -0.3574074074074074]","[-0.3972222222222222, -0.362962962962963, -0.1]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.93292940000174, 12.882943600001454, 17.16593120000107]",0.016013249995012302,17.18192624999574,['A2'],['B1'],['C2'],['blue'],['yellow'],['salmon'],2124.3872966000017,None,9.0,2.346914600002492,2124.3872966000017,None,2126.8042466000006,None,7.0,4.114307899999403,2131.0206547000016,None,5.0,3.7818241999993916,2134.7373584000015,None,10.0,2.7816581999977643,<function functionImportanceA at 0x0000015B01CBE620>,<function functionImportanceC at 0x0000015B01CBE1E0>,<function functionImportanceB at 0x0000015B01CBE7B8>,,,0.0,2.7144109000000753,3.0,4.114307899999403,5.0,5.964590700001281,<function functiondiffB at 0x0000015B01CBEB70>,<function functiondiffA at 0x0000015B00D8B730>,<function functiondiffC at 0x0000015B01CBEBF8>,,,,,2106.736584000002,2140.237090300001,None,2137.503696399999,None,2146.2368854000015,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
3,30,Plan your sport work out for tomorrow,Stimuli/30A1.jpg,Stimuli/30A2.jpg,Stimuli/30A3.jpg,Stimuli/30B1.jpg,Stimuli/30B2.jpg,Stimuli/30B3.jpg,Stimuli/30C1.jpg,Stimuli/30C2.jpg,Stimuli/30C3.jpg,,,,,0,29,29,30,,,,,,,,2149.186429000001,None,2150.1866228,None,2156.1867088,None,"[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]",,23.609639899998,10.343683299997792,5.927504299997963,"[-0.38333333333333336, 0.4203703703703704, 0.25277777777777777]","[0.08611111111111111, 0.03518518518518519, -0.2351851851851852]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.9132815999982995, 10.329914400001144, 23.596029699998326]",0.013080599997920217,23.609049499998946,['A2'],['B1'],['C3'],['yellow'],['blue'],['salmon'],2181.452462199999,None,5.0,2.4971310000000813,2181.452462199999,None,2190.0188003000003,None,9.0,2.1984874999980093,2187.0690109999996,None,3.0,2.931714100002864,2184.069219600002,None,3.0,3.0311882000023616,<function functionImportanceB at 0x0000015B00902268>,<function functionImportanceC at 0x0000015B00902AE8>,<function functionImportanceA at 0x0000015B00902E18>,,,1.0,2.5477919000004476,6.0,2.1984874999980093,7.0,2.33126909999919,<function functiondiffB at 0x0000015B01CBE378>,<function functiondiffA at 0x0000015B01CBEE18>,<function functiondiffC at 0x0000015B01CBE268>,,,,,2157.3718752000023,2194.7689439999995,None,2192.2189770000005,None,2197.1187221,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
3,41,Plan how you want to have dinner tonight ,Stimuli/41A1.jpg,Stimuli/41A2.jpg,Stimuli/41A3.jpg,Stimuli/41B1.jpg,Stimuli/41B2.jpg,Stimuli/41B3.jpg,Stimuli/41C1.jpg,Stimuli/41C2.jpg,Stimuli/41C3.jpg,,,,,0,30,30,41,,,,,,,,2234.234421699999,None,2235.234601700002,None,2241.2342394000007,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]",,19.07834989999901,16.678574599998683,21.34562189999997,"[0.24166666666666667, -0.2490740740740741, 0.0]","[-0.18518518518518517, -0.3, -0.32314814814814813]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[16.66409179999755, 19.064178399999946, 21.33087439999872]",0.013761400001385482,21.344305200000235,['A1'],['B1'],['C1'],['blue'],['salmon'],['yellow'],2264.400130500002,None,6.0,3.9302249000029406,2264.400130500002,None,2273.8500743000004,None,8.0,9.298590900001727,2271.2334114000005,None,-0.0,2.748590499999409,2268.4002339,None,9.0,2.647380599999451,<function functionImportanceB at 0x0000015B01896D90>,<function functionImportanceC at 0x0000015B01CBE048>,<function functionImportanceA at 0x0000015B018960D0>,,,2.0,5.281283799999073,2.0,9.298590900001727,5.0,2.4477931000001263,<function functiondiffC at 0x0000015B01CBED90>,<function functiondiffB at 0x0000015B01CBEC80>,<function functiondiffA at 0x0000015B01CBE8C8>,,,,,2242.586166500001,2295.6328902999994,None,2290.333082699999,None,2283.1330987,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
3,32,Plan how you want to relax after a workday,Stimuli/32A1.jpg,Stimuli/32A2.jpg,Stimuli/32A3.jpg,Stimuli/32B1.jpg,Stimuli/32B2.jpg,Stimuli/32B3.jpg,Stimuli/32C1.jpg,Stimuli/32C2.jpg,Stimuli/32C3.jpg,,,,,0,31,31,32,,,,,,,,2297.5993191000016,None,2298.5994659999997,None,2304.5993463000013,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]",,12.443892549999873,17.77724284999931,16.710808650001127,"[-0.33055555555555555, -0.2, 0.2611111111111111]","[0.09166666666666666, -0.3888888888888889, -0.30277777777777776]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[12.43265849999807, 16.71580719999838, 17.765882600000623]",0.010680150000553112,17.776306350002415,['A2'],['B1'],['C1'],['salmon'],['yellow'],['blue'],2325.8484193000004,None,9.0,2.4467675000014424,2325.8484193000004,None,2332.3484358000023,None,5.0,3.4650784000004933,2328.3651095000023,None,8.0,2.8813088000024436,2335.5156855999994,None,7.0,3.51495750000322,<function functionImportanceC at 0x0000015B01896488>,<function functionImportanceA at 0x0000015B00D8BC80>,<function functionImportanceB at 0x0000015B00D8BEA0>,,,7.0,1.89754300000277,1.0,3.4650784000004933,1.0,3.4644842999987304,<function functiondiffC at 0x0000015B01CBE488>,<function functiondiffA at 0x0000015B01CBE840>,<function functiondiffB at 0x0000015B01CBED08>,,,,,2307.614837600002,2343.931539199999,None,2347.2646736999995,None,2338.231571299999,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
3,21,Plan your sandwich for lunch,Stimuli/21A1.jpg,Stimuli/21A2.jpg,Stimuli/21A3.jpg,Stimuli/21B1.jpg,Stimuli/21B2.jpg,Stimuli/21B3.jpg,Stimuli/21C1.jpg,Stimuli/21C2.jpg,Stimuli/21C3.jpg,,,,,0,32,32,21,,,,,,,,2348.5152801000004,None,2349.5145804999993,None,2355.514442300002,None,"[0.07, 0.393]","[0.304, -0.26]","[-0.378, -0.136]","[0.399, -0.003]","[-0.203, -0.347]","[-0.2, 0.346]","[0.306, 0.255]","[0.066, -0.395]","[-0.377, 0.138]",,33.94365559999642,24.244233699995675,32.37763909999558,"[-0.2, 0.09907407407407408, -0.41203703703703703]","[0.2851851851851852, -0.3111111111111111, -0.09537037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[24.238127599997824, 32.371372300000075, 33.937769399999524]",0.0052538999952957965,33.94301689999702,['A3'],['B3'],['C2'],['yellow'],['blue'],['salmon'],2391.096494600002,None,5.0,2.180427100000088,2391.096494600002,None,2396.546704299999,None,8.0,2.3315129000002344,2393.346494100002,None,9.0,3.1480646999989403,2398.8797725000004,None,2.0,2.9319767999986652,<function functionImportanceC at 0x0000015B02B92158>,<function functionImportanceA at 0x0000015B00D8BF28>,<function functionImportanceB at 0x0000015B02B92048>,,,1.0,2.047935900001903,9.0,2.3315129000002344,7.0,3.0643868999977713,<function functiondiffA at 0x0000015B01CBEEA0>,<function functiondiffC at 0x0000015B01266AE8>,<function functiondiffB at 0x0000015B01CBE598>,,,,,2356.6735719999997,2401.7799226999996,None,2408.0129474000023,None,2404.8629963999992,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
3,13,Plan a romantic date this weekend,Stimuli/13A1.jpg,Stimuli/13A2.jpg,Stimuli/13A3.jpg,Stimuli/13B1.jpg,Stimuli/13B2.jpg,Stimuli/13B3.jpg,Stimuli/13C1.jpg,Stimuli/13C2.jpg,Stimuli/13C3.jpg,,,,,0,33,33,13,,,,,,,,2409.5803221999995,None,2410.5794812999993,None,2416.5794443000013,None,"[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]",,13.34393049999926,23.660384200000408,12.494325200001185,"[-0.3768518518518518, -0.375, -0.14907407407407408]","[-0.17777777777777778, 0.09722222222222222, 0.3194444444444444]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[12.480005800000072, 13.330171699999482, 23.646361699997215]",0.013330400000995724,23.659520799999882,['A1'],['B1'],['C1'],['salmon'],['blue'],['yellow'],2441.9286083000006,None,7.0,3.947222300001158,2441.9286083000006,None,2448.7949241999995,None,7.0,4.998413600002095,2445.9618635000006,None,9.0,2.8306737999992038,2453.8617465999996,None,2.0,2.798832100001164,<function functionImportanceC at 0x0000015B02B922F0>,<function functionImportanceA at 0x0000015B02B926A8>,<function functionImportanceB at 0x0000015B02B92488>,,,6.0,4.614178100000572,1.0,4.998413600002095,1.0,3.964232499998616,<function functiondiffA at 0x0000015B01896598>,<function functiondiffB at 0x0000015B01CBE9D8>,<function functiondiffC at 0x0000015B01CBE6A8>,,,,,2417.797693200002,2456.595061600001,None,2460.594911799999,None,2465.1947949000023,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
3,2,Plan which ingredients you want to use for cooking dinner today,Stimuli/2A1.jpg,Stimuli/2A2.jpg,Stimuli/2A3.jpg,Stimuli/2B1.jpg,Stimuli/2B2.jpg,Stimuli/2B3.jpg,Stimuli/2C1.jpg,Stimuli/2C2.jpg,Stimuli/2C3.jpg,,,,,0,34,34,2,,,,,,,,2466.8622154000004,None,2467.8778047000014,None,2473.877851100002,None,"[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]",,20.967228849993262,20.26658454999051,19.533314149990474,"[-0.32314814814814813, -0.22407407407407406, 0.03333333333333333]","[-0.08703703703703704, 0.28425925925925927, -0.36666666666666664]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[19.531384699999762, 20.26489479999873, 20.965585299996746]",0.0008008499935385771,20.965986649993283,['A1'],['B3'],['C3'],['salmon'],['yellow'],['blue'],2501.393629099999,None,8.0,1.910727800001041,2501.393629099999,None,2508.026554100001,None,5.0,3.449206699999195,2503.9603320999995,None,9.0,3.581286900000123,2513.710050400001,None,1.0,4.881737900002918,<function functionImportanceC at 0x0000015B02B92950>,<function functionImportanceA at 0x0000015B02B92B70>,<function functionImportanceB at 0x0000015B02B92BF8>,,,6.0,3.7811851000005845,1.0,3.449206699999195,2.0,4.147925799999939,<function functiondiffA at 0x0000015B02B921E0>,<function functiondiffB at 0x0000015B02B920D0>,<function functiondiffC at 0x0000015B02B92510>,,,,,2479.931988799999,2515.5934463000012,None,2520.3100257000006,None,2523.4263906000015,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
3,10,Plan a restaurant visit with your family on the weekend ,Stimuli/10A1.jpg,Stimuli/10A2.jpg,Stimuli/10A3.jpg,Stimuli/10B1.jpg,Stimuli/10B2.jpg,Stimuli/10B3.jpg,Stimuli/10C1.jpg,Stimuli/10C2.jpg,Stimuli/10C3.jpg,,,,,0,35,35,10,,,,,,,,2524.377655700002,None,2525.392869700001,None,2531.3930672999995,None,"[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]","[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]",,24.131598149990168,25.91499214999203,24.949117449992627,"[0.03611111111111111, 0.41759259259259257, 0.10925925925925926]","[0.375, -0.008333333333333333, -0.30833333333333335]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[24.119509500000277, 24.936264500000107, 25.902738700002374]",0.011466749991086544,25.914213049989485,['A3'],['B2'],['C3'],['salmon'],['blue'],['yellow'],2561.8419455000003,None,7.0,1.8137425999993866,2561.8419455000003,None,2566.708583300002,None,4.0,7.281349600001704,2563.7251724000016,None,8.0,2.8144581000015023,2576.741603000002,None,7.0,7.64852719999908,<function functionImportanceC at 0x0000015B02B92400>,<function functionImportanceA at 0x0000015B02B92C80>,<function functionImportanceB at 0x0000015B02B92AE8>,,,1.0,3.5809881999994104,1.0,7.281349600001704,6.0,2.447864899997512,<function functiondiffB at 0x0000015B02B92A60>,<function functiondiffC at 0x0000015B02B928C8>,<function functiondiffA at 0x0000015B02B92F28>,,,,,2535.4686067000002,2587.5579899000004,None,2582.2748766000004,None,2585.0912804,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
3,9,Plan a picnic with friends,Stimuli/9A1.jpg,Stimuli/9A2.jpg,Stimuli/9A3.jpg,Stimuli/9B1.jpg,Stimuli/9B2.jpg,Stimuli/9B3.jpg,Stimuli/9C1.jpg,Stimuli/9C2.jpg,Stimuli/9C3.jpg,,,,,0,36,36,9,,,,,,,,2589.5091266000018,None,2590.524414200001,None,2596.5243271,None,"[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]",,16.91469199999483,17.965251999994507,20.59858219999296,"[0.058333333333333334, 0.34814814814814815, -0.3592592592592593]","[0.31851851851851853, 0.04722222222222222, 0.06111111111111111]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[16.913046000001486, 17.963342099999863, 20.596514700002444]",0.0011389999926905148,20.597407399993244,['A2'],['B2'],['C1'],['yellow'],['blue'],['salmon'],2622.990113300002,None,8.0,2.2302438000006077,2622.990113300002,None,2637.389780199999,None,5.0,4.881639100000029,2631.923360500001,None,2.0,5.3823095000007015,2626.6568953999995,None,8.0,5.181032600001345,<function functionImportanceB at 0x0000015B01CBE0D0>,<function functionImportanceC at 0x0000015B01CBE400>,<function functionImportanceA at 0x0000015B02B92378>,,,1.0,3.4311153999988164,2.0,4.881639100000029,2.0,4.297526199999993,<function functiondiffA at 0x0000015B02B92268>,<function functiondiffC at 0x0000015B02B92D90>,<function functiondiffB at 0x0000015B02B92EA0>,,,,,2601.928760999999,2641.2232590999993,None,2648.2229358000004,None,2645.539805299999,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
3,19,Plan how you want your garden to look like,Stimuli/19A1.jpg,Stimuli/19A2.jpg,Stimuli/19A3.jpg,Stimuli/19B1.jpg,Stimuli/19B2.jpg,Stimuli/19B3.jpg,Stimuli/19C1.jpg,Stimuli/19C2.jpg,Stimuli/19C3.jpg,,,,,0,37,37,19,,,,,,,,2650.8075981,None,2651.822613600001,None,2657.822774799999,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]",,26.49467284999264,32.19489284999145,24.895318649992987,"[0.05, 0.3787037037037037, 0.3101851851851852]","[0.325, 0.005555555555555556, 0.17592592592592593]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[24.884049600001163, 26.483931599999778, 32.18392230000245]",0.010209149993897881,32.1938295499931,['A2'],['B2'],['C2'],['salmon'],['yellow'],['blue'],2694.254685600001,None,7.0,2.112699100001919,2694.254685600001,None,2696.504994900002,None,2.0,8.298009199999797,2712.4879502000003,None,6.0,4.8984353999985615,2705.904547099999,None,7.0,6.298131399998965,<function functionImportanceA at 0x0000015B01CBE950>,<function functionImportanceB at 0x0000015B02FC2620>,<function functionImportanceC at 0x0000015B02FC22F0>,,,8.0,2.8478217999982007,4.0,8.298009199999797,1.0,3.230782900001941,<function functiondiffA at 0x0000015B02B92D08>,<function functiondiffC at 0x0000015B02B92E18>,<function functiondiffB at 0x0000015B02B92620>,,,,,2661.607676200001,2715.9544964000015,None,2722.1542456999996,None,2719.5710333000025,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
3,29,Plan a day in the mountains ,Stimuli/29A1.jpg,Stimuli/29A2.jpg,Stimuli/29A3.jpg,Stimuli/29B1.jpg,Stimuli/29B2.jpg,Stimuli/29B3.jpg,Stimuli/29C1.jpg,Stimuli/29C2.jpg,Stimuli/29C3.jpg,,,,,0,38,38,29,,,,,,,,2724.2720857999993,None,2725.2873013999997,None,2731.2873094000024,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,10.477158549998421,24.309397450000688,17.709728049998375,"[-0.31666666666666665, 0.41203703703703703, 0.11851851851851852]","[0.06944444444444445, 0.05092592592592592, 0.4287037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[10.47227919999932, 17.70444789999965, 24.30433719999928]",0.004355349999968894,24.3084025499993,['A2'],['B1'],['C1'],['blue'],['salmon'],['yellow'],2757.2864769000007,None,6.0,2.196946800002479,2757.2864769000007,None,2763.1198545000007,None,8.0,2.7985417999989295,2765.9365141000017,None,2.0,1.981817100000626,2759.569827700001,None,8.0,3.4976615000014135,<function functionImportanceB at 0x0000015B02FC2268>,<function functionImportanceA at 0x0000015B02FC2D08>,<function functionImportanceC at 0x0000015B02FC2840>,,,3.0,3.730979699997988,5.0,2.7985417999989295,1.0,2.597842999999557,<function functiondiffC at 0x0000015B02FC2048>,<function functiondiffA at 0x0000015B02B92598>,<function functiondiffB at 0x0000015B02B92840>,,,,,2732.496590400002,2772.336132100001,None,2774.9363317999996,None,2767.853083099999,None,20,001,2022_Jul_19_1456,2leo,2021.2.3,59.99304080709298,
